# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.074625	0.074625
2	0.389836	0.315211
3	0.693469	0.303633
4	1.008620	0.315151
5	1.340967	0.332347
6	1.693853	0.352886
7	2.062929	0.369076
8	2.449322	0.386393
9	2.861126	0.411804
10	3.305632	0.444506
11	3.784913	0.479281
12	4.297942	0.513029
13	4.844437	0.546495
14	5.431849	0.587412
15	6.060943	0.629094
16	6.726926	0.665983
17	7.422127	0.695201
18	8.144592	0.722465
19	8.915021	0.770429
20	9.727857	0.812836
21	10.595222	0.867365
22	11.534654	0.939432
23	12.545106	1.010452
24	13.677362	1.132256
25	14.952323	1.274961
26	16.393890	1.441567
27	18.041672	1.647782
28	19.935981	1.894309
29	22.091999	2.156018
30	24.526118	2.434119
31	27.279556	2.753438
32	30.334835	3.055279
33	33.689377	3.354542
34	37.311206	3.621829
35	41.166997	3.855791
36	45.232305	4.065308
37	49.429203	4.196898
38	53.679280	4.250077
39	57.933284	4.254004
40	62.130222	4.196938
41	66.191644	4.061422
42	70.066706	3.875062
43	73.707141	3.640435
44	77.082182	3.375041
45	80.150509	3.068327
46	82.914860	2.764351
47	85.362852	2.447992
48	87.502016	2.139164
49	89.348179	1.846163
50	90.911792	1.563613
51	92.244101	1.332309
52	93.355919	1.111818
53	94.279162	0.923243
54	95.025951	0.746789
55	95.635875	0.609924
56	96.131687	0.495812
57	96.526839	0.395152
58	96.842211	0.315372
59	97.101786	0.259575
60	97.310256	0.208470
61	97.481554	0.171298
62	97.620554	0.139000
63	97.737646	0.117092
64	97.838488	0.100842
65	97.922597	0.084109
66	97.996315	0.073718
67	98.061637	0.065322
68	98.120676	0.059039
69	98.175346	0.054670
70	98.224176	0.048830
71	98.271677	0.047501
72	98.315735	0.044058
73	98.356712	0.040977
74	98.398374	0.041662
75	98.436411	0.038037
76	98.472435	0.036024
77	98.508640	0.036205
78	98.542328	0.033688
79	98.574767	0.032439
80	98.604146	0.029379
81	98.634672	0.030526
82	98.663688	0.029016
83	98.692382	0.028694
84	98.717592	0.025210
85	98.744313	0.026721
86	98.769785	0.025472
87	98.795479	0.025694
88	98.819220	0.023741
89	98.841531	0.022311
90	98.862694	0.021163
91	98.884522	0.021828
92	98.907356	0.022834
93	98.928137	0.020781
94	98.947125	0.018988
95	98.967946	0.020821
96	98.986129	0.018183
97	99.005883	0.019754
