# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.076208	0.076208
2	0.393126	0.316918
3	0.701726	0.308600
4	1.026922	0.325196
5	1.355646	0.328724
6	1.700345	0.344699
7	2.054225	0.353880
8	2.426345	0.372120
9	2.811473	0.385128
10	3.217207	0.405734
11	3.644388	0.427181
12	4.094099	0.449711
13	4.572633	0.478534
14	5.076182	0.503549
15	5.610359	0.534177
16	6.174903	0.564544
17	6.769914	0.595011
18	7.385430	0.615516
19	8.038268	0.652838
20	8.722696	0.684428
21	9.438313	0.715617
22	10.188205	0.749892
23	10.979789	0.791584
24	11.825232	0.845443
25	12.731148	0.905916
26	13.712991	0.981843
27	14.794494	1.081503
28	16.000250	1.205756
29	17.354794	1.354544
30	18.883462	1.528668
31	20.618825	1.735363
32	22.588885	1.970060
33	24.795165	2.206280
34	27.271500	2.476335
35	30.039137	2.767637
36	33.064181	3.025044
37	36.331719	3.267538
38	39.838464	3.506745
39	43.543266	3.704802
40	47.408682	3.865416
41	51.372494	3.963812
42	55.368758	3.996264
43	59.343835	3.975077
44	63.253147	3.909312
45	67.041513	3.788366
46	70.676761	3.635248
47	74.086513	3.409752
48	77.233305	3.146792
49	80.119644	2.886339
50	82.744086	2.624442
51	85.080393	2.336307
52	87.120227	2.039834
53	88.906001	1.785774
54	90.442566	1.536565
55	91.757884	1.315318
56	92.864923	1.107039
57	93.796976	0.932053
58	94.561681	0.764705
59	95.191509	0.629828
60	95.708408	0.516899
61	96.126108	0.417700
62	96.463932	0.337824
63	96.742506	0.278574
64	96.965718	0.223212
65	97.151026	0.185308
66	97.299653	0.148627
67	97.425250	0.125597
68	97.530101	0.104851
69	97.622264	0.092163
70	97.702501	0.080237
71	97.772255	0.069754
72	97.836617	0.064362
73	97.893362	0.056745
74	97.944154	0.050792
75	97.993082	0.048928
76	98.037961	0.044879
77	98.082098	0.044137
78	98.124652	0.042554
79	98.166825	0.042173
80	98.207575	0.040750
81	98.246641	0.039066
82	98.282600	0.035959
83	98.317998	0.035398
84	98.352795	0.034797
85	98.386048	0.033253
86	98.419722	0.033674
87	98.451712	0.031990
88	98.481257	0.029545
89	98.511744	0.030487
90	98.541690	0.029946
91	98.569932	0.028242
92	98.599878	0.029946
93	98.626296	0.026418
94	98.652454	0.026158
95	98.677910	0.025456
96	98.703707	0.025797
97	98.726938	0.023231
98	98.749869	0.022931
99	98.774002	0.024133
100	98.797514	0.023512
101	98.818981	0.021467
102	98.840809	0.021828
103	98.862417	0.021608
104	98.882702	0.020285
105	98.902967	0.020265
106	98.923131	0.020164
107	98.942053	0.018922
108	98.961015	0.018962
109	98.979636	0.018621
110	98.997876	0.018240
111	99.016357	0.018481
