# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.074079	0.074079
2	0.396097	0.322018
3	0.703335	0.307238
4	1.019146	0.315811
5	1.345898	0.326752
6	1.681522	0.335624
7	2.026157	0.344635
8	2.377317	0.351160
9	2.740671	0.363354
10	3.108342	0.367671
11	3.487868	0.379526
12	3.882831	0.394963
13	4.292833	0.410002
14	4.706893	0.414060
15	5.152044	0.445151
16	5.604754	0.452710
17	6.085393	0.480639
18	6.563426	0.478033
19	7.067857	0.504431
20	7.599500	0.531643
21	8.145705	0.546205
22	8.722504	0.576799
23	9.321165	0.598661
24	9.938982	0.617817
25	10.584887	0.645905
26	11.259616	0.674729
27	11.946559	0.686943
28	12.667836	0.721277
29	13.414536	0.746700
30	14.215661	0.801125
31	15.070456	0.854795
32	15.992547	0.922091
33	16.990587	0.998040
34	18.082399	1.091812
35	19.290741	1.208342
36	20.629975	1.339234
37	22.124210	1.494235
38	23.775257	1.651047
39	25.616952	1.841695
40	27.646391	2.029439
41	29.877320	2.230929
42	32.310634	2.433314
43	34.931871	2.621237
44	37.742404	2.810533
45	40.698091	2.955687
46	43.815245	3.117154
47	47.067269	3.252024
48	50.392378	3.325109
49	53.766223	3.373845
50	57.127178	3.360955
51	60.497840	3.370662
52	63.798461	3.300621
53	67.008592	3.210131
54	70.089263	3.080671
55	73.021676	2.932413
56	75.793180	2.771504
57	78.374394	2.581214
58	80.768003	2.393609
59	82.961375	2.193372
60	84.943590	1.982215
61	86.714408	1.770818
62	88.295632	1.581224
63	89.688217	1.392585
64	90.908773	1.220556
65	91.966271	1.057498
66	92.881996	0.915725
67	93.664542	0.782546
68	94.332170	0.667628
69	94.902066	0.569896
70	95.380835	0.478769
71	95.782144	0.401309
72	96.119757	0.337613
73	96.408137	0.288380
74	96.648795	0.240658
75	96.848077	0.199282
76	97.018475	0.170398
77	97.163013	0.144538
78	97.283203	0.120190
79	97.385430	0.102227
80	97.478506	0.093076
81	97.558632	0.080126
82	97.628693	0.070061
83	97.694795	0.066102
84	97.751787	0.056992
85	97.805417	0.053630
86	97.854273	0.048856
87	97.901100	0.046827
88	97.944963	0.043863
89	97.986876	0.041913
90	98.026919	0.040043
91	98.064933	0.038014
92	98.099506	0.034573
93	98.134417	0.034911
94	98.167180	0.032763
95	98.199903	0.032723
96	98.232606	0.032703
97	98.263220	0.030614
98	98.293735	0.030515
99	98.323872	0.030137
100	98.352378	0.028506
101	98.379909	0.027531
102	98.406963	0.027054
103	98.432704	0.025741
104	98.458305	0.025601
105	98.483091	0.024786
106	98.507956	0.024865
107	98.532762	0.024806
108	98.555539	0.022777
109	98.579748	0.024209
110	98.601013	0.021265
111	98.621582	0.020569
112	98.642409	0.020827
113	98.662461	0.020052
114	98.684362	0.021901
115	98.703976	0.019614
116	98.722854	0.018878
117	98.741652	0.018798
118	98.760530	0.018878
119	98.778891	0.018361
120	98.796734	0.017843
121	98.814936	0.018202
122	98.832799	0.017863
123	98.850623	0.017824
124	98.866378	0.015755
125	98.883466	0.017088
126	98.899897	0.016431
127	98.915413	0.015516
128	98.930014	0.014601
129	98.945331	0.015317
130	98.959574	0.014243
131	98.975050	0.015476
132	98.990626	0.015576
133	99.004769	0.014143
