# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073988	0.073988
2	0.369212	0.295224
3	0.634193	0.264981
4	0.887536	0.253343
5	1.133069	0.245533
6	1.371968	0.238899
7	1.611652	0.239684
8	1.848334	0.236682
9	2.088587	0.240253
10	2.328193	0.239606
11	2.573647	0.245454
12	2.818552	0.244905
13	3.061847	0.243295
14	3.311481	0.249634
15	3.563725	0.252244
16	3.817284	0.253559
17	4.075023	0.257739
18	4.332076	0.257053
19	4.590561	0.258485
20	4.856249	0.265688
21	5.120406	0.264157
22	5.394592	0.274186
23	5.669621	0.275029
24	5.952697	0.283076
25	6.237402	0.284705
26	6.525953	0.288551
27	6.816035	0.290082
28	7.115910	0.299875
29	7.420417	0.304507
30	7.724472	0.304055
31	8.037771	0.313299
32	8.356349	0.318578
33	8.675241	0.318892
34	9.002866	0.327625
35	9.334259	0.331393
36	9.678193	0.343934
37	10.025699	0.347506
38	10.383116	0.357417
39	10.746302	0.363186
40	11.121774	0.375472
41	11.512298	0.390524
42	11.916796	0.404498
43	12.329949	0.413153
44	12.765474	0.435525
45	13.224962	0.459488
46	13.703899	0.478937
47	14.211273	0.507374
48	14.754581	0.543308
49	15.341712	0.587131
50	15.974963	0.633251
51	16.659593	0.684630
52	17.399272	0.739679
53	18.200319	0.801047
54	19.092290	0.891971
55	20.077442	0.985152
56	21.166864	1.089422
57	22.361576	1.194712
58	23.674334	1.312758
59	25.118974	1.444640
60	26.693357	1.574383
61	28.410927	1.717570
62	30.272272	1.861345
63	32.269444	1.997172
64	34.410097	2.140653
65	36.684339	2.274242
66	39.082123	2.397784
67	41.610886	2.528763
68	44.237619	2.626733
69	46.943364	2.705745
70	49.699997	2.756633
71	52.520550	2.820553
72	55.345008	2.824458
73	58.183224	2.838216
74	61.012314	2.829090
75	63.794872	2.782558
76	66.513196	2.718324
77	69.158181	2.644985
78	71.704882	2.546701
79	74.133066	2.428184
80	76.440986	2.307920
81	78.619496	2.178510
82	80.636666	2.017170
83	82.512966	1.876300
84	84.238680	1.725714
85	85.822955	1.584275
86	87.268047	1.445092
87	88.565321	1.297274
88	89.739328	1.174007
89	90.790912	1.051584
90	91.718032	0.927120
91	92.537959	0.819927
92	93.258758	0.720799
93	93.883962	0.625204
94	94.435375	0.551413
95	94.907286	0.471911
96	95.320968	0.413682
97	95.677619	0.356651
98	95.976513	0.298894
99	96.234390	0.257877
100	96.458845	0.224455
101	96.650742	0.191897
102	96.812062	0.161320
103	96.950048	0.137986
104	97.070920	0.120872
105	97.173933	0.103013
106	97.267644	0.093711
107	97.347107	0.079463
108	97.416993	0.069886
109	97.479598	0.062605
110	97.535923	0.056325
111	97.587557	0.051634
112	97.633834	0.046277
113	97.676558	0.042724
114	97.716986	0.040428
115	97.755530	0.038544
116	97.791346	0.035816
117	97.825788	0.034442
118	97.856855	0.031067
119	97.888157	0.031302
120	97.919695	0.031538
121	97.948446	0.028751
122	97.978492	0.030046
123	98.006694	0.028202
124	98.033934	0.027240
125	98.060723	0.026789
126	98.087453	0.026730
127	98.113358	0.025905
128	98.138263	0.024905
129	98.162736	0.024473
130	98.187130	0.024394
131	98.211053	0.023923
132	98.234741	0.023688
133	98.257683	0.022942
134	98.281390	0.023707
135	98.304038	0.022648
136	98.326725	0.022687
137	98.347744	0.021019
138	98.367801	0.020057
139	98.388349	0.020548
140	98.409721	0.021372
141	98.429817	0.020096
142	98.450796	0.020979
143	98.469420	0.018624
144	98.489202	0.019782
145	98.508925	0.019723
146	98.528256	0.019331
147	98.545958	0.017702
148	98.563719	0.017761
149	98.582108	0.018389
150	98.599947	0.017839
151	98.616511	0.016564
152	98.633997	0.017486
153	98.650384	0.016387
154	98.667066	0.016682
155	98.682963	0.015897
156	98.699546	0.016583
157	98.715776	0.016230
158	98.731202	0.015426
159	98.745941	0.014739
160	98.760680	0.014739
161	98.774653	0.013973
162	98.788253	0.013600
163	98.803031	0.014778
164	98.817220	0.014189
165	98.831350	0.014130
166	98.844558	0.013208
167	98.857373	0.012815
168	98.870031	0.012658
169	98.882258	0.012227
170	98.894033	0.011775
171	98.905710	0.011677
172	98.917171	0.011461
173	98.928573	0.011402
174	98.940093	0.011520
175	98.951535	0.011442
176	98.962231	0.010696
177	98.973162	0.010931
178	98.985232	0.012070
179	98.996634	0.011402
180	99.008409	0.011775
