# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073706	0.073706
2	0.391162	0.317456
3	0.700760	0.309598
4	1.021343	0.320583
5	1.358924	0.337581
6	1.719156	0.360232
7	2.083457	0.364301
8	2.468024	0.384567
9	2.868647	0.400623
10	3.297434	0.428787
11	3.741315	0.443881
12	4.204178	0.462863
13	4.689813	0.485635
14	5.207680	0.517867
15	5.758502	0.550822
16	6.325180	0.566678
17	6.928179	0.602999
18	7.544108	0.615929
19	8.195136	0.651028
20	8.871401	0.676265
21	9.582183	0.710782
22	10.332915	0.750732
23	11.111210	0.778295
24	11.939116	0.827906
25	12.817536	0.878420
26	13.752043	0.934507
27	14.772704	1.020661
28	15.889983	1.117279
29	17.130560	1.240577
30	18.509128	1.378568
31	20.046754	1.537626
32	21.779841	1.733087
33	23.720656	1.940815
34	25.881006	2.160350
35	28.284725	2.403719
36	30.918142	2.633417
37	33.794126	2.875984
38	36.891970	3.097844
39	40.189745	3.297775
40	43.664498	3.474753
41	47.266859	3.602361
42	50.974558	3.707699
43	54.708135	3.733577
44	58.450011	3.741876
45	62.145863	3.695852
46	65.755440	3.609577
47	69.216182	3.460742
48	72.504515	3.288333
49	75.570768	3.066253
50	78.423018	2.852250
51	81.038575	2.615557
52	83.412507	2.373932
53	85.532166	2.119659
54	87.411342	1.879176
55	89.059778	1.648436
56	90.491766	1.431988
57	91.725467	1.233701
58	92.779022	1.053555
59	93.672336	0.893314
60	94.423088	0.750752
61	95.055895	0.632807
62	95.575146	0.519251
63	96.007922	0.432776
64	96.364125	0.356203
65	96.655662	0.291537
66	96.895483	0.239821
67	97.094171	0.198688
68	97.260005	0.165834
69	97.398317	0.138312
70	97.516223	0.117906
71	97.614785	0.098562
72	97.702022	0.087237
73	97.778334	0.076312
74	97.845987	0.067653
75	97.908207	0.062220
76	97.963031	0.054824
77	98.013385	0.050354
78	98.061253	0.047868
79	98.107156	0.045903
80	98.151496	0.044340
81	98.193491	0.041995
82	98.233742	0.040251
83	98.270365	0.036623
84	98.306346	0.035981
85	98.340583	0.034237
86	98.375341	0.034758
87	98.408636	0.033295
88	98.441270	0.032634
89	98.472701	0.031431
90	98.502789	0.030088
91	98.533859	0.031070
92	98.562283	0.028424
93	98.589424	0.027141
94	98.616886	0.027462
95	98.642484	0.025598
96	98.667841	0.025357
97	98.692156	0.024315
98	98.717152	0.024996
99	98.741367	0.024215
100	98.764740	0.023373
101	98.787151	0.022411
102	98.809341	0.022190
103	98.830128	0.020787
104	98.850173	0.020045
105	98.869757	0.019584
106	98.889101	0.019344
107	98.908024	0.018923
108	98.927027	0.019003
109	98.944486	0.017459
110	98.963108	0.018622
111	98.980467	0.017359
112	98.997746	0.017279
113	99.013983	0.016237
