# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084642	0.084642
2	0.430337	0.345695
3	0.754391	0.324054
4	1.094881	0.340490
5	1.438314	0.343433
6	1.799284	0.360970
7	2.159633	0.360349
8	2.538961	0.379328
9	2.932442	0.393481
10	3.336594	0.404152
11	3.754659	0.418065
12	4.187478	0.432819
13	4.624662	0.437184
14	5.077921	0.453259
15	5.544833	0.466912
16	6.025018	0.480185
17	6.508507	0.483489
18	7.000143	0.491636
19	7.503891	0.503748
20	8.022674	0.518783
21	8.559174	0.536500
22	9.124582	0.565408
23	9.707687	0.583105
24	10.330410	0.622723
25	10.995434	0.665024
26	11.709806	0.714372
27	12.473286	0.763480
28	13.303951	0.830665
29	14.222261	0.918310
30	15.234682	1.012421
31	16.374907	1.140225
32	17.656989	1.282082
33	19.091980	1.434991
34	20.697235	1.605255
35	22.513095	1.815860
36	24.534674	2.021579
37	26.767798	2.233124
38	29.247421	2.479623
39	31.957647	2.710226
40	34.876936	2.919289
41	38.021543	3.144607
42	41.333532	3.311989
43	44.814265	3.480733
44	48.413513	3.599248
45	52.069696	3.656183
46	55.767980	3.698284
47	59.451870	3.683890
48	63.081087	3.629217
49	66.597074	3.515987
50	69.965018	3.367944
51	73.156090	3.191072
52	76.140322	2.984232
53	78.917733	2.777411
54	81.467684	2.549951
55	83.789694	2.322010
56	85.866366	2.076672
57	87.703346	1.836980
58	89.318451	1.615105
59	90.728277	1.409826
60	91.932764	1.204487
61	92.972512	1.039748
62	93.854827	0.882315
63	94.601030	0.746203
64	95.218568	0.617538
65	95.727962	0.509394
66	96.150311	0.422349
67	96.498188	0.347877
68	96.789490	0.291302
69	97.029743	0.240253
70	97.227975	0.198232
71	97.392174	0.164199
72	97.527986	0.135812
73	97.642777	0.114791
74	97.739771	0.096994
75	97.823612	0.083841
76	97.898244	0.074632
77	97.963828	0.065584
78	98.022265	0.058437
79	98.075717	0.053452
80	98.123463	0.047746
81	98.169388	0.045925
82	98.212129	0.042741
83	98.253729	0.041600
84	98.292006	0.038277
85	98.331324	0.039318
86	98.368560	0.037236
87	98.402353	0.033793
88	98.435025	0.032672
89	98.467036	0.032011
90	98.498346	0.031310
91	98.528375	0.030029
92	98.558304	0.029929
93	98.587432	0.029128
94	98.615219	0.027787
95	98.643466	0.028247
96	98.669491	0.026025
97	98.694876	0.025385
98	98.720301	0.025425
99	98.744264	0.023963
100	98.766586	0.022322
101	98.788988	0.022402
102	98.811470	0.022482
103	98.833091	0.021621
104	98.853511	0.020420
105	98.873871	0.020360
106	98.893310	0.019439
107	98.912529	0.019219
108	98.931567	0.019038
109	98.949064	0.017497
110	98.966461	0.017397
111	98.982897	0.016436
112	98.999093	0.016196
113	99.014088	0.014995
