# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084765	0.084765
2	0.440024	0.355259
3	0.779804	0.339780
4	1.145868	0.366064
5	1.530047	0.384179
6	1.929905	0.399858
7	2.348957	0.419052
8	2.789280	0.440323
9	3.255029	0.465749
10	3.746503	0.491474
11	4.263083	0.516580
12	4.797479	0.534396
13	5.353905	0.556426
14	5.940990	0.587085
15	6.555977	0.614987
16	7.211768	0.655791
17	7.915514	0.703746
18	8.645465	0.729951
19	9.442805	0.797340
20	10.320955	0.878150
21	11.304802	0.983847
22	12.435230	1.130428
23	13.735468	1.300238
24	15.249237	1.513769
25	16.997288	1.748051
26	19.013137	2.015849
27	21.356502	2.343365
28	24.015659	2.659157
29	27.040101	3.024442
30	30.397671	3.357570
31	34.087252	3.689581
32	38.073830	3.986578
33	42.307773	4.233943
34	46.728982	4.421209
35	51.242446	4.513464
36	55.779598	4.537152
37	60.280639	4.501041
38	64.660744	4.380105
39	68.833710	4.172966
40	72.764624	3.930914
41	76.385837	3.621213
42	79.673143	3.287306
43	82.609984	2.936841
44	85.201612	2.591628
45	87.451743	2.250131
46	89.381568	1.929825
47	91.011160	1.629592
48	92.374493	1.363333
49	93.493217	1.118724
50	94.407858	0.914641
51	95.158281	0.750423
52	95.752436	0.594155
53	96.234563	0.482127
54	96.617844	0.383281
55	96.919715	0.301871
56	97.163445	0.243730
57	97.358081	0.194636
58	97.514070	0.155989
59	97.647769	0.133699
60	97.757460	0.109691
61	97.849395	0.091935
62	97.931084	0.081689
63	98.001489	0.070405
64	98.066042	0.064553
65	98.125961	0.059919
66	98.179908	0.053947
67	98.231758	0.051850
68	98.280871	0.049113
69	98.327967	0.047096
70	98.373945	0.045978
71	98.419104	0.045159
72	98.459070	0.039966
73	98.499395	0.040325
74	98.537204	0.037809
75	98.573215	0.036011
76	98.609026	0.035811
77	98.642021	0.032995
78	98.675096	0.033075
79	98.706174	0.031078
80	98.736193	0.030019
81	98.764155	0.027962
82	98.791837	0.027682
83	98.819480	0.027643
84	98.844446	0.024966
85	98.869732	0.025286
86	98.894838	0.025106
87	98.918086	0.023248
88	98.940436	0.022350
89	98.963565	0.023129
90	98.985076	0.021511
91	99.006307	0.021231
