# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.067652	0.067652
2	0.362630	0.294978
3	0.645201	0.282571
4	0.940603	0.295402
5	1.243299	0.302696
6	1.559425	0.316126
7	1.883289	0.323864
8	2.217341	0.334052
9	2.555638	0.338297
10	2.907462	0.351824
11	3.273295	0.365833
12	3.645901	0.372606
13	4.030470	0.384569
14	4.428778	0.398308
15	4.837815	0.409037
16	5.267228	0.429413
17	5.705054	0.437826
18	6.147588	0.442534
19	6.614821	0.467233
20	7.103820	0.488999
21	7.610108	0.506288
22	8.138760	0.528652
23	8.690761	0.552001
24	9.268773	0.578012
25	9.859192	0.590419
26	10.475043	0.615851
27	11.114667	0.639624
28	11.778719	0.664052
29	12.471947	0.693228
30	13.189141	0.717194
31	13.944888	0.755747
32	14.750284	0.805396
33	15.607431	0.857147
34	16.547532	0.940101
35	17.572574	1.025042
36	18.706407	1.133833
37	19.954723	1.248316
38	21.343398	1.388675
39	22.880459	1.537061
40	24.598536	1.718077
41	26.472139	1.873603
42	28.549179	2.077040
43	30.806309	2.257130
44	33.249144	2.442835
45	35.872454	2.623310
46	38.667286	2.794832
47	41.599660	2.932374
48	44.665659	3.065999
49	47.839870	3.174211
50	51.070734	3.230864
51	54.350590	3.279856
52	57.637277	3.286687
53	60.891489	3.254212
54	64.083201	3.191712
55	67.187097	3.103896
56	70.187432	3.000335
57	73.036139	2.848707
58	75.740145	2.704006
59	78.267728	2.527583
60	80.607908	2.340180
61	82.752600	2.144692
62	84.717357	1.964757
63	86.497355	1.779998
64	88.095334	1.597979
65	89.494487	1.399153
66	90.734892	1.240405
67	91.816722	1.081830
68	92.762882	0.946160
69	93.589349	0.826467
70	94.296740	0.707391
71	94.900936	0.604196
72	95.410968	0.510032
73	95.847308	0.436340
74	96.213604	0.366296
75	96.525466	0.311862
76	96.783839	0.258373
77	97.003698	0.219859
78	97.185177	0.181479
79	97.339410	0.154233
80	97.474038	0.134628
81	97.587576	0.113538
82	97.685754	0.098178
83	97.770193	0.084439
84	97.846046	0.075853
85	97.914624	0.068578
86	97.974808	0.060184
87	98.030651	0.055843
88	98.082905	0.052254
89	98.131357	0.048452
90	98.175506	0.044149
91	98.216606	0.041100
92	98.256259	0.039653
93	98.292960	0.036701
94	98.329429	0.036469
95	98.363872	0.034443
96	98.396347	0.032475
97	98.427201	0.030854
98	98.458345	0.031144
99	98.487849	0.029504
100	98.516291	0.028442
101	98.542456	0.026165
102	98.570204	0.027748
103	98.597701	0.027497
104	98.622342	0.024641
105	98.647967	0.025625
106	98.672647	0.024680
107	98.695918	0.023271
108	98.719401	0.023483
109	98.740974	0.021573
110	98.763512	0.022538
111	98.784043	0.020531
112	98.804362	0.020319
113	98.823176	0.018814
114	98.841488	0.018312
115	98.860552	0.019064
116	98.878980	0.018428
117	98.897138	0.018158
118	98.914138	0.017000
119	98.931061	0.016923
120	98.947212	0.016151
121	98.964385	0.017173
122	98.980362	0.015977
123	98.996011	0.015649
124	99.011120	0.015109
