# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.079865	0.079865
2	0.399919	0.320054
3	0.699690	0.299771
4	1.000866	0.301176
5	1.303150	0.302284
6	1.602387	0.299237
7	1.912784	0.310397
8	2.240160	0.327376
9	2.568446	0.328286
10	2.911316	0.342870
11	3.261072	0.349756
12	3.623097	0.362025
13	3.991850	0.368753
14	4.369171	0.377321
15	4.761313	0.392142
16	5.159788	0.398475
17	5.568869	0.409081
18	5.984223	0.415354
19	6.407690	0.423467
20	6.838657	0.430967
21	7.286642	0.447985
22	7.755167	0.468525
23	8.240531	0.485364
24	8.738501	0.497970
25	9.260474	0.521973
26	9.813237	0.552763
27	10.396672	0.583435
28	11.020099	0.623427
29	11.696320	0.676221
30	12.433232	0.736912
31	13.232853	0.799621
32	14.124093	0.891240
33	15.112710	0.988617
34	16.216356	1.103646
35	17.467642	1.251286
36	18.880142	1.412500
37	20.485458	1.605316
38	22.283214	1.797756
39	24.279446	1.996232
40	26.501936	2.222490
41	28.941146	2.439210
42	31.609246	2.668100
43	34.478077	2.868831
44	37.550370	3.072293
45	40.776318	3.225948
46	44.160136	3.383818
47	47.655678	3.495542
48	51.219945	3.564267
49	54.810253	3.590308
50	58.401768	3.591515
51	61.924123	3.522355
52	65.357333	3.433210
53	68.670329	3.312996
54	71.834637	3.164308
55	74.797066	2.962429
56	77.573090	2.776024
57	80.122678	2.549588
58	82.447096	2.324418
59	84.557406	2.110310
60	86.443358	1.885952
61	88.120406	1.677048
62	89.592073	1.471667
63	90.878127	1.286054
64	91.987848	1.109721
65	92.937087	0.949239
66	93.754537	0.817450
67	94.446173	0.691636
68	95.025056	0.578883
69	95.513191	0.488135
70	95.922391	0.409200
71	96.263975	0.341584
72	96.547777	0.283802
73	96.783751	0.235974
74	96.976804	0.193053
75	97.142134	0.165330
76	97.277287	0.135153
77	97.394374	0.117087
78	97.495254	0.100880
79	97.581610	0.086356
80	97.655163	0.073553
81	97.721968	0.066805
82	97.782005	0.060037
83	97.834147	0.052142
84	97.885774	0.051627
85	97.934789	0.049015
86	97.979550	0.044761
87	98.022194	0.042644
88	98.061652	0.039458
89	98.101624	0.039972
90	98.138153	0.036529
91	98.173475	0.035322
92	98.208045	0.034570
93	98.240438	0.032393
94	98.273088	0.032650
95	98.304334	0.031246
96	98.335619	0.031285
97	98.365222	0.029603
98	98.394865	0.029643
99	98.422272	0.027407
100	98.450272	0.028000
101	98.478886	0.028614
102	98.504393	0.025507
103	98.530929	0.026536
104	98.556040	0.025111
105	98.581428	0.025388
106	98.604818	0.023390
107	98.628069	0.023251
108	98.649994	0.021925
109	98.671622	0.021628
110	98.694022	0.022400
111	98.716541	0.022519
112	98.738071	0.021530
113	98.758750	0.020679
114	98.780497	0.021747
115	98.800641	0.020144
116	98.821003	0.020362
117	98.839564	0.018561
118	98.857393	0.017829
119	98.874688	0.017295
120	98.892715	0.018027
121	98.909693	0.016978
122	98.927344	0.017651
123	98.944342	0.016998
124	98.960331	0.015989
125	98.977131	0.016800
126	98.993060	0.015929
127	99.008732	0.015672
