# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.069793	0.069793
2	0.346646	0.276853
3	0.600398	0.253752
4	0.858138	0.257740
5	1.129294	0.271156
6	1.416244	0.286950
7	1.726884	0.310640
8	2.055772	0.328888
9	2.413968	0.358196
10	2.807502	0.393534
11	3.248161	0.440659
12	3.721624	0.473463
13	4.235199	0.513575
14	4.797155	0.561956
15	5.414977	0.617822
16	6.093497	0.678520
17	6.833088	0.739591
18	7.621807	0.788719
19	8.467747	0.845940
20	9.384658	0.916911
21	10.371814	0.987156
22	11.441629	1.069815
23	12.581767	1.140138
24	13.802364	1.220597
25	15.075094	1.272730
26	16.404711	1.329617
27	17.803316	1.398605
28	19.252836	1.449520
29	20.744746	1.491910
30	22.290715	1.545969
31	23.873574	1.582859
32	25.490789	1.617215
33	27.138117	1.647328
34	28.818839	1.680722
35	30.517495	1.698656
36	32.251745	1.734250
37	34.005914	1.754169
38	35.785187	1.779273
39	37.586146	1.800959
40	39.410952	1.824806
41	41.260941	1.849989
42	43.135130	1.874189
43	45.040120	1.904990
44	46.956405	1.916285
45	48.910268	1.953863
46	50.892751	1.982483
47	52.891990	1.999239
48	54.885728	1.993738
49	56.905769	2.020041
50	58.931801	2.026032
51	60.979028	2.047227
52	62.996555	2.017527
53	65.009603	2.013048
54	67.012024	2.002421
55	68.996962	1.984938
56	70.935876	1.938914
57	72.840041	1.904165
58	74.691031	1.850990
59	76.487826	1.796795
60	78.228441	1.740615
61	79.900068	1.671627
62	81.493043	1.592975
63	82.988312	1.495269
64	84.412571	1.424259
65	85.747610	1.335039
66	86.996238	1.248628
67	88.151815	1.155577
68	89.230646	1.078831
69	90.222398	0.991752
70	91.134948	0.912550
71	91.966214	0.831266
72	92.721814	0.755600
73	93.406875	0.685061
74	94.026622	0.619747
75	94.580132	0.553510
76	95.075949	0.495817
77	95.513975	0.438026
78	95.904366	0.390391
79	96.255648	0.351282
80	96.568429	0.312781
81	96.838328	0.269899
82	97.078762	0.240434
83	97.288337	0.209575
84	97.474575	0.186238
85	97.638734	0.164159
86	97.783682	0.144948
87	97.910008	0.126326
88	98.020600	0.110592
89	98.120093	0.099493
90	98.205502	0.085409
91	98.282032	0.076530
92	98.349998	0.067966
93	98.410833	0.060835
94	98.467190	0.056357
95	98.516220	0.049030
96	98.563364	0.047144
97	98.604301	0.040937
98	98.643372	0.039071
99	98.680655	0.037283
100	98.715070	0.034415
101	98.748444	0.033374
102	98.778105	0.029661
103	98.807845	0.029740
104	98.834933	0.027088
105	98.861137	0.026204
106	98.886143	0.025006
107	98.909401	0.023258
108	98.931087	0.021686
109	98.953716	0.022629
110	98.973949	0.020233
111	98.994221	0.020272
112	99.014198	0.019977
