# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.071315	0.071315
2	0.374612	0.303297
3	0.651467	0.276855
4	0.941675	0.290208
5	1.222479	0.280804
6	1.519025	0.296546
7	1.817865	0.298840
8	2.131073	0.313208
9	2.450093	0.319020
10	2.779551	0.329458
11	3.116832	0.337281
12	3.461974	0.345142
13	3.810708	0.348734
14	4.173059	0.362351
15	4.545565	0.372506
16	4.927606	0.382041
17	5.319709	0.392103
18	5.703481	0.383772
19	6.106041	0.402560
20	6.517985	0.411944
21	6.936512	0.418527
22	7.372341	0.435829
23	7.817686	0.445345
24	8.279637	0.461951
25	8.764796	0.485159
26	9.268536	0.503740
27	9.790914	0.522378
28	10.347670	0.556756
29	10.931527	0.583857
30	11.553938	0.622411
31	12.226808	0.672870
32	12.942745	0.715937
33	13.729697	0.786952
34	14.589788	0.860091
35	15.545944	0.956156
36	16.613343	1.067399
37	17.805544	1.192201
38	19.134207	1.328663
39	20.632977	1.498770
40	22.293768	1.660791
41	24.144601	1.850833
42	26.186944	2.042343
43	28.428978	2.242034
44	30.883152	2.454174
45	33.536265	2.653113
46	36.374644	2.838379
47	39.387851	3.013207
48	42.536278	3.148427
49	45.817557	3.281279
50	49.187115	3.369558
51	52.602618	3.415503
52	56.057596	3.454978
53	59.488013	3.430417
54	62.859752	3.371739
55	66.140523	3.280771
56	69.309770	3.169247
57	72.326305	3.016535
58	75.170476	2.844171
59	77.831694	2.661218
60	80.303885	2.472191
61	82.577364	2.273479
62	84.627098	2.049734
63	86.467889	1.840791
64	88.099811	1.631922
65	89.550793	1.450982
66	90.833924	1.283131
67	91.945763	1.111839
68	92.908370	0.962607
69	93.734252	0.825882
70	94.440748	0.706496
71	95.041606	0.600858
72	95.550612	0.509006
73	95.972693	0.422081
74	96.327070	0.354377
75	96.622374	0.295304
76	96.866825	0.244451
77	97.073436	0.206611
78	97.245010	0.171574
79	97.387227	0.142217
80	97.510223	0.122996
81	97.615033	0.104810
82	97.704422	0.089389
83	97.781680	0.077258
84	97.849986	0.068306
85	97.912368	0.062382
86	97.966381	0.054013
87	98.016501	0.050120
88	98.062672	0.046171
89	98.106586	0.043914
90	98.147905	0.041319
91	98.186008	0.038103
92	98.222192	0.036184
93	98.256590	0.034398
94	98.289389	0.032799
95	98.322639	0.033250
96	98.352467	0.029828
97	98.383310	0.030843
98	98.412761	0.029451
99	98.440727	0.027966
100	98.468674	0.027947
101	98.496282	0.027608
102	98.522047	0.025765
103	98.546120	0.024073
104	98.570343	0.024223
105	98.595318	0.024975
106	98.620068	0.024750
107	98.644329	0.024261
108	98.668082	0.023753
109	98.690218	0.022136
110	98.711865	0.021647
111	98.733117	0.021252
112	98.755102	0.021985
113	98.776278	0.021176
114	98.795799	0.019521
115	98.815095	0.019296
116	98.834316	0.019221
117	98.852916	0.018600
118	98.870688	0.017772
119	98.888498	0.017810
120	98.905274	0.016776
121	98.921749	0.016475
122	98.938243	0.016494
123	98.954849	0.016606
124	98.970007	0.015158
125	98.984827	0.014820
126	99.000136	0.015309
