# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.083039	0.083039
2	0.408674	0.325635
3	0.738423	0.329749
4	1.086173	0.347750
5	1.450739	0.364566
6	1.832704	0.381965
7	2.225726	0.393022
8	2.638535	0.412809
9	3.074361	0.435826
10	3.529091	0.454730
11	3.999172	0.470081
12	4.485207	0.486035
13	4.993617	0.508410
14	5.529098	0.535481
15	6.092012	0.562914
16	6.682759	0.590747
17	7.297045	0.614286
18	7.917211	0.620166
19	8.571452	0.654241
20	9.265487	0.694035
21	9.994861	0.729374
22	10.757507	0.762646
23	11.561512	0.804005
24	12.406836	0.845324
25	13.300221	0.893385
26	14.261715	0.961494
27	15.276148	1.014433
28	16.377072	1.100924
29	17.584032	1.206960
30	18.909952	1.325920
31	20.366492	1.456540
32	21.983572	1.617080
33	23.752463	1.768891
34	25.694576	1.942113
35	27.832769	2.138193
36	30.165737	2.332968
37	32.703193	2.537456
38	35.447324	2.744131
39	38.361828	2.914504
40	41.444598	3.082770
41	44.662162	3.217564
42	47.987368	3.325206
43	51.368723	3.381355
44	54.808234	3.439511
45	58.251317	3.443083
46	61.656813	3.405496
47	65.004234	3.347421
48	68.241183	3.236949
49	71.340529	3.099346
50	74.270526	2.929997
51	77.022604	2.752078
52	79.556909	2.534305
53	81.896961	2.340052
54	84.033147	2.136186
55	85.957701	1.924554
56	87.682664	1.724963
57	89.210484	1.527820
58	90.557455	1.346971
59	91.721130	1.163675
60	92.711421	0.990291
61	93.574264	0.862843
62	94.305183	0.730919
63	94.918767	0.613584
64	95.443051	0.524284
65	95.879559	0.436508
66	96.247376	0.367817
67	96.553887	0.306511
68	96.804631	0.250744
69	97.018209	0.213578
70	97.194622	0.176413
71	97.343944	0.149322
72	97.471955	0.128011
73	97.581423	0.109468
74	97.674215	0.092792
75	97.757375	0.083160
76	97.829237	0.071862
77	97.892530	0.063293
78	97.951027	0.058497
79	98.005530	0.054503
80	98.054214	0.048684
81	98.100490	0.046276
82	98.142551	0.042061
83	98.183288	0.040737
84	98.221938	0.038650
85	98.259665	0.037727
86	98.296810	0.037145
87	98.331868	0.035058
88	98.367046	0.035178
89	98.399616	0.032570
90	98.432426	0.032810
91	98.462748	0.030322
92	98.492448	0.029700
93	98.521506	0.029058
94	98.549219	0.027713
95	98.577695	0.028476
96	98.602980	0.025285
97	98.630272	0.027292
98	98.655657	0.025385
99	98.678092	0.022435
100	98.702574	0.024482
101	98.725792	0.023218
102	98.749371	0.023579
103	98.770221	0.020850
104	98.792476	0.022255
105	98.813667	0.021191
106	98.834176	0.020509
107	98.853381	0.019205
108	98.872706	0.019325
109	98.891710	0.019004
110	98.909068	0.017358
111	98.927490	0.018422
112	98.944427	0.016937
113	98.960200	0.015773
114	98.977277	0.017077
115	98.994615	0.017338
116	99.010870	0.016255
