# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.076467	0.076467
2	0.413095	0.336628
3	0.714481	0.301386
4	1.007594	0.293113
5	1.295297	0.287703
6	1.584402	0.289105
7	1.874534	0.290132
8	2.166463	0.291929
9	2.460465	0.294002
10	2.765878	0.305413
11	3.076030	0.310152
12	3.395185	0.319155
13	3.722455	0.327270
14	4.063486	0.341031
15	4.412868	0.349382
16	4.772083	0.359215
17	5.136707	0.364624
18	5.504352	0.367645
19	5.874445	0.370093
20	6.257214	0.382769
21	6.660635	0.403421
22	7.072644	0.412009
23	7.499086	0.426442
24	7.947660	0.448574
25	8.406915	0.459255
26	8.887375	0.480460
27	9.386907	0.499532
28	9.920082	0.533175
29	10.481412	0.561330
30	11.071074	0.589662
31	11.703244	0.632170
32	12.390538	0.687294
33	13.119432	0.728894
34	13.925247	0.805815
35	14.795702	0.870455
36	15.759367	0.963665
37	16.822954	1.063587
38	17.984963	1.162009
39	19.284663	1.299700
40	20.729992	1.445329
41	22.313032	1.583040
42	24.061524	1.748492
43	25.967352	1.905828
44	28.040487	2.073135
45	30.275539	2.235052
46	32.681452	2.405913
47	35.248671	2.567219
48	37.957096	2.708425
49	40.804140	2.847044
50	43.751107	2.946967
51	46.809941	3.058834
52	49.926446	3.116505
53	53.102320	3.175874
54	56.280267	3.177947
55	59.458905	3.178638
56	62.586802	3.127897
57	65.663267	3.076465
58	68.625436	2.962169
59	71.471770	2.846334
60	74.174094	2.702324
61	76.721371	2.547277
62	79.117709	2.396338
63	81.341863	2.224154
64	83.374642	2.032779
65	85.217982	1.843340
66	86.891606	1.673624
67	88.390855	1.499249
68	89.721533	1.330678
69	90.891972	1.170439
70	91.930800	1.038828
71	92.831028	0.900228
72	93.604542	0.773514
73	94.275804	0.671262
74	94.850974	0.575170
75	95.335580	0.484606
76	95.745792	0.410212
77	96.094562	0.348770
78	96.386412	0.291850
79	96.631390	0.244978
80	96.840514	0.209124
81	97.015403	0.174889
82	97.162394	0.146991
83	97.289266	0.126872
84	97.395171	0.105905
85	97.490513	0.095342
86	97.571837	0.081324
87	97.646626	0.074789
88	97.711069	0.064443
89	97.769865	0.058796
90	97.821889	0.052024
91	97.869708	0.047819
92	97.915197	0.045489
93	97.957902	0.042705
94	97.995968	0.038066
95	98.032118	0.036150
96	98.068604	0.036486
97	98.101280	0.032676
98	98.133205	0.031925
99	98.166710	0.033505
100	98.197253	0.030543
101	98.226375	0.029122
102	98.256326	0.029951
103	98.283868	0.027542
104	98.312555	0.028687
105	98.340236	0.027681
106	98.366613	0.026377
107	98.391549	0.024936
108	98.415695	0.024146
109	98.440157	0.024462
110	98.465073	0.024916
111	98.487600	0.022527
112	98.510048	0.022448
113	98.532023	0.021975
114	98.554017	0.021994
115	98.574925	0.020908
116	98.596603	0.021678
117	98.616347	0.019744
118	98.635479	0.019132
119	98.653505	0.018026
120	98.672202	0.018697
121	98.690919	0.018717
122	98.708688	0.017769
123	98.726892	0.018204
124	98.745431	0.018539
125	98.762845	0.017414
126	98.780180	0.017335
127	98.797081	0.016901
128	98.813172	0.016091
129	98.828197	0.015025
130	98.843439	0.015242
131	98.858148	0.014709
132	98.873765	0.015617
133	98.887645	0.013880
134	98.900834	0.013189
135	98.914891	0.014057
136	98.928514	0.013623
137	98.941466	0.012952
138	98.954477	0.013011
139	98.967014	0.012537
140	98.979729	0.012715
141	98.993155	0.013426
142	99.005238	0.012083
