# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.082202	0.082202
2	0.413291	0.331089
3	0.721823	0.308532
4	1.033962	0.312139
5	1.356706	0.322744
6	1.688767	0.332061
7	2.027864	0.339097
8	2.374533	0.346669
9	2.742115	0.367582
10	3.119509	0.377394
11	3.506596	0.387087
12	3.908153	0.401557
13	4.330325	0.422172
14	4.760584	0.430259
15	5.211399	0.450815
16	5.673414	0.462015
17	6.155726	0.482312
18	6.634926	0.479200
19	7.128616	0.493690
20	7.651663	0.523047
21	8.191162	0.539499
22	8.756787	0.565625
23	9.349945	0.593158
24	9.984115	0.634170
25	10.655095	0.670980
26	11.372240	0.717145
27	12.136146	0.763906
28	12.953413	0.817267
29	13.848720	0.895307
30	14.808528	0.959808
31	15.850895	1.042367
32	16.979033	1.128138
33	18.207689	1.228656
34	19.548399	1.340710
35	21.018211	1.469812
36	22.620256	1.602045
37	24.355982	1.735726
38	26.247292	1.891310
39	28.290539	2.043247
40	30.482531	2.191992
41	32.822793	2.340262
42	35.319907	2.497114
43	37.975103	2.655196
44	40.742849	2.767746
45	43.631788	2.888939
46	46.619084	2.987296
47	49.675123	3.056039
48	52.789083	3.113960
49	55.920665	3.131582
50	59.056806	3.136141
51	62.151816	3.095010
52	65.228173	3.076357
53	68.186251	2.958078
54	71.048628	2.862377
55	73.783806	2.735178
56	76.373490	2.589684
57	78.815737	2.442247
58	81.072250	2.256513
59	83.159205	2.086955
60	85.062448	1.903243
61	86.799066	1.736618
62	88.356016	1.556950
63	89.743407	1.387391
64	90.969565	1.226158
65	92.047632	1.078067
66	92.989124	0.941492
67	93.802090	0.812966
68	94.509304	0.707214
69	95.109915	0.600611
70	95.625648	0.515733
71	96.057711	0.432063
72	96.424361	0.366650
73	96.733368	0.309007
74	96.993831	0.260463
75	97.213460	0.219629
76	97.396220	0.182760
77	97.551308	0.155088
78	97.675652	0.124344
79	97.784773	0.109121
80	97.876351	0.091578
81	97.955996	0.079645
82	98.026999	0.071003
83	98.090668	0.063669
84	98.146111	0.055443
85	98.195964	0.049853
86	98.240564	0.044600
87	98.281279	0.040715
88	98.319496	0.038217
89	98.355057	0.035561
90	98.389845	0.034788
91	98.423107	0.033262
92	98.453316	0.030209
93	98.481721	0.028405
94	98.510126	0.028405
95	98.538155	0.028029
96	98.564697	0.026542
97	98.590486	0.025789
98	98.615720	0.025234
99	98.641132	0.025412
100	98.664819	0.023687
101	98.688169	0.023350
102	98.711381	0.023212
103	98.733879	0.022498
104	98.755564	0.021685
105	98.776556	0.020992
106	98.797230	0.020674
107	98.818796	0.021566
108	98.838836	0.020040
109	98.858539	0.019703
110	98.877826	0.019287
111	98.896241	0.018415
112	98.914656	0.018415
113	98.931624	0.016968
114	98.948631	0.017007
115	98.966392	0.017761
116	98.982210	0.015818
117	98.997850	0.015640
118	99.012578	0.014728
