# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.086425	0.086425
2	0.413698	0.327273
3	0.735774	0.322076
4	1.078817	0.343043
5	1.431614	0.352797
6	1.792625	0.361011
7	2.166528	0.373903
8	2.561658	0.395130
9	2.975336	0.413678
10	3.406383	0.431047
11	3.835252	0.428869
12	4.292303	0.457051
13	4.770740	0.478437
14	5.267286	0.496546
15	5.777243	0.509957
16	6.312804	0.535561
17	6.871790	0.558986
18	7.443588	0.571798
19	8.041569	0.597981
20	8.658419	0.616850
21	9.303331	0.644912
22	9.975406	0.672075
23	10.678361	0.702955
24	11.405301	0.726940
25	12.161083	0.755782
26	12.953741	0.792658
27	13.789852	0.836111
28	14.680648	0.890796
29	15.647056	0.966408
30	16.709723	1.062667
31	17.878723	1.169000
32	19.184257	1.305534
33	20.621227	1.436970
34	22.233466	1.612239
35	24.052335	1.818869
36	26.080631	2.028296
37	28.338562	2.257931
38	30.819512	2.480950
39	33.527958	2.708446
40	36.465279	2.937321
41	39.614006	3.148727
42	42.926709	3.312703
43	46.398791	3.472082
44	49.977885	3.579094
45	53.624137	3.646252
46	57.280183	3.656046
47	60.920918	3.640735
48	64.476387	3.555469
49	67.921206	3.444819
50	71.205027	3.283821
51	74.317057	3.112030
52	77.221878	2.904821
53	79.894766	2.672888
54	82.339439	2.444673
55	84.552538	2.213099
56	86.524310	1.971772
57	88.263089	1.738779
58	89.785945	1.522856
59	91.104690	1.318745
60	92.235794	1.131104
61	93.202322	0.966528
62	94.021124	0.818802
63	94.696576	0.675452
64	95.259919	0.563343
65	95.731720	0.471801
66	96.116077	0.384357
67	96.443230	0.327153
68	96.706583	0.263353
69	96.926504	0.219921
70	97.108049	0.181545
71	97.257694	0.149645
72	97.384054	0.126360
73	97.493385	0.109331
74	97.583748	0.090363
75	97.664297	0.080549
76	97.736991	0.072694
77	97.800990	0.063999
78	97.858893	0.057903
79	97.912059	0.053166
80	97.958969	0.046910
81	98.006499	0.047530
82	98.049192	0.042693
83	98.089766	0.040574
84	98.129301	0.039535
85	98.166577	0.037276
86	98.203993	0.037416
87	98.238211	0.034218
88	98.273069	0.034858
89	98.306908	0.033839
90	98.338528	0.031620
91	98.370008	0.031480
92	98.400749	0.030741
93	98.430250	0.029501
94	98.459711	0.029461
95	98.489052	0.029341
96	98.516575	0.027523
97	98.543338	0.026763
98	98.569002	0.025664
99	98.594066	0.025064
100	98.617891	0.023825
101	98.641376	0.023485
102	98.663622	0.022246
103	98.685868	0.022246
104	98.708714	0.022846
105	98.730780	0.022066
106	98.752206	0.021426
107	98.773652	0.021446
108	98.792860	0.019208
109	98.812308	0.019448
110	98.831776	0.019468
111	98.851264	0.019488
112	98.870792	0.019528
113	98.890100	0.019308
114	98.908748	0.018648
115	98.927196	0.018448
116	98.944745	0.017549
117	98.961974	0.017229
118	98.978544	0.016570
119	98.993455	0.014911
120	99.008765	0.015310
