# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.069547	0.069547
2	0.386635	0.317088
3	0.691705	0.305070
4	1.016906	0.325201
5	1.346053	0.329147
6	1.689562	0.343509
7	2.047954	0.358392
8	2.416802	0.368848
9	2.791119	0.374317
10	3.187830	0.396711
11	3.597982	0.410152
12	4.024339	0.426357
13	4.473150	0.448811
14	4.935742	0.462592
15	5.418065	0.482323
16	5.926268	0.508203
17	6.458448	0.532180
18	7.004489	0.546041
19	7.572123	0.567634
20	8.168101	0.595978
21	8.800515	0.632414
22	9.456946	0.656431
23	10.152718	0.695772
24	10.888371	0.735653
25	11.662523	0.774152
26	12.478640	0.816117
27	13.340948	0.862308
28	14.249668	0.908720
29	15.222506	0.972838
30	16.273985	1.051479
31	17.400640	1.126655
32	18.610123	1.209483
33	19.914372	1.304249
34	21.324083	1.409711
35	22.854260	1.530177
36	24.508428	1.654168
37	26.312146	1.803718
38	28.256901	1.944755
39	30.342053	2.085152
40	32.578838	2.236785
41	34.972465	2.393627
42	37.506628	2.534163
43	40.174497	2.667869
44	42.967599	2.793102
45	45.868787	2.901188
46	48.846714	2.977927
47	51.899516	3.052802
48	54.976275	3.076759
49	58.061687	3.085412
50	61.137384	3.075697
51	64.174001	3.036617
52	67.124285	2.950284
53	70.008848	2.884563
54	72.768058	2.759210
55	75.387452	2.619394
56	77.849304	2.461852
57	80.144018	2.294714
58	82.269472	2.125454
59	84.243472	1.974000
60	86.034250	1.790778
61	87.662678	1.628428
62	89.099191	1.436513
63	90.373734	1.274543
64	91.500229	1.126495
65	92.486768	0.986539
66	93.341084	0.854316
67	94.086953	0.745869
68	94.715721	0.628768
69	95.258757	0.543036
70	95.721870	0.463113
71	96.108005	0.386135
72	96.440778	0.332773
73	96.717664	0.276886
74	96.950583	0.232919
75	97.148969	0.198386
76	97.317408	0.168439
77	97.461270	0.143862
78	97.580914	0.119644
79	97.687698	0.106784
80	97.779900	0.092202
81	97.862047	0.082147
82	97.935300	0.073253
83	98.003465	0.068165
84	98.060553	0.057088
85	98.113495	0.052942
86	98.162490	0.048995
87	98.207059	0.044569
88	98.250025	0.042966
89	98.291349	0.041324
90	98.330629	0.039280
91	98.367506	0.036877
92	98.402059	0.034553
93	98.436893	0.034834
94	98.469203	0.032310
95	98.501252	0.032049
96	98.532520	0.031268
97	98.561925	0.029405
98	98.591310	0.029385
99	98.619093	0.027783
100	98.645373	0.026280
101	98.672655	0.027282
102	98.698555	0.025900
103	98.724255	0.025700
104	98.747351	0.023096
105	98.771709	0.024358
106	98.794684	0.022975
107	98.817038	0.022354
108	98.839813	0.022775
109	98.861526	0.021713
110	98.882478	0.020952
111	98.902449	0.019971
112	98.922260	0.019811
113	98.943252	0.020992
114	98.963243	0.019991
115	98.982473	0.019230
116	99.000401	0.017928
