# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.104705	0.104705
2	0.466956	0.362251
3	0.800597	0.333641
4	1.160995	0.360398
5	1.537078	0.376083
6	1.930263	0.393185
7	2.334167	0.403904
8	2.757282	0.423115
9	3.194071	0.436789
10	3.655332	0.461261
11	4.123450	0.468118
12	4.603449	0.479999
13	5.095940	0.492491
14	5.599741	0.503801
15	6.120113	0.520372
16	6.660543	0.540430
17	7.208933	0.548390
18	7.766781	0.557848
19	8.349929	0.583148
20	8.973508	0.623579
21	9.634820	0.661312
22	10.346829	0.712009
23	11.130323	0.783494
24	11.998976	0.868653
25	12.971880	0.972904
26	14.068621	1.096741
27	15.320351	1.251730
28	16.754930	1.434579
29	18.386466	1.631536
30	20.238210	1.851744
31	22.345056	2.106846
32	24.733624	2.388568
33	27.369532	2.635908
34	30.270650	2.901118
35	33.407600	3.136950
36	36.805918	3.398318
37	40.417410	3.611492
38	44.197742	3.780332
39	48.095152	3.897410
40	52.061781	3.966629
41	56.056645	3.994864
42	59.985502	3.928857
43	63.828787	3.843285
44	67.533299	3.704512
45	71.056735	3.523436
46	74.357856	3.301121
47	77.418750	3.060894
48	80.223005	2.804255
49	82.763981	2.540976
50	85.018880	2.254899
51	87.027504	2.008624
52	88.777932	1.750428
53	90.289749	1.511817
54	91.605181	1.315432
55	92.727793	1.122612
56	93.673703	0.945910
57	94.458300	0.784597
58	95.119454	0.661154
59	95.664869	0.545415
60	96.111490	0.446621
61	96.480440	0.368950
62	96.781294	0.300854
63	97.028909	0.247615
64	97.233531	0.204622
65	97.399021	0.165490
66	97.538700	0.139679
67	97.655641	0.116941
68	97.757647	0.102006
69	97.843988	0.086341
70	97.919335	0.075347
71	97.986288	0.066953
72	98.046561	0.060273
73	98.102401	0.055840
74	98.155325	0.052924
75	98.203638	0.048313
76	98.251065	0.047427
77	98.293822	0.042757
78	98.336500	0.042678
79	98.376656	0.040156
80	98.415433	0.038777
81	98.454525	0.039092
82	98.491903	0.037378
83	98.527448	0.035545
84	98.563013	0.035565
85	98.594145	0.031132
86	98.627149	0.033004
87	98.659502	0.032353
88	98.689353	0.029851
89	98.719342	0.029989
90	98.748385	0.029043
91	98.773428	0.025043
92	98.797860	0.024432
93	98.822292	0.024432
94	98.846035	0.023743
95	98.869482	0.023447
96	98.892535	0.023053
97	98.913322	0.020787
98	98.934562	0.021240
99	98.956039	0.021477
100	98.976964	0.020925
101	98.997219	0.020255
102	99.017120	0.019901
