# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077986	0.077986
2	0.408496	0.330510
3	0.709562	0.301066
4	1.018909	0.309347
5	1.323693	0.304784
6	1.631270	0.307577
7	1.943194	0.311924
8	2.255019	0.311825
9	2.578193	0.323174
10	2.909293	0.331100
11	3.251191	0.341898
12	3.606857	0.355666
13	3.966890	0.360033
14	4.333394	0.366504
15	4.713626	0.380232
16	5.102375	0.388749
17	5.500919	0.398544
18	5.901292	0.400373
19	6.308077	0.406785
20	6.732524	0.424447
21	7.163521	0.430997
22	7.612692	0.449171
23	8.074136	0.461444
24	8.555799	0.481663
25	9.059294	0.503495
26	9.579271	0.519977
27	10.128417	0.549146
28	10.717923	0.589506
29	11.350778	0.632855
30	12.026609	0.675831
31	12.763491	0.736882
32	13.570590	0.807099
33	14.464349	0.893759
34	15.462017	0.997668
35	16.592369	1.130352
36	17.854480	1.262111
37	19.290402	1.435922
38	20.901551	1.611149
39	22.697408	1.795857
40	24.720810	2.023402
41	26.940622	2.219812
42	29.410244	2.469622
43	32.084026	2.673782
44	34.975381	2.891355
45	38.050578	3.075197
46	41.301671	3.251093
47	44.718157	3.416486
48	48.227852	3.509695
49	51.811009	3.583157
50	55.410747	3.599738
51	59.005705	3.594958
52	62.531056	3.525351
53	65.981805	3.450749
54	69.296880	3.315075
55	72.452895	3.156015
56	75.400030	2.947135
57	78.160865	2.760835
58	80.687546	2.526681
59	82.992385	2.304839
60	85.076543	2.084158
61	86.944583	1.868040
62	88.583209	1.638626
63	90.018934	1.435725
64	91.266136	1.247202
65	92.337620	1.071484
66	93.252463	0.914843
67	94.039146	0.786683
68	94.701170	0.662024
69	95.256079	0.554909
70	95.715359	0.459280
71	96.104639	0.389280
72	96.423860	0.319221
73	96.686888	0.263028
74	96.907333	0.220445
75	97.085786	0.178453
76	97.237608	0.151822
77	97.367774	0.130166
78	97.475381	0.107607
79	97.565679	0.090298
80	97.646202	0.080523
81	97.716124	0.069922
82	97.777451	0.061327
83	97.834647	0.057196
84	97.886002	0.051355
85	97.933698	0.047696
86	97.978739	0.045041
87	98.020987	0.042248
88	98.060324	0.039337
89	98.098855	0.038531
90	98.136855	0.038000
91	98.174363	0.037508
92	98.208213	0.033850
93	98.241591	0.033378
94	98.273690	0.032099
95	98.305219	0.031529
96	98.334781	0.029562
97	98.365739	0.030958
98	98.395596	0.029857
99	98.424705	0.029109
100	98.452477	0.027772
101	98.479738	0.027261
102	98.506979	0.027241
103	98.533846	0.026867
104	98.559474	0.025628
105	98.584610	0.025136
106	98.608409	0.023799
107	98.631952	0.023543
108	98.655299	0.023347
109	98.677839	0.022540
110	98.699632	0.021793
111	98.720717	0.021085
112	98.741467	0.020750
113	98.761804	0.020337
114	98.782063	0.020259
115	98.801574	0.019511
116	98.820377	0.018803
117	98.838531	0.018154
118	98.857354	0.018823
119	98.873541	0.016187
120	98.890436	0.016895
121	98.906643	0.016207
122	98.923440	0.016797
123	98.939686	0.016246
124	98.954418	0.014732
125	98.969582	0.015164
126	98.985120	0.015538
127	98.999616	0.014496
128	99.013836	0.014220
