# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.080811	0.080811
2	0.396594	0.315783
3	0.682640	0.286046
4	0.977205	0.294565
5	1.276130	0.298925
6	1.585194	0.309064
7	1.913516	0.328322
8	2.250556	0.337040
9	2.602835	0.352279
10	2.974131	0.371296
11	3.362266	0.388135
12	3.765419	0.403153
13	4.179910	0.414491
14	4.613799	0.433889
15	5.055587	0.441788
16	5.511594	0.456007
17	5.982539	0.470945
18	6.453844	0.471305
19	6.943847	0.490003
20	7.450268	0.506421
21	7.983885	0.533617
22	8.538680	0.554795
23	9.114173	0.575493
24	9.725361	0.611188
25	10.376805	0.651444
26	11.070464	0.693659
27	11.814557	0.744093
28	12.609884	0.795327
29	13.476482	0.866598
30	14.420591	0.944109
31	15.457389	1.036798
32	16.605454	1.148065
33	17.853128	1.247674
34	19.242465	1.389337
35	20.787904	1.545439
36	22.486205	1.698301
37	24.365465	1.879260
38	26.425624	2.060159
39	28.676520	2.250896
40	31.131332	2.454812
41	33.758204	2.626872
42	36.580293	2.822089
43	39.556444	2.976151
44	42.679998	3.123554
45	45.928957	3.248959
46	49.238409	3.309452
47	52.611754	3.373345
48	56.014675	3.402921
49	59.392839	3.378164
50	62.709970	3.317131
51	65.952790	3.242820
52	69.090582	3.137792
53	72.093070	3.002488
54	74.923938	2.830868
55	77.591685	2.667747
56	80.061156	2.469471
57	82.334830	2.273674
58	84.420666	2.085836
59	86.292407	1.871741
60	87.978289	1.685882
61	89.478793	1.500504
62	90.803118	1.324325
63	91.955363	1.152245
64	92.947387	0.992024
65	93.803707	0.856320
66	94.541021	0.737314
67	95.172607	0.631586
68	95.707204	0.534597
69	96.150192	0.442988
70	96.532527	0.382335
71	96.849990	0.317463
72	97.112779	0.262789
73	97.337393	0.224614
74	97.524171	0.186778
75	97.683272	0.159101
76	97.815297	0.132025
77	97.925984	0.110687
78	98.018913	0.092929
79	98.099824	0.080911
80	98.171376	0.071552
81	98.235289	0.063913
82	98.292062	0.056773
83	98.342136	0.050074
84	98.389310	0.047174
85	98.431785	0.042475
86	98.472720	0.040935
87	98.507836	0.035116
88	98.543592	0.035756
89	98.576868	0.033276
90	98.609044	0.032176
91	98.639040	0.029996
92	98.667457	0.028417
93	98.695794	0.028337
94	98.722991	0.027197
95	98.748248	0.025257
96	98.772125	0.023877
97	98.797422	0.025297
98	98.822079	0.024657
99	98.844896	0.022817
100	98.866373	0.021477
101	98.888330	0.021957
102	98.910067	0.021737
103	98.930125	0.020058
104	98.950203	0.020078
105	98.969701	0.019498
106	98.989299	0.019598
107	99.008697	0.019398
