# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.060922	0.060922
2	0.352280	0.291358
3	0.642940	0.290660
4	0.933820	0.290880
5	1.224201	0.290381
6	1.519251	0.295050
7	1.819908	0.300657
8	2.126831	0.306923
9	2.443871	0.317040
10	2.771687	0.327816
11	3.108303	0.336616
12	3.462539	0.354236
13	3.824816	0.362277
14	4.201481	0.376665
15	4.594509	0.393028
16	5.008230	0.413721
17	5.442863	0.434633
18	5.888850	0.445987
19	6.355870	0.467020
20	6.848272	0.492402
21	7.358633	0.510361
22	7.896971	0.538338
23	8.455203	0.558232
24	9.032412	0.577209
25	9.630255	0.597843
26	10.249689	0.619434
27	10.880237	0.630548
28	11.542932	0.662695
29	12.244120	0.701188
30	12.969034	0.724914
31	13.743336	0.774302
32	14.587838	0.844502
33	15.500985	0.913147
34	16.518096	1.017111
35	17.640867	1.122771
36	18.902502	1.261635
37	20.321859	1.419357
38	21.922624	1.600765
39	23.723615	1.800991
40	25.734549	2.010934
41	27.968477	2.233928
42	30.432482	2.464005
43	33.115769	2.683287
44	36.000639	2.884870
45	39.095791	3.095152
46	42.358144	3.262353
47	45.766365	3.408221
48	49.274839	3.508474
49	52.843556	3.568717
50	56.463736	3.620180
51	60.028143	3.564407
52	63.525063	3.496920
53	66.934781	3.409718
54	70.214015	3.279234
55	73.301105	3.087090
56	76.201579	2.900474
57	78.888318	2.686739
58	81.361622	2.473304
59	83.607203	2.245581
60	85.622547	2.015344
61	87.421263	1.798716
62	88.982897	1.561634
63	90.349474	1.366577
64	91.543363	1.193889
65	92.565063	1.021700
66	93.430358	0.865295
67	94.155950	0.725592
68	94.778796	0.622846
69	95.295682	0.516886
70	95.721794	0.426112
71	96.079023	0.357229
72	96.373694	0.294671
73	96.620274	0.246580
74	96.828761	0.208487
75	96.997717	0.168956
76	97.140393	0.142676
77	97.261279	0.120886
78	97.364265	0.102986
79	97.453103	0.088838
80	97.532822	0.079719
81	97.602364	0.069542
82	97.666878	0.064514
83	97.726602	0.059724
84	97.780520	0.053918
85	97.828750	0.048230
86	97.875364	0.046614
87	97.919424	0.044060
88	97.962366	0.042942
89	98.004670	0.042304
90	98.044579	0.039909
91	98.082214	0.037635
92	98.119090	0.036876
93	98.154809	0.035719
94	98.189630	0.034821
95	98.224311	0.034681
96	98.256857	0.032546
97	98.289942	0.033085
98	98.320193	0.030251
99	98.351442	0.031249
100	98.382491	0.031049
101	98.411485	0.028994
102	98.439102	0.027617
103	98.466679	0.027577
104	98.494097	0.027418
105	98.520697	0.026600
106	98.547895	0.027198
107	98.571262	0.023367
108	98.594769	0.023507
109	98.617837	0.023068
110	98.640765	0.022928
111	98.662695	0.021930
112	98.685403	0.022708
113	98.708730	0.023327
114	98.729862	0.021132
115	98.749936	0.020074
116	98.769851	0.019915
117	98.789227	0.019376
118	98.808443	0.019216
119	98.826981	0.018538
120	98.845060	0.018079
121	98.863079	0.018019
122	98.879861	0.016782
123	98.896164	0.016303
124	98.912547	0.016383
125	98.927932	0.015385
126	98.942519	0.014587
127	98.957565	0.015046
128	98.971813	0.014248
129	98.985682	0.013869
130	99.000069	0.014387
