# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.102575	0.102575
2	0.494931	0.392356
3	0.904481	0.409550
4	1.354055	0.449574
5	1.847688	0.493633
6	2.379237	0.531549
7	2.938118	0.558881
8	3.541037	0.602919
9	4.180209	0.639172
10	4.865448	0.685239
11	5.606891	0.741443
12	6.397665	0.790774
13	7.244360	0.846695
14	8.147219	0.902859
15	9.128768	0.981549
16	10.185702	1.056934
17	11.326030	1.140328
18	12.533167	1.207137
19	13.852145	1.318978
20	15.303402	1.451257
21	16.890465	1.587063
22	18.657901	1.767436
23	20.592328	1.934427
24	22.743969	2.151641
25	25.121563	2.377594
26	27.722819	2.601256
27	30.560409	2.837590
28	33.634576	3.074167
29	36.930155	3.295579
30	40.422793	3.492638
31	44.088769	3.665976
32	47.909347	3.820578
33	51.793226	3.883879
34	55.726821	3.933595
35	59.641073	3.914252
36	63.511935	3.870862
37	67.256844	3.744909
38	70.862358	3.605514
39	74.256619	3.394261
40	77.400941	3.144322
41	80.304306	2.903365
42	82.948952	2.644646
43	85.302357	2.353405
44	87.384554	2.082197
45	89.204707	1.820153
46	90.765088	1.560381
47	92.089804	1.324716
48	93.208863	1.119059
49	94.137776	0.928913
50	94.910038	0.772262
51	95.537552	0.627514
52	96.054320	0.516768
53	96.475731	0.421411
54	96.808861	0.333130
55	97.082259	0.273398
56	97.309672	0.227413
57	97.488301	0.178629
58	97.638544	0.150243
59	97.761091	0.122547
60	97.864153	0.103062
61	97.950507	0.086354
62	98.026136	0.075629
63	98.090674	0.064538
64	98.151015	0.060341
65	98.205151	0.054136
66	98.256469	0.051318
67	98.303164	0.046695
68	98.348967	0.045803
69	98.390350	0.041383
70	98.426846	0.036496
71	98.463626	0.036780
72	98.499027	0.035401
73	98.533273	0.034246
74	98.566789	0.033516
75	98.598237	0.031448
76	98.631023	0.032786
77	98.660666	0.029643
78	98.687775	0.027109
79	98.714681	0.026906
80	98.742357	0.027676
81	98.769182	0.026825
82	98.794506	0.025324
83	98.818208	0.023702
84	98.842356	0.024148
85	98.865633	0.023277
86	98.888504	0.022871
87	98.909388	0.020884
88	98.931245	0.021857
89	98.951703	0.020458
90	98.972283	0.020580
91	98.991038	0.018755
92	99.009935	0.018897
