# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.075194	0.075194
2	0.398717	0.323523
3	0.708681	0.309964
4	1.034310	0.325629
5	1.366919	0.332609
6	1.713327	0.346408
7	2.061721	0.348394
8	2.424937	0.363216
9	2.796938	0.372001
10	3.190741	0.393803
11	3.587212	0.396471
12	4.005144	0.417932
13	4.428953	0.423809
14	4.866601	0.437648
15	5.319312	0.452711
16	5.791880	0.472568
17	6.284385	0.492505
18	6.790328	0.505943
19	7.313039	0.522711
20	7.857653	0.544614
21	8.427719	0.570066
22	9.018284	0.590565
23	9.633659	0.615375
24	10.263636	0.629977
25	10.917040	0.653404
26	11.599607	0.682567
27	12.309652	0.710045
28	13.054376	0.744724
29	13.827802	0.773426
30	14.650489	0.822687
31	15.533648	0.883159
32	16.490658	0.957010
33	17.534937	1.044279
34	18.686843	1.151906
35	19.963926	1.277083
36	21.370258	1.406332
37	22.939414	1.569156
38	24.692996	1.753582
39	26.623824	1.930828
40	28.761763	2.137939
41	31.104165	2.342402
42	33.630712	2.526547
43	36.352657	2.721945
44	39.271162	2.918505
45	42.328303	3.057141
46	45.544979	3.216676
47	48.854921	3.309942
48	52.228244	3.373323
49	55.642403	3.414159
50	59.062820	3.420417
51	62.424971	3.362151
52	65.721996	3.297025
53	68.891196	3.169200
54	71.932030	3.040834
55	74.824521	2.892491
56	77.538523	2.714002
57	80.045695	2.507172
58	82.341043	2.295348
59	84.439248	2.098205
60	86.330262	1.891014
61	88.017435	1.687173
62	89.501549	1.484114
63	90.807193	1.305644
64	91.936976	1.129783
65	92.917132	0.980156
66	93.755885	0.838753
67	94.475036	0.719151
68	95.074366	0.599330
69	95.588332	0.513966
70	96.015430	0.427098
71	96.368718	0.353288
72	96.665424	0.296706
73	96.909219	0.243795
74	97.112659	0.203440
75	97.283767	0.171108
76	97.423546	0.139779
77	97.544551	0.121005
78	97.649310	0.104759
79	97.738685	0.089375
80	97.817710	0.079025
81	97.886627	0.068917
82	97.949587	0.062960
83	98.005085	0.055498
84	98.054807	0.049722
85	98.102022	0.047215
86	98.147652	0.045630
87	98.191698	0.044046
88	98.231030	0.039332
89	98.269540	0.038510
90	98.305623	0.036083
91	98.342829	0.037206
92	98.378370	0.035541
93	98.411204	0.032834
94	98.441571	0.030367
95	98.472961	0.031390
96	98.502405	0.029444
97	98.532370	0.029965
98	98.560149	0.027779
99	98.587226	0.027077
100	98.615567	0.028341
101	98.642203	0.026636
102	98.666613	0.024410
103	98.691624	0.025011
104	98.715452	0.023828
105	98.739099	0.023647
106	98.761683	0.022584
107	98.783866	0.022183
108	98.803622	0.019756
109	98.825204	0.021582
110	98.845301	0.020097
111	98.864777	0.019476
112	98.884112	0.019335
113	98.903287	0.019175
114	98.922040	0.018753
115	98.940392	0.018352
116	98.957661	0.017269
117	98.974750	0.017089
118	98.990174	0.015424
119	99.006621	0.016447
