# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.079917	0.079917
2	0.421527	0.341610
3	0.728277	0.306750
4	1.037864	0.309587
5	1.344317	0.306453
6	1.656484	0.312167
7	1.974246	0.317762
8	2.297464	0.323218
9	2.629114	0.331650
10	2.969632	0.340518
11	3.317432	0.347800
12	3.674180	0.356748
13	4.039439	0.365259
14	4.410531	0.371092
15	4.789639	0.379108
16	5.179639	0.390000
17	5.574063	0.394424
18	5.969043	0.394980
19	6.366681	0.397638
20	6.776858	0.410177
21	7.205606	0.428748
22	7.643163	0.437557
23	8.097961	0.454798
24	8.563275	0.465314
25	9.048984	0.485709
26	9.558323	0.509339
27	10.087979	0.529656
28	10.655133	0.567154
29	11.257265	0.602132
30	11.905486	0.648221
31	12.600093	0.694607
32	13.360530	0.760437
33	14.191123	0.830593
34	15.123060	0.931937
35	16.157591	1.034531
36	17.314536	1.156945
37	18.629112	1.314576
38	20.104196	1.475084
39	21.741573	1.637377
40	23.605526	1.863953
41	25.647148	2.041622
42	27.908362	2.261214
43	30.380478	2.472116
44	33.045441	2.664963
45	35.906486	2.861045
46	38.932899	3.026413
47	42.117618	3.184719
48	45.424473	3.306855
49	48.828625	3.404152
50	52.290234	3.461609
51	55.765969	3.475735
52	59.222420	3.456451
53	62.636928	3.414508
54	65.959298	3.322370
55	69.143997	3.184699
56	72.183564	3.039567
57	75.050144	2.866580
58	77.730464	2.680320
59	80.210635	2.480171
60	82.474428	2.263793
61	84.534759	2.060331
62	86.377899	1.843140
63	88.013034	1.635135
64	89.455004	1.441970
65	90.725396	1.270392
66	91.833633	1.108237
67	92.786938	0.953305
68	93.611658	0.824720
69	94.312118	0.700460
70	94.902088	0.589970
71	95.395892	0.493804
72	95.817220	0.421328
73	96.168670	0.351450
74	96.461671	0.293001
75	96.708504	0.246833
76	96.915497	0.206993
77	97.089060	0.173563
78	97.236116	0.147056
79	97.360832	0.124716
80	97.468108	0.107276
81	97.558084	0.089976
82	97.638120	0.080036
83	97.709525	0.071405
84	97.773768	0.064243
85	97.833328	0.059560
86	97.887234	0.053906
87	97.937946	0.050712
88	97.984174	0.046228
89	98.026573	0.042399
90	98.067444	0.040871
91	98.107144	0.039700
92	98.144682	0.037538
93	98.180097	0.035415
94	98.214103	0.034006
95	98.247097	0.032994
96	98.277810	0.030713
97	98.309257	0.031447
98	98.340188	0.030931
99	98.369413	0.029225
100	98.398261	0.028848
101	98.427248	0.028987
102	98.455481	0.028233
103	98.482880	0.027399
104	98.509188	0.026308
105	98.536151	0.026963
106	98.560693	0.024542
107	98.586247	0.025554
108	98.610670	0.024423
109	98.633982	0.023312
110	98.657294	0.023312
111	98.679019	0.021725
112	98.701498	0.022479
113	98.722945	0.021447
114	98.743619	0.020674
115	98.764352	0.020733
116	98.783756	0.019404
117	98.802326	0.018570
118	98.821531	0.019205
119	98.839784	0.018253
120	98.857640	0.017856
121	98.873393	0.015753
122	98.890396	0.017003
123	98.907498	0.017102
124	98.923688	0.016190
125	98.938965	0.015277
126	98.954480	0.015515
127	98.969697	0.015217
128	98.986204	0.016507
129	99.001124	0.014920
