# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.068167	0.068167
2	0.381626	0.313459
3	0.681926	0.300300
4	0.990840	0.308914
5	1.314188	0.323348
6	1.646468	0.332280
7	1.992864	0.346396
8	2.352718	0.359854
9	2.725611	0.372893
10	3.123287	0.397676
11	3.540681	0.417394
12	3.978651	0.437970
13	4.444633	0.465982
14	4.929416	0.484783
15	5.443189	0.513773
16	5.985632	0.542443
17	6.553934	0.568302
18	7.140698	0.586764
19	7.752863	0.612165
20	8.402271	0.649408
21	9.082682	0.680411
22	9.792920	0.710238
23	10.544529	0.751609
24	11.331866	0.787337
25	12.165099	0.833233
26	13.040859	0.875760
27	13.981257	0.940398
28	15.001385	1.020128
29	16.118211	1.116826
30	17.354762	1.236551
31	18.723998	1.369236
32	20.246275	1.522277
33	21.962805	1.716530
34	23.868583	1.905778
35	25.982569	2.113986
36	28.320674	2.338105
37	30.887204	2.566530
38	33.681302	2.794098
39	36.696668	3.015366
40	39.890257	3.193589
41	43.245639	3.355382
42	46.737833	3.492194
43	50.327024	3.589191
44	53.969309	3.642285
45	57.611534	3.642225
46	61.217592	3.606058
47	64.759192	3.541600
48	68.177956	3.418764
49	71.435724	3.257768
50	74.509527	3.073803
51	77.378132	2.868605
52	80.017415	2.639283
53	82.439258	2.421843
54	84.626276	2.187018
55	86.574860	1.948584
56	88.297271	1.722411
57	89.801585	1.504314
58	91.103033	1.301448
59	92.232061	1.129028
60	93.198777	0.966716
61	94.020526	0.821749
62	94.706839	0.686313
63	95.279826	0.572987
64	95.749756	0.469930
65	96.147173	0.397417
66	96.477001	0.329828
67	96.751881	0.274880
68	96.976478	0.224597
69	97.167321	0.190843
70	97.324768	0.157447
71	97.456396	0.131628
72	97.568565	0.112169
73	97.665542	0.096977
74	97.750137	0.084595
75	97.824823	0.074686
76	97.892332	0.067509
77	97.951607	0.059275
78	98.006675	0.055068
79	98.056858	0.050183
80	98.104728	0.047870
81	98.149568	0.044840
82	98.190580	0.041012
83	98.231233	0.040653
84	98.270390	0.039157
85	98.309049	0.038659
86	98.345355	0.036306
87	98.379329	0.033974
88	98.410791	0.031462
89	98.443608	0.032817
90	98.474651	0.031043
91	98.504338	0.029687
92	98.533267	0.028929
93	98.560881	0.027614
94	98.588654	0.027773
95	98.614413	0.025759
96	98.640252	0.025839
97	98.664775	0.024523
98	98.688620	0.023845
99	98.711907	0.023287
100	98.735394	0.023487
101	98.758143	0.022749
102	98.779416	0.021273
103	98.800949	0.021533
104	98.822801	0.021852
105	98.843038	0.020237
106	98.862976	0.019938
107	98.882814	0.019838
108	98.900858	0.018044
109	98.918941	0.018083
110	98.935270	0.016329
111	98.951878	0.016608
112	98.968905	0.017027
113	98.985653	0.016748
114	99.001783	0.016130
