# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.068509	0.068509
2	0.386991	0.318482
3	0.665881	0.278890
4	0.947068	0.281187
5	1.222769	0.275701
6	1.501045	0.278276
7	1.784213	0.283168
8	2.079859	0.295646
9	2.372415	0.292556
10	2.682935	0.310520
11	2.994564	0.311629
12	3.320473	0.325909
13	3.653592	0.333119
14	4.000753	0.347161
15	4.358392	0.357639
16	4.726033	0.367641
17	5.101577	0.375544
18	5.480190	0.378613
19	5.877421	0.397231
20	6.279049	0.401628
21	6.700147	0.421098
22	7.131049	0.430902
23	7.579697	0.448648
24	8.047834	0.468137
25	8.543977	0.496143
26	9.065076	0.521099
27	9.617369	0.552293
28	10.202738	0.585369
29	10.832810	0.630072
30	11.514675	0.681865
31	12.263524	0.748849
32	13.087398	0.823874
33	13.991646	0.904248
34	15.006095	1.014449
35	16.145837	1.139742
36	17.427272	1.281435
37	18.864502	1.437230
38	20.466380	1.601878
39	22.265190	1.798810
40	24.268161	2.002971
41	26.473986	2.205825
42	28.895975	2.421989
43	31.516837	2.620862
44	34.351882	2.835045
45	37.367420	3.015538
46	40.538535	3.171115
47	43.866178	3.327643
48	47.283721	3.417543
49	50.780231	3.496510
50	54.323483	3.543252
51	57.871033	3.547550
52	61.361799	3.490766
53	64.764309	3.402510
54	68.055291	3.290982
55	71.185645	3.130354
56	74.158739	2.973094
57	76.947854	2.789115
58	79.528767	2.580913
59	81.885753	2.356986
60	84.033883	2.148130
61	85.951510	1.917627
62	87.669808	1.718298
63	89.179271	1.509463
64	90.498140	1.318869
65	91.645607	1.147467
66	92.641002	0.995395
67	93.480860	0.839858
68	94.193959	0.713099
69	94.798481	0.604522
70	95.308864	0.510383
71	95.737844	0.428980
72	96.095641	0.357797
73	96.388098	0.292457
74	96.633872	0.245774
75	96.836508	0.202636
76	97.006702	0.170194
77	97.150415	0.143713
78	97.271173	0.120758
79	97.373868	0.102695
80	97.462481	0.088613
81	97.541725	0.079244
82	97.607996	0.066271
83	97.669514	0.061518
84	97.725664	0.056150
85	97.779655	0.053991
86	97.828101	0.048446
87	97.872467	0.044366
88	97.915743	0.043276
89	97.958069	0.042326
90	97.998572	0.040503
91	98.038600	0.040028
92	98.075499	0.036899
93	98.112477	0.036978
94	98.147732	0.035255
95	98.179739	0.032007
96	98.212696	0.032957
97	98.244366	0.031670
98	98.276313	0.031947
99	98.307290	0.030977
100	98.338188	0.030898
101	98.368095	0.029907
102	98.396715	0.028620
103	98.423750	0.027035
104	98.450884	0.027134
105	98.476909	0.026025
106	98.502122	0.025213
107	98.526820	0.024698
108	98.551716	0.024896
109	98.575147	0.023431
110	98.596993	0.021846
111	98.619235	0.022242
112	98.641220	0.021985
113	98.662729	0.021509
114	98.682080	0.019351
115	98.702342	0.020262
116	98.721950	0.019608
117	98.740073	0.018123
118	98.757027	0.016954
119	98.773704	0.016677
120	98.791767	0.018063
121	98.808582	0.016815
122	98.824031	0.015449
123	98.838688	0.014657
124	98.854256	0.015568
125	98.870477	0.016221
126	98.886045	0.015568
127	98.901494	0.015449
128	98.916903	0.015409
129	98.930629	0.013726
130	98.944473	0.013844
131	98.958357	0.013884
132	98.972083	0.013726
133	98.985591	0.013508
134	98.999039	0.013448
135	99.012784	0.013745
