# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.088966	0.088966
2	0.424009	0.335043
3	0.748117	0.324108
4	1.090742	0.342625
5	1.440758	0.350016
6	1.805996	0.365238
7	2.183464	0.377468
8	2.569295	0.385831
9	2.971129	0.401834
10	3.385727	0.414598
11	3.811241	0.425514
12	4.245347	0.434106
13	4.689207	0.443860
14	5.143335	0.454128
15	5.603845	0.460510
16	6.071708	0.467863
17	6.558336	0.486628
18	7.039840	0.481504
19	7.537213	0.497373
20	8.047845	0.510632
21	8.576994	0.529149
22	9.131957	0.554963
23	9.714486	0.582529
24	10.330372	0.615886
25	10.980549	0.650177
26	11.667132	0.686583
27	12.396598	0.729466
28	13.206553	0.809955
29	14.070249	0.863696
30	15.028779	0.958530
31	16.092868	1.064089
32	17.278405	1.185537
33	18.583903	1.305498
34	20.049864	1.465961
35	21.684080	1.634216
36	23.483008	1.798928
37	25.485129	2.002121
38	27.701969	2.216840
39	30.116916	2.414947
40	32.748907	2.631991
41	35.564659	2.815752
42	38.563164	2.998505
43	41.725656	3.162492
44	45.039219	3.313563
45	48.446968	3.407749
46	51.922671	3.475703
47	55.431979	3.509308
48	58.920865	3.488886
49	62.370564	3.449699
50	65.728610	3.358046
51	68.964085	3.235475
52	72.074055	3.109970
53	74.988356	2.914301
54	77.724267	2.735911
55	80.259271	2.535004
56	82.585804	2.326533
57	84.680225	2.094421
58	86.559165	1.878940
59	88.250800	1.691635
60	89.739203	1.488403
61	91.043292	1.304089
62	92.173601	1.130309
63	93.142095	0.968494
64	93.967309	0.825214
65	94.667780	0.700471
66	95.259910	0.592130
67	95.758254	0.498344
68	96.172928	0.414674
69	96.520449	0.347521
70	96.807732	0.287283
71	97.049389	0.241657
72	97.251649	0.202260
73	97.417408	0.165759
74	97.557525	0.140117
75	97.674610	0.117085
76	97.774892	0.100282
77	97.862106	0.087214
78	97.936118	0.074012
79	98.001080	0.064962
80	98.060042	0.058962
81	98.112545	0.052503
82	98.161086	0.048541
83	98.207036	0.045950
84	98.248395	0.041359
85	98.289601	0.041206
86	98.327740	0.038139
87	98.363631	0.035891
88	98.397827	0.034196
89	98.429318	0.031491
90	98.461247	0.031929
91	98.493138	0.031891
92	98.522590	0.029452
93	98.550480	0.027890
94	98.577970	0.027490
95	98.605212	0.027242
96	98.632016	0.026804
97	98.658077	0.026061
98	98.683148	0.025071
99	98.707056	0.023908
100	98.730450	0.023394
101	98.754854	0.024404
102	98.777334	0.022480
103	98.800423	0.023089
104	98.820712	0.020289
105	98.842106	0.021394
106	98.862738	0.020632
107	98.883446	0.020708
108	98.903449	0.020003
109	98.921509	0.018060
110	98.940102	0.018593
111	98.958124	0.018022
112	98.976317	0.018193
113	98.994358	0.018041
114	99.011599	0.017241
