# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.072255	0.072255
2	0.390590	0.318335
3	0.698657	0.308067
4	1.023944	0.325287
5	1.353933	0.329989
6	1.698992	0.345059
7	2.056348	0.357356
8	2.422746	0.366398
9	2.812050	0.389304
10	3.221145	0.409095
11	3.658210	0.437065
12	4.116172	0.457962
13	4.598748	0.482576
14	5.118938	0.520190
15	5.667861	0.548923
16	6.243588	0.575727
17	6.854740	0.611152
18	7.480198	0.625458
19	8.134369	0.654171
20	8.823241	0.688872
21	9.543076	0.719835
22	10.302012	0.758936
23	11.107846	0.805834
24	11.973195	0.865349
25	12.901898	0.928703
26	13.918870	1.016972
27	15.027607	1.108737
28	16.267693	1.240086
29	17.649375	1.381682
30	19.202370	1.552995
31	20.954086	1.751716
32	22.909405	1.955319
33	25.088501	2.179096
34	27.518861	2.430360
35	30.211054	2.692193
36	33.141110	2.930056
37	36.291346	3.150236
38	39.662545	3.371199
39	43.194449	3.531904
40	46.851091	3.656642
41	50.609504	3.758413
42	54.435089	3.825585
43	58.262844	3.827755
44	62.033715	3.770871
45	65.705306	3.671591
46	69.228068	3.522762
47	72.564346	3.336278
48	75.683598	3.119252
49	78.556710	2.873112
50	81.201423	2.644713
51	83.589507	2.388084
52	85.713930	2.124423
53	87.592373	1.878443
54	89.243784	1.651411
55	90.667601	1.423817
56	91.882751	1.215150
57	92.924437	1.041686
58	93.792117	0.867680
59	94.522059	0.729942
60	95.124229	0.602170
61	95.625753	0.501524
62	96.034286	0.408533
63	96.369981	0.335695
64	96.645598	0.275617
65	96.868250	0.222652
66	97.048847	0.180597
67	97.200289	0.151442
68	97.329327	0.129038
69	97.436403	0.107076
70	97.532950	0.096547
71	97.612981	0.080031
72	97.684954	0.071973
73	97.750457	0.065503
74	97.807903	0.057446
75	97.862255	0.054352
76	97.915180	0.052925
77	97.963142	0.047962
78	98.008030	0.044888
79	98.050205	0.042175
80	98.091516	0.041311
81	98.132225	0.040709
82	98.171065	0.038840
83	98.207132	0.036067
84	98.242255	0.035123
85	98.276052	0.033797
86	98.308723	0.032671
87	98.342138	0.033415
88	98.373805	0.031667
89	98.404829	0.031024
90	98.433341	0.028512
91	98.461210	0.027869
92	98.489682	0.028472
93	98.518355	0.028673
94	98.544335	0.025980
95	98.569371	0.025036
96	98.593744	0.024373
97	98.618921	0.025177
98	98.641064	0.022143
99	98.664010	0.022946
100	98.685630	0.021620
101	98.707351	0.021721
102	98.729293	0.021942
103	98.750873	0.021580
104	98.772373	0.021500
105	98.792185	0.019812
106	98.812258	0.020073
107	98.831889	0.019631
108	98.850395	0.018506
109	98.867635	0.017240
110	98.886040	0.018405
111	98.904345	0.018305
112	98.921464	0.017119
113	98.939709	0.018245
114	98.956889	0.017180
115	98.972421	0.015532
116	98.988978	0.016557
117	99.005615	0.016637
