# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.075324	0.075324
2	0.389402	0.314078
3	0.667524	0.278122
4	0.954056	0.286532
5	1.236844	0.282788
6	1.520867	0.284023
7	1.808732	0.287865
8	2.099832	0.291100
9	2.401147	0.301315
10	2.704246	0.303099
11	3.019206	0.314960
12	3.340636	0.321430
13	3.673162	0.332526
14	4.004551	0.331389
15	4.340900	0.336349
16	4.684072	0.343172
17	5.031675	0.347603
18	5.377141	0.345466
19	5.725489	0.348348
20	6.085071	0.359582
21	6.456142	0.371071
22	6.828095	0.371953
23	7.212242	0.384147
24	7.605055	0.392813
25	8.007180	0.402125
26	8.422304	0.415124
27	8.843015	0.420711
28	9.278195	0.435180
29	9.727118	0.448923
30	10.189510	0.462392
31	10.671919	0.482409
32	11.171522	0.499603
33	11.686084	0.514562
34	12.231485	0.545401
35	12.796433	0.564948
36	13.401788	0.605355
37	14.031571	0.629783
38	14.705486	0.673915
39	15.439530	0.734044
40	16.217529	0.777999
41	17.058265	0.840736
42	17.965170	0.906905
43	18.951378	0.986208
44	20.019674	1.068296
45	21.180468	1.160794
46	22.429094	1.248626
47	23.796156	1.367062
48	25.264911	1.468755
49	26.840495	1.575584
50	28.540083	1.699588
51	30.372850	1.832767
52	32.322348	1.949498
53	34.404123	2.081775
54	36.594943	2.190820
55	38.905944	2.311001
56	41.311580	2.405636
57	43.792187	2.480607
58	46.370429	2.578242
59	49.011623	2.641194
60	51.698517	2.686894
61	54.415976	2.717459
62	57.126338	2.710362
63	59.839347	2.713009
64	62.535632	2.696285
65	65.160103	2.624471
66	67.733384	2.573281
67	70.230891	2.497507
68	72.623803	2.392912
69	74.921100	2.297297
70	77.102372	2.181272
71	79.146152	2.043780
72	81.081377	1.935225
73	82.877130	1.795753
74	84.537841	1.660711
75	86.056119	1.518278
76	87.453334	1.397215
77	88.726427	1.273093
78	89.862557	1.136130
79	90.881898	1.019341
80	91.791881	0.909983
81	92.605739	0.813858
82	93.324413	0.718674
83	93.954039	0.629626
84	94.503734	0.549695
85	94.984006	0.480272
86	95.400443	0.416437
87	95.760142	0.359699
88	96.071495	0.311353
89	96.342206	0.270711
90	96.576196	0.233990
91	96.777308	0.201112
92	96.948345	0.171037
93	97.101600	0.153255
94	97.230329	0.128729
95	97.343550	0.113221
96	97.442596	0.099046
97	97.527801	0.085205
98	97.605007	0.077206
99	97.671763	0.066756
100	97.730657	0.058894
101	97.784376	0.053719
102	97.835703	0.051327
103	97.880874	0.045171
104	97.923261	0.042387
105	97.964275	0.041014
106	98.001094	0.036819
107	98.037187	0.036093
108	98.071692	0.034505
109	98.104629	0.032937
110	98.135194	0.030565
111	98.164210	0.029016
112	98.192657	0.028447
113	98.220281	0.027624
114	98.249003	0.028722
115	98.274882	0.025879
116	98.300153	0.025271
117	98.325150	0.024997
118	98.349225	0.024075
119	98.374183	0.024958
120	98.397102	0.022919
121	98.420648	0.023546
122	98.443312	0.022664
123	98.464329	0.021017
124	98.487110	0.022781
125	98.508774	0.021664
126	98.528223	0.019449
127	98.548554	0.020331
128	98.567904	0.019350
129	98.586431	0.018527
130	98.605860	0.019429
131	98.623975	0.018115
132	98.640679	0.016704
133	98.657598	0.016919
134	98.674713	0.017115
135	98.691750	0.017037
136	98.708336	0.016586
137	98.724197	0.015861
138	98.740430	0.016233
139	98.757036	0.016606
140	98.773289	0.016253
141	98.788777	0.015488
142	98.804324	0.015547
143	98.818832	0.014508
144	98.833810	0.014978
145	98.847691	0.013881
146	98.861160	0.013469
147	98.874335	0.013175
148	98.887412	0.013077
149	98.900783	0.013371
150	98.915428	0.014645
151	98.928407	0.012979
152	98.941621	0.013214
153	98.953718	0.012097
154	98.964775	0.011057
155	98.975813	0.011038
156	98.988184	0.012371
157	98.999928	0.011744
158	99.010966	0.011038
