# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.086464	0.086464
2	0.429429	0.342965
3	0.734663	0.305234
4	1.044719	0.310056
5	1.356920	0.312201
6	1.677998	0.321078
7	1.993211	0.315213
8	2.323914	0.330703
9	2.656545	0.332631
10	3.003682	0.347137
11	3.362963	0.359281
12	3.723740	0.360777
13	4.100165	0.376425
14	4.485348	0.385183
15	4.876948	0.391600
16	5.277287	0.400339
17	5.690419	0.413132
18	6.100559	0.410140
19	6.520265	0.419706
20	6.956445	0.436180
21	7.397546	0.441101
22	7.857424	0.459878
23	8.339169	0.481745
24	8.845123	0.505954
25	9.363497	0.518374
26	9.914071	0.550574
27	10.492003	0.577932
28	11.097294	0.605291
29	11.743485	0.646191
30	12.433784	0.690299
31	13.168427	0.734643
32	13.958200	0.789773
33	14.809540	0.851340
34	15.731874	0.922334
35	16.738094	1.006220
36	17.838277	1.100183
37	19.052480	1.214203
38	20.386922	1.334442
39	21.844773	1.457851
40	23.456697	1.611924
41	25.216160	1.759463
42	27.136919	1.920759
43	29.204922	2.068003
44	31.441425	2.236503
45	33.838556	2.397131
46	36.376809	2.538253
47	39.072088	2.695279
48	41.893117	2.821029
49	44.827477	2.934360
50	47.835803	3.008326
51	50.923272	3.087469
52	54.065733	3.142461
53	57.207820	3.142087
54	60.322785	3.114965
55	63.398799	3.076014
56	66.401535	3.002736
57	69.312434	2.910899
58	72.105239	2.792805
59	74.766546	2.661307
60	77.260612	2.494066
61	79.597436	2.336824
62	81.765838	2.168402
63	83.752966	1.987128
64	85.557698	1.804732
65	87.195347	1.637649
66	88.663039	1.467692
67	89.965065	1.302026
68	91.115871	1.150806
69	92.134333	1.018462
70	93.005867	0.871534
71	93.760369	0.754502
72	94.412543	0.652174
73	94.968766	0.556223
74	95.439016	0.470250
75	95.837288	0.398272
76	96.173206	0.335918
77	96.461651	0.288445
78	96.703232	0.241581
79	96.906885	0.203653
80	97.078653	0.171768
81	97.224145	0.145492
82	97.348675	0.124530
83	97.453661	0.104986
84	97.543078	0.089417
85	97.624209	0.081131
86	97.695656	0.071447
87	97.759151	0.063495
88	97.815895	0.056744
89	97.867482	0.051587
90	97.915625	0.048143
91	97.962685	0.047060
92	98.004707	0.042022
93	98.044229	0.039522
94	98.080779	0.036550
95	98.117565	0.036786
96	98.152993	0.035428
97	98.185174	0.032181
98	98.217650	0.032476
99	98.249831	0.032181
100	98.280240	0.030409
101	98.309803	0.029563
102	98.339582	0.029779
103	98.368377	0.028795
104	98.395106	0.026729
105	98.421638	0.026532
106	98.447776	0.026138
107	98.471355	0.023579
108	98.495919	0.024564
109	98.520050	0.024131
110	98.543393	0.023343
111	98.567051	0.023658
112	98.588524	0.021473
113	98.608620	0.020096
114	98.628755	0.020135
115	98.649874	0.021119
116	98.670954	0.021080
117	98.691227	0.020273
118	98.710437	0.019210
119	98.729489	0.019052
120	98.748935	0.019446
121	98.767830	0.018895
122	98.785780	0.017950
123	98.802136	0.016356
124	98.819181	0.017045
125	98.835045	0.015864
126	98.850614	0.015569
127	98.866872	0.016258
128	98.884192	0.017320
129	98.899229	0.015037
130	98.915172	0.015943
131	98.929993	0.014821
132	98.944322	0.014329
133	98.959418	0.015096
134	98.973806	0.014388
135	98.988115	0.014309
136	99.002050	0.013935
