# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.079687	0.079687
2	0.406648	0.326961
3	0.697783	0.291135
4	0.985176	0.287393
5	1.275917	0.290741
6	1.568608	0.292691
7	1.859487	0.290879
8	2.159800	0.300313
9	2.461925	0.302125
10	2.766788	0.304863
11	3.084906	0.318118
12	3.411985	0.327079
13	3.743771	0.331786
14	4.085956	0.342185
15	4.434976	0.349020
16	4.790771	0.355795
17	5.155173	0.364402
18	5.510672	0.355499
19	5.875211	0.364539
20	6.245541	0.370330
21	6.620617	0.375076
22	7.011903	0.391286
23	7.410062	0.398159
24	7.821555	0.411493
25	8.238957	0.417402
26	8.670480	0.431523
27	9.123510	0.453030
28	9.587904	0.464394
29	10.068429	0.480525
30	10.574400	0.505971
31	11.107688	0.533288
32	11.668057	0.560369
33	12.270614	0.602557
34	12.912010	0.641396
35	13.607036	0.695026
36	14.375289	0.768253
37	15.227916	0.852627
38	16.171673	0.943757
39	17.218791	1.047118
40	18.395248	1.176457
41	19.706676	1.311428
42	21.196090	1.489414
43	22.847813	1.651723
44	24.695720	1.847907
45	26.743731	2.048011
46	28.984204	2.240473
47	31.430847	2.446643
48	34.069105	2.638258
49	36.889761	2.820656
50	39.876645	2.986884
51	43.003070	3.126425
52	46.257238	3.254168
53	49.595485	3.338247
54	52.980056	3.384571
55	56.381308	3.401252
56	59.750083	3.368775
57	63.075647	3.325564
58	66.309175	3.233528
59	69.441115	3.131940
60	72.423233	2.982118
61	75.239970	2.816737
62	77.871670	2.631700
63	80.302202	2.430532
64	82.522389	2.220187
65	84.546273	2.023884
66	86.361998	1.815725
67	87.983784	1.621786
68	89.427170	1.443386
69	90.692826	1.265656
70	91.786405	1.093579
71	92.738178	0.951773
72	93.555019	0.816841
73	94.256544	0.701525
74	94.842458	0.585914
75	95.341339	0.498881
76	95.763861	0.422522
77	96.114121	0.350260
78	96.411322	0.297201
79	96.659266	0.247944
80	96.865121	0.205855
81	97.041019	0.175898
82	97.187000	0.145981
83	97.310036	0.123036
84	97.419423	0.109387
85	97.510139	0.090716
86	97.591796	0.081657
87	97.662778	0.070982
88	97.726985	0.064207
89	97.784889	0.057904
90	97.838952	0.054063
91	97.888446	0.049494
92	97.935793	0.047347
93	97.980482	0.044689
94	98.021527	0.041045
95	98.059243	0.037716
96	98.098200	0.038957
97	98.135385	0.037185
98	98.171959	0.036574
99	98.205618	0.033659
100	98.239494	0.033876
101	98.272641	0.033147
102	98.304311	0.031670
103	98.335548	0.031237
104	98.364894	0.029346
105	98.395126	0.030232
106	98.423113	0.027987
107	98.450686	0.027573
108	98.477058	0.026372
109	98.503213	0.026155
110	98.529743	0.026530
111	98.555288	0.025545
112	98.579631	0.024343
113	98.604349	0.024718
114	98.627648	0.023299
115	98.650219	0.022571
116	98.673026	0.022807
117	98.694317	0.021291
118	98.715844	0.021527
119	98.737903	0.022059
120	98.758248	0.020345
121	98.779637	0.021389
122	98.799805	0.020168
123	98.819028	0.019223
124	98.837995	0.018967
125	98.856646	0.018651
126	98.874588	0.017942
127	98.891171	0.016583
128	98.908582	0.017411
129	98.924968	0.016386
130	98.941000	0.016032
131	98.957623	0.016623
132	98.973753	0.016130
133	98.988938	0.015185
134	99.004655	0.015717
