# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.086279	0.086279
2	0.396017	0.309738
3	0.697285	0.301268
4	1.020227	0.322942
5	1.353777	0.333550
6	1.709940	0.356163
7	2.095769	0.385829
8	2.508666	0.412897
9	2.954644	0.445978
10	3.433304	0.478660
11	3.946264	0.512960
12	4.490208	0.543944
13	5.069071	0.578863
14	5.682993	0.613922
15	6.346497	0.663504
16	7.045080	0.698583
17	7.794483	0.749403
18	8.564482	0.769999
19	9.391994	0.827512
20	10.278657	0.886663
21	11.234259	0.955602
22	12.256663	1.022404
23	13.372717	1.116054
24	14.576868	1.204151
25	15.878465	1.301597
26	17.281444	1.402979
27	18.782867	1.501423
28	20.415976	1.633109
29	22.167367	1.751391
30	24.047367	1.880000
31	26.048306	2.000939
32	28.188742	2.140436
33	30.467536	2.278794
34	32.867608	2.400072
35	35.416266	2.548658
36	38.106079	2.689813
37	40.894517	2.788438
38	43.816598	2.922081
39	46.816988	3.000390
40	49.901040	3.084052
41	53.035213	3.134173
42	56.177157	3.141944
43	59.309992	3.132835
44	62.427544	3.117552
45	65.496294	3.068750
46	68.482181	2.985887
47	71.381928	2.899747
48	74.142418	2.760490
49	76.754042	2.611624
50	79.192549	2.438507
51	81.481930	2.289381
52	83.588865	2.106935
53	85.500928	1.912063
54	87.239294	1.738366
55	88.799069	1.559775
56	90.196194	1.397125
57	91.428272	1.232078
58	92.511125	1.082853
59	93.452623	0.941498
60	94.265792	0.813169
61	94.969648	0.703856
62	95.567189	0.597541
63	96.073916	0.506727
64	96.496502	0.422586
65	96.854124	0.357622
66	97.153594	0.299470
67	97.404920	0.251326
68	97.615234	0.210314
69	97.790589	0.175355
70	97.937877	0.147288
71	98.061772	0.123895
72	98.167169	0.105397
73	98.255705	0.088536
74	98.334053	0.078348
75	98.400375	0.066322
76	98.456270	0.055895
77	98.509308	0.053038
78	98.557891	0.048583
79	98.599522	0.041631
80	98.638117	0.038595
81	98.676432	0.038315
82	98.710492	0.034060
83	98.744752	0.034260
84	98.776655	0.031903
85	98.808837	0.032182
86	98.838962	0.030125
87	98.867329	0.028367
88	98.894637	0.027308
89	98.921166	0.026529
90	98.946756	0.025590
91	98.971787	0.025031
92	98.995719	0.023932
93	99.017753	0.022034
