# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073651	0.073651
2	0.389602	0.315951
3	0.697645	0.308043
4	1.021346	0.323701
5	1.354818	0.333472
6	1.697269	0.342451
7	2.052702	0.355433
8	2.415885	0.363183
9	2.793596	0.377711
10	3.186727	0.393131
11	3.605584	0.418857
12	4.033281	0.427697
13	4.484821	0.451540
14	4.950176	0.465355
15	5.439910	0.489734
16	5.953844	0.513934
17	6.483634	0.529790
18	7.028249	0.544615
19	7.602495	0.574246
20	8.195650	0.593155
21	8.823827	0.628177
22	9.477948	0.654121
23	10.156844	0.678896
24	10.864003	0.707159
25	11.601348	0.737345
26	12.380870	0.779522
27	13.204373	0.823503
28	14.072669	0.868296
29	15.009424	0.936755
30	16.029958	1.020534
31	17.162594	1.132636
32	18.418947	1.256353
33	19.816221	1.397274
34	21.381113	1.564892
35	23.139785	1.758672
36	25.106647	1.966862
37	27.296068	2.189421
38	29.698238	2.402170
39	32.345859	2.647621
40	35.217229	2.871370
41	38.299960	3.082731
42	41.550527	3.250567
43	44.968316	3.417789
44	48.490021	3.521705
45	52.120320	3.630299
46	55.771490	3.651170
47	59.391780	3.620290
48	62.946921	3.555141
49	66.417074	3.470153
50	69.740380	3.323306
51	72.899854	3.159474
52	75.878371	2.978517
53	78.647231	2.768860
54	81.162712	2.515481
55	83.454742	2.292030
56	85.509347	2.054605
57	87.338777	1.829430
58	88.936689	1.597912
59	90.332238	1.395549
60	91.535374	1.203136
61	92.561160	1.025786
62	93.437345	0.876185
63	94.174056	0.736711
64	94.789310	0.615254
65	95.302748	0.513438
66	95.728740	0.425992
67	96.083856	0.355116
68	96.371584	0.287728
69	96.612873	0.241289
70	96.812362	0.199489
71	96.979386	0.167024
72	97.117115	0.137729
73	97.234529	0.117414
74	97.336582	0.102053
75	97.422779	0.086197
76	97.499403	0.076624
77	97.569090	0.069687
78	97.632375	0.063285
79	97.689219	0.056844
80	97.742475	0.053256
81	97.793730	0.051255
82	97.841516	0.047786
83	97.886329	0.044813
84	97.928011	0.041682
85	97.969613	0.041602
86	98.008916	0.039303
87	98.048180	0.039264
88	98.084609	0.036429
89	98.121197	0.036588
90	98.156933	0.035736
91	98.192213	0.035280
92	98.225907	0.033694
93	98.257698	0.031791
94	98.289093	0.031395
95	98.320686	0.031593
96	98.351447	0.030761
97	98.382287	0.030840
98	98.412096	0.029809
99	98.439923	0.027827
100	98.466839	0.026916
101	98.493001	0.026162
102	98.517439	0.024438
103	98.543245	0.025806
104	98.568298	0.025053
105	98.593133	0.024835
106	98.616580	0.023447
107	98.639551	0.022971
108	98.662879	0.023328
109	98.684701	0.021822
110	98.705552	0.020851
111	98.724659	0.019107
112	98.744618	0.019959
113	98.764577	0.019959
114	98.784575	0.019998
115	98.802651	0.018076
116	98.821222	0.018571
117	98.838901	0.017679
118	98.857195	0.018294
119	98.874260	0.017065
120	98.891365	0.017105
121	98.908628	0.017263
122	98.924444	0.015816
123	98.941073	0.016629
124	98.956770	0.015697
125	98.971576	0.014806
126	98.986659	0.015083
127	99.002218	0.015559
