# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073444	0.073444
2	0.383549	0.310105
3	0.678665	0.295116
4	0.995938	0.317273
5	1.321350	0.325412
6	1.662880	0.341530
7	2.023760	0.360880
8	2.401624	0.377864
9	2.794000	0.392376
10	3.210616	0.416616
11	3.645169	0.434553
12	4.104509	0.459340
13	4.588389	0.483880
14	5.099793	0.511404
15	5.645165	0.545372
16	6.212464	0.567299
17	6.815337	0.602873
18	7.430215	0.614878
19	8.081056	0.650841
20	8.760603	0.679547
21	9.483051	0.722448
22	10.229739	0.746688
23	11.016062	0.786323
24	11.846116	0.830054
25	12.723484	0.877368
26	13.665416	0.941932
27	14.687765	1.022349
28	15.802448	1.114683
29	17.027261	1.224813
30	18.404434	1.377173
31	19.946820	1.542386
32	21.680230	1.733410
33	23.611726	1.931496
34	25.781878	2.170152
35	28.194094	2.412216
36	30.857889	2.663795
37	33.768603	2.910714
38	36.919597	3.150994
39	40.282095	3.362498
40	43.815596	3.533501
41	47.504335	3.688739
42	51.300803	3.796468
43	55.143067	3.842264
44	58.987115	3.844048
45	62.777757	3.790642
46	66.477460	3.699703
47	70.012744	3.535284
48	73.358876	3.346132
49	76.483618	3.124742
50	79.371840	2.888222
51	81.999249	2.627409
52	84.358571	2.359322
53	86.474399	2.115828
54	88.327419	1.853020
55	89.943107	1.615688
56	91.334068	1.390961
57	92.518752	1.184684
58	93.514177	0.995425
59	94.355636	0.841459
60	95.050878	0.695242
61	95.625062	0.574184
62	96.098085	0.473023
63	96.480080	0.381995
64	96.788578	0.308498
65	97.041182	0.252604
66	97.246312	0.205130
67	97.414544	0.168232
68	97.552357	0.137813
69	97.665206	0.112849
70	97.761442	0.096236
71	97.844119	0.082677
72	97.916133	0.072014
73	97.978101	0.061968
74	98.033713	0.055612
75	98.084965	0.051252
76	98.132421	0.047456
77	98.175640	0.043219
78	98.215381	0.039741
79	98.253462	0.038081
80	98.290555	0.037093
81	98.325123	0.034568
82	98.358049	0.032926
83	98.391010	0.032961
84	98.422453	0.031443
85	98.452078	0.029625
86	98.481879	0.029801
87	98.510956	0.029077
88	98.538992	0.028036
89	98.565492	0.026500
90	98.593281	0.027789
91	98.619675	0.026394
92	98.645292	0.025617
93	98.670326	0.025034
94	98.693948	0.023622
95	98.717517	0.023569
96	98.740380	0.022863
97	98.763049	0.022669
98	98.785241	0.022192
99	98.807027	0.021786
100	98.828513	0.021486
101	98.848692	0.020179
102	98.869383	0.020691
103	98.890145	0.020762
104	98.909583	0.019438
105	98.928668	0.019085
106	98.948035	0.019367
107	98.967102	0.019067
108	98.984774	0.017672
109	99.004547	0.019773
