# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.090138	0.090138
2	0.443704	0.353566
3	0.776273	0.332569
4	1.115748	0.339475
5	1.465732	0.349984
6	1.834105	0.368373
7	2.215455	0.381350
8	2.607035	0.391580
9	3.011074	0.404039
10	3.433821	0.422747
11	3.860329	0.426508
12	4.305008	0.444679
13	4.760654	0.455646
14	5.221554	0.460900
15	5.698754	0.477200
16	6.186024	0.487270
17	6.686291	0.500267
18	7.190080	0.503789
19	7.706189	0.516109
20	8.245464	0.539275
21	8.804841	0.559377
22	9.396619	0.591778
23	10.028301	0.631682
24	10.690772	0.662471
25	11.402502	0.711730
26	12.174755	0.772253
27	13.015273	0.840518
28	13.943163	0.927890
29	14.978386	1.035223
30	16.132307	1.153921
31	17.437009	1.304702
32	18.903438	1.466429
33	20.545406	1.641968
34	22.387353	1.841947
35	24.464527	2.077174
36	26.773603	2.309076
37	29.309447	2.535844
38	32.092479	2.783032
39	35.078854	2.986375
40	38.288295	3.209441
41	41.671842	3.383547
42	45.200119	3.528277
43	48.823092	3.622973
44	52.505633	3.682541
45	56.206603	3.700970
46	59.886099	3.679496
47	63.490861	3.604762
48	66.982279	3.491418
49	70.318518	3.336239
50	73.475854	3.157336
51	76.423738	2.947884
52	79.144077	2.720339
53	81.630603	2.486526
54	83.885445	2.254842
55	85.900125	2.014680
56	87.691620	1.791495
57	89.273204	1.581584
58	90.648957	1.375753
59	91.824631	1.175674
60	92.836767	1.012136
61	93.684072	0.847305
62	94.407285	0.723213
63	95.017015	0.609730
64	95.519491	0.502476
65	95.937660	0.418169
66	96.285534	0.347874
67	96.575970	0.290436
68	96.815058	0.239088
69	97.012450	0.197392
70	97.176744	0.164294
71	97.317215	0.140471
72	97.434261	0.117046
73	97.535823	0.101562
74	97.623612	0.087789
75	97.701629	0.078017
76	97.769795	0.068166
77	97.829701	0.059906
78	97.887219	0.057518
79	97.941294	0.054075
80	97.989597	0.048303
81	98.033920	0.044323
82	98.078024	0.044104
83	98.120336	0.042312
84	98.160041	0.039705
85	98.199368	0.039327
86	98.236327	0.036959
87	98.272529	0.036202
88	98.306323	0.033794
89	98.339660	0.033337
90	98.373196	0.033536
91	98.405935	0.032739
92	98.437361	0.031426
93	98.468130	0.030769
94	98.498143	0.030013
95	98.526464	0.028321
96	98.555044	0.028580
97	98.580002	0.024958
98	98.606174	0.026172
99	98.630933	0.024759
100	98.655154	0.024221
101	98.679992	0.024838
102	98.701905	0.021913
103	98.725469	0.023564
104	98.747302	0.021833
105	98.768219	0.020917
106	98.788878	0.020659
107	98.809716	0.020838
108	98.827927	0.018211
109	98.847033	0.019106
110	98.867433	0.020400
111	98.885962	0.018529
112	98.903297	0.017335
113	98.921070	0.017773
114	98.938584	0.017514
115	98.957213	0.018629
116	98.973433	0.016220
117	98.990350	0.016917
118	99.006033	0.015683
