# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084376	0.084376
2	0.417652	0.333276
3	0.747320	0.329668
4	1.109463	0.362143
5	1.473411	0.363948
6	1.860292	0.386881
7	2.259702	0.399410
8	2.675851	0.416149
9	3.105331	0.429480
10	3.559128	0.453797
11	4.024953	0.465825
12	4.511867	0.486914
13	5.012794	0.500927
14	5.536834	0.524040
15	6.089982	0.553148
16	6.669191	0.579209
17	7.274280	0.605089
18	7.890876	0.616596
19	8.528341	0.637465
20	9.201829	0.673488
21	9.911281	0.709452
22	10.653369	0.742088
23	11.423202	0.769833
24	12.242731	0.819529
25	13.108046	0.865315
26	14.017123	0.909077
27	14.997727	0.980604
28	16.057776	1.060049
29	17.226879	1.169103
30	18.508183	1.281304
31	19.930315	1.422132
32	21.519255	1.588940
33	23.267206	1.747951
34	25.194534	1.927328
35	27.335921	2.141387
36	29.694995	2.359074
37	32.253032	2.558037
38	35.019194	2.766162
39	37.985061	2.965867
40	41.124933	3.139872
41	44.417280	3.292347
42	47.809821	3.392541
43	51.297523	3.487702
44	54.826381	3.528858
45	58.370735	3.544354
46	61.862908	3.492173
47	65.280226	3.417318
48	68.580832	3.300606
49	71.745121	3.164289
50	74.723116	2.977995
51	77.512712	2.789596
52	80.097311	2.584599
53	82.459352	2.362041
54	84.618280	2.158928
55	86.535224	1.916944
56	88.239453	1.704229
57	89.753459	1.514006
58	91.072270	1.318811
59	92.206251	1.133981
60	93.191786	0.985535
61	94.029316	0.837530
62	94.733777	0.704461
63	95.330326	0.596549
64	95.825740	0.495414
65	96.242250	0.416510
66	96.587514	0.345264
67	96.874282	0.286768
68	97.111755	0.237473
69	97.310558	0.198803
70	97.473177	0.162619
71	97.608452	0.135275
72	97.727549	0.119097
73	97.829547	0.101998
74	97.918314	0.088767
75	97.993669	0.075355
76	98.059101	0.065432
77	98.120063	0.060962
78	98.173628	0.053565
79	98.222943	0.049315
80	98.269552	0.046609
81	98.312292	0.042740
82	98.351563	0.039271
83	98.389411	0.037848
84	98.426477	0.037066
85	98.461218	0.034741
86	98.495778	0.034560
87	98.526931	0.031153
88	98.558003	0.031072
89	98.588073	0.030070
90	98.616178	0.028105
91	98.644003	0.027825
92	98.670044	0.026041
93	98.695964	0.025920
94	98.719499	0.023535
95	98.742914	0.023415
96	98.766589	0.023675
97	98.790364	0.023775
98	98.812536	0.022172
99	98.834287	0.021751
100	98.856419	0.022132
101	98.877348	0.020929
102	98.897615	0.020267
103	98.917000	0.019385
104	98.936786	0.019786
105	98.955028	0.018242
106	98.973010	0.017982
107	98.991112	0.018102
108	99.008513	0.017401
