# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084005	0.084005
2	0.417501	0.333496
3	0.734756	0.317255
4	1.054238	0.319482
5	1.375731	0.321493
6	1.702999	0.327268
7	2.038703	0.335704
8	2.374446	0.335743
9	2.732462	0.358016
10	3.093020	0.360558
11	3.457599	0.364579
12	3.833472	0.375873
13	4.218845	0.385373
14	4.609974	0.391129
15	5.014427	0.404453
16	5.425995	0.411568
17	5.848719	0.422724
18	6.267876	0.419157
19	6.707551	0.439675
20	7.152863	0.445312
21	7.612741	0.459878
22	8.092743	0.480002
23	8.584413	0.491670
24	9.096129	0.511716
25	9.624086	0.527957
26	10.184072	0.559986
27	10.774273	0.590201
28	11.395991	0.621718
29	12.060165	0.664174
30	12.776906	0.716741
31	13.558276	0.781370
32	14.414427	0.856151
33	15.355548	0.941121
34	16.410436	1.054888
35	17.584768	1.174332
36	18.910731	1.325963
37	20.377700	1.466969
38	22.026200	1.648500
39	23.860606	1.834406
40	25.899860	2.039254
41	28.137221	2.237361
42	30.574798	2.437577
43	33.215705	2.640907
44	36.071611	2.855906
45	39.099251	3.027640
46	42.268332	3.169081
47	45.565746	3.297414
48	48.951382	3.385636
49	52.402968	3.451586
50	55.877477	3.474509
51	59.331113	3.453636
52	62.723549	3.392436
53	66.038840	3.315291
54	69.210818	3.171978
55	72.248451	3.037633
56	75.103470	2.855019
57	77.776919	2.673449
58	80.245677	2.468758
59	82.508701	2.263024
60	84.550005	2.041304
61	86.388964	1.838959
62	88.028121	1.639157
63	89.466156	1.438035
64	90.731135	1.264979
65	91.819767	1.088632
66	92.763530	0.943763
67	93.565852	0.802322
68	94.250603	0.684751
69	94.834753	0.584150
70	95.333716	0.498963
71	95.745974	0.412258
72	96.091316	0.345342
73	96.376187	0.284871
74	96.613399	0.237212
75	96.810422	0.197023
76	96.978333	0.167911
77	97.119911	0.141578
78	97.240931	0.121020
79	97.346006	0.105075
80	97.435845	0.089839
81	97.515750	0.079905
82	97.586312	0.070562
83	97.649030	0.062718
84	97.703351	0.054321
85	97.754913	0.051562
86	97.802907	0.047994
87	97.846348	0.043441
88	97.887168	0.040820
89	97.928382	0.041214
90	97.967152	0.038770
91	98.004858	0.037706
92	98.039883	0.035025
93	98.074790	0.034907
94	98.107745	0.032955
95	98.139380	0.031635
96	98.172631	0.033251
97	98.204069	0.031438
98	98.235113	0.031044
99	98.265388	0.030275
100	98.294934	0.029546
101	98.322469	0.027535
102	98.350536	0.028067
103	98.377795	0.027259
104	98.403063	0.025268
105	98.428331	0.025268
106	98.452732	0.024401
107	98.477271	0.024539
108	98.500332	0.023061
109	98.523452	0.023120
110	98.546178	0.022726
111	98.568825	0.022647
112	98.590467	0.021642
113	98.612148	0.021681
114	98.632351	0.020203
115	98.652160	0.019809
116	98.671929	0.019769
117	98.691639	0.019710
118	98.710344	0.018705
119	98.729325	0.018981
120	98.747734	0.018409
121	98.765769	0.018035
122	98.784001	0.018232
123	98.801780	0.017779
124	98.819145	0.017365
125	98.836253	0.017108
126	98.851765	0.015512
127	98.868716	0.016951
128	98.884701	0.015985
129	98.899996	0.015295
130	98.914818	0.014822
131	98.929541	0.014723
132	98.944264	0.014723
133	98.958672	0.014408
134	98.972647	0.013975
135	98.987410	0.014763
136	99.002626	0.015216
