# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.083137	0.083137
2	0.417996	0.334859
3	0.720617	0.302621
4	1.031579	0.310962
5	1.339971	0.308392
6	1.652929	0.312958
7	1.971363	0.318434
8	2.300372	0.329009
9	2.628946	0.328574
10	2.964082	0.335136
11	3.307619	0.343537
12	3.659121	0.351502
13	4.017818	0.358697
14	4.371712	0.353894
15	4.736280	0.364568
16	5.104544	0.368264
17	5.479371	0.374827
18	5.849612	0.370241
19	6.226534	0.376922
20	6.617411	0.390877
21	7.011075	0.393664
22	7.411874	0.400799
23	7.825897	0.414023
24	8.250534	0.424637
25	8.689858	0.439324
26	9.136653	0.446795
27	9.604025	0.467372
28	10.086241	0.482216
29	10.591307	0.505066
30	11.111119	0.519812
31	11.654255	0.543136
32	12.228424	0.574169
33	12.836176	0.607752
34	13.496664	0.660488
35	14.196981	0.700317
36	14.950093	0.753112
37	15.768434	0.818341
38	16.668765	0.900331
39	17.661128	0.992363
40	18.765288	1.104160
41	19.974367	1.209079
42	21.312342	1.337975
43	22.787909	1.475567
44	24.423760	1.635851
45	26.217069	1.793309
46	28.186060	1.968991
47	30.312153	2.126093
48	32.609323	2.297170
49	35.077411	2.468088
50	37.704360	2.626949
51	40.459928	2.755568
52	43.352001	2.892073
53	46.349547	2.997546
54	49.417006	3.067459
55	52.538130	3.121124
56	55.696296	3.158166
57	58.840705	3.144409
58	61.946985	3.106280
59	64.986791	3.039806
60	67.943717	2.956926
61	70.805251	2.861534
62	73.519349	2.714098
63	76.080773	2.561424
64	78.493832	2.413059
65	80.719863	2.226031
66	82.777407	2.057544
67	84.652370	1.874963
68	86.357245	1.704875
69	87.887130	1.529885
70	89.251097	1.363967
71	90.465335	1.214238
72	91.536387	1.071052
73	92.469075	0.932688
74	93.281130	0.812055
75	93.982277	0.701147
76	94.584039	0.601762
77	95.104108	0.520069
78	95.544657	0.440549
79	95.914206	0.369549
80	96.225188	0.310982
81	96.489482	0.264294
82	96.712998	0.223516
83	96.902576	0.189578
84	97.063354	0.160778
85	97.198753	0.135399
86	97.313002	0.114249
87	97.410963	0.097961
88	97.498606	0.087643
89	97.574607	0.076001
90	97.640073	0.065466
91	97.699688	0.059615
92	97.752938	0.053250
93	97.802156	0.049218
94	97.847599	0.045443
95	97.890393	0.042794
96	97.931131	0.040738
97	97.968469	0.037338
98	98.004957	0.036488
99	98.041109	0.036152
100	98.074751	0.033642
101	98.106930	0.032179
102	98.137805	0.030875
103	98.165715	0.027910
104	98.194080	0.028365
105	98.222524	0.028444
106	98.250058	0.027534
107	98.276604	0.026546
108	98.304395	0.027791
109	98.332483	0.028088
110	98.358594	0.026111
111	98.383895	0.025301
112	98.409888	0.025993
113	98.434418	0.024530
114	98.458335	0.023917
115	98.482647	0.024312
116	98.503797	0.021150
117	98.525994	0.022197
118	98.547183	0.021189
119	98.569460	0.022277
120	98.591104	0.021644
121	98.611819	0.020715
122	98.632079	0.020260
123	98.651865	0.019786
124	98.670821	0.018956
125	98.689322	0.018501
126	98.708475	0.019153
127	98.727925	0.019450
128	98.746406	0.018481
129	98.764532	0.018126
130	98.782104	0.017572
131	98.798589	0.016485
132	98.816141	0.017552
133	98.833002	0.016861
134	98.849309	0.016307
135	98.863916	0.014607
136	98.880105	0.016189
137	98.896550	0.016445
138	98.911454	0.014904
139	98.925626	0.014172
140	98.939581	0.013955
141	98.953674	0.014093
142	98.967016	0.013342
143	98.980240	0.013224
144	98.993839	0.013599
145	99.006351	0.012512
