# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.072586	0.072586
2	0.402543	0.329957
3	0.710772	0.308229
4	1.038697	0.327925
5	1.373965	0.335268
6	1.728586	0.354621
7	2.097049	0.368463
8	2.486032	0.388983
9	2.897889	0.411857
10	3.338958	0.441069
11	3.804611	0.465653
12	4.300823	0.496212
13	4.832343	0.531520
14	5.404421	0.572078
15	6.016654	0.612233
16	6.668399	0.651745
17	7.353440	0.685041
18	8.074874	0.721434
19	8.831555	0.756681
20	9.634548	0.802993
21	10.497614	0.863066
22	11.431817	0.934203
23	12.445889	1.014072
24	13.558238	1.112349
25	14.799101	1.240863
26	16.196905	1.397804
27	17.787380	1.590475
28	19.605933	1.818553
29	21.691152	2.085219
30	24.022495	2.331343
31	26.664059	2.641564
32	29.587457	2.923398
33	32.786432	3.198975
34	36.252093	3.465661
35	39.952230	3.700137
36	43.868817	3.916587
37	47.923475	4.054658
38	52.065465	4.141990
39	56.234071	4.168606
40	60.375055	4.140984
41	64.390040	4.014985
42	68.251262	3.861222
43	71.894968	3.643706
44	75.312848	3.417880
45	78.461488	3.148640
46	81.314513	2.853025
47	83.850859	2.536346
48	86.093039	2.242180
49	88.051594	1.958555
50	89.744027	1.692433
51	91.188183	1.444156
52	92.408586	1.220403
53	93.428150	1.019564
54	94.276489	0.848339
55	94.974305	0.697816
56	95.537490	0.563185
57	96.005255	0.467765
58	96.380980	0.375725
59	96.691563	0.310583
60	96.940947	0.249384
61	97.144401	0.203454
62	97.311763	0.167362
63	97.448103	0.136340
64	97.563842	0.115739
65	97.661918	0.098076
66	97.747762	0.085844
67	97.825176	0.077414
68	97.893879	0.068703
69	97.955078	0.061199
70	98.012314	0.057236
71	98.064742	0.052428
72	98.114876	0.050134
73	98.160061	0.045185
74	98.205528	0.045467
75	98.247615	0.042087
76	98.290084	0.042469
77	98.329556	0.039472
78	98.365990	0.036434
79	98.402343	0.036353
80	98.436644	0.034301
81	98.470060	0.033416
82	98.503516	0.033456
83	98.535081	0.031565
84	98.565560	0.030479
85	98.595455	0.029895
86	98.622152	0.026697
87	98.649895	0.027743
88	98.675626	0.025731
89	98.700774	0.025148
90	98.724735	0.023961
91	98.747247	0.022512
92	98.769759	0.022512
93	98.791849	0.022090
94	98.812410	0.020561
95	98.833091	0.020681
96	98.851459	0.018368
97	98.870149	0.018690
98	98.889503	0.019354
99	98.907348	0.017845
100	98.925032	0.017684
101	98.942535	0.017503
102	98.959213	0.016678
103	98.975790	0.016577
104	98.990999	0.015209
105	99.006953	0.015954
