# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.107038	0.107038
2	0.479208	0.372170
3	0.882855	0.403647
4	1.319296	0.436441
5	1.800936	0.481640
6	2.324917	0.523981
7	2.887773	0.562856
8	3.497895	0.610122
9	4.158181	0.660286
10	4.863828	0.705647
11	5.641550	0.777722
12	6.479388	0.837838
13	7.388369	0.908981
14	8.364641	0.976272
15	9.429121	1.064480
16	10.589491	1.160370
17	11.856960	1.267469
18	13.243202	1.386242
19	14.789849	1.546647
20	16.541329	1.751480
21	18.536112	1.994783
22	20.815951	2.279839
23	23.376225	2.560274
24	26.268517	2.892292
25	29.489645	3.221128
26	33.005416	3.515771
27	36.828822	3.823406
28	40.886430	4.057608
29	45.151344	4.264914
30	49.547476	4.396132
31	53.994137	4.446661
32	58.417044	4.422907
33	62.735994	4.318950
34	66.892897	4.156903
35	70.839413	3.946516
36	74.511778	3.672365
37	77.869718	3.357940
38	80.934819	3.065101
39	83.656592	2.721773
40	86.060170	2.403578
41	88.159072	2.098902
42	89.950603	1.791531
43	91.481096	1.530493
44	92.764962	1.283866
45	93.826341	1.061379
46	94.699892	0.873551
47	95.415471	0.715579
48	95.996143	0.580672
49	96.462440	0.466297
50	96.837062	0.374622
51	97.137968	0.300906
52	97.383561	0.245593
53	97.578787	0.195226
54	97.734348	0.155561
55	97.861249	0.126901
56	97.971773	0.110524
57	98.066224	0.094451
58	98.146203	0.079979
59	98.215420	0.069217
60	98.277279	0.061859
61	98.333970	0.056691
62	98.384114	0.050144
63	98.431258	0.047144
64	98.472991	0.041733
65	98.512879	0.039888
66	98.550072	0.037193
67	98.586332	0.036260
68	98.621782	0.035450
69	98.653178	0.031396
70	98.685182	0.032004
71	98.716274	0.031092
72	98.745785	0.029511
73	98.775580	0.029795
74	98.802152	0.026572
75	98.829413	0.027261
76	98.855377	0.025964
77	98.881908	0.026531
78	98.905906	0.023998
79	98.930411	0.024505
80	98.953841	0.023430
81	98.976461	0.022620
82	98.997256	0.020795
83	99.019876	0.022620
