# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073276	0.073276
2	0.392476	0.319200
3	0.706066	0.313590
4	1.041558	0.335492
5	1.380245	0.338687
6	1.722466	0.342221
7	2.071236	0.348770
8	2.432325	0.361089
9	2.806632	0.374307
10	3.194955	0.388323
11	3.599770	0.404815
12	4.014988	0.415218
13	4.441127	0.426139
14	4.874753	0.433626
15	5.324712	0.449959
16	5.786691	0.461979
17	6.269255	0.482564
18	6.764877	0.495622
19	7.274215	0.509338
20	7.810867	0.536652
21	8.371938	0.561071
22	8.958047	0.586109
23	9.566977	0.608930
24	10.199447	0.632470
25	10.860169	0.660722
26	11.543713	0.683544
27	12.248541	0.704828
28	12.989148	0.740607
29	13.773960	0.784812
30	14.603197	0.829237
31	15.483827	0.880630
32	16.431624	0.947797
33	17.450520	1.018896
34	18.568868	1.118348
35	19.784991	1.216123
36	21.146648	1.361657
37	22.639483	1.492835
38	24.301312	1.661829
39	26.118638	1.817326
40	28.113703	1.995065
41	30.295552	2.181849
42	32.660851	2.365299
43	35.212754	2.551903
44	37.942217	2.729463
45	40.818911	2.876694
46	43.835848	3.016937
47	46.959344	3.123496
48	50.162705	3.203361
49	53.427043	3.264338
50	56.719973	3.292930
51	59.996311	3.276338
52	63.229881	3.233570
53	66.371666	3.141785
54	69.419211	3.047545
55	72.318187	2.898976
56	75.084947	2.766760
57	77.671252	2.586305
58	80.064184	2.392932
59	82.271630	2.207446
60	84.286042	2.014412
61	86.118682	1.832640
62	87.760824	1.642142
63	89.209434	1.448610
64	90.490247	1.280813
65	91.617241	1.126994
66	92.590515	0.973274
67	93.426720	0.836205
68	94.147740	0.721020
69	94.763578	0.615838
70	95.286773	0.523195
71	95.732639	0.445866
72	96.107505	0.374866
73	96.419038	0.311533
74	96.682612	0.263574
75	96.902340	0.219728
76	97.089204	0.186864
77	97.240927	0.151723
78	97.371945	0.131018
79	97.485054	0.113109
80	97.582948	0.097894
81	97.668044	0.085096
82	97.742798	0.074754
83	97.808846	0.066048
84	97.866708	0.057862
85	97.920876	0.054168
86	97.970292	0.049416
87	98.016314	0.046022
88	98.060639	0.044325
89	98.100072	0.039433
90	98.138886	0.038814
91	98.174446	0.035560
92	98.207750	0.033304
93	98.240634	0.032884
94	98.272820	0.032186
95	98.303867	0.031047
96	98.334256	0.030389
97	98.363167	0.028911
98	98.391659	0.028492
99	98.417495	0.025836
100	98.443910	0.026415
101	98.469247	0.025337
102	98.494804	0.025557
103	98.519482	0.024678
104	98.543302	0.023820
105	98.566682	0.023380
106	98.589443	0.022761
107	98.611765	0.022322
108	98.634646	0.022881
109	98.655551	0.020905
110	98.676396	0.020845
111	98.696123	0.019727
112	98.716868	0.020745
113	98.736255	0.019387
114	98.756121	0.019866
115	98.775189	0.019068
116	98.793618	0.018429
117	98.811088	0.017470
118	98.828079	0.016991
119	98.844511	0.016432
120	98.861502	0.016991
121	98.877735	0.016233
122	98.893209	0.015474
123	98.908763	0.015554
124	98.923997	0.015234
125	98.940010	0.016013
126	98.953687	0.013677
127	98.968562	0.014875
128	98.982019	0.013457
129	98.995935	0.013916
130	99.010111	0.014176
