# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.059302	0.059302
2	0.348559	0.289257
3	0.611959	0.263400
4	0.879243	0.267284
5	1.139711	0.260468
6	1.405429	0.265718
7	1.671167	0.265738
8	1.943107	0.271940
9	2.214690	0.271583
10	2.496120	0.281430
11	2.780087	0.283967
12	3.074634	0.294547
13	3.378038	0.303404
14	3.691705	0.313667
15	4.018647	0.326942
16	4.350800	0.332153
17	4.697020	0.346220
18	5.047679	0.350659
19	5.421975	0.374296
20	5.812340	0.390365
21	6.218199	0.405859
22	6.650727	0.432528
23	7.106754	0.456027
24	7.581742	0.474988
25	8.076147	0.494405
26	8.586661	0.510514
27	9.120158	0.533497
28	9.670100	0.549942
29	10.229969	0.559869
30	10.803965	0.573996
31	11.397735	0.593770
32	12.014924	0.617189
33	12.650520	0.635596
34	13.316431	0.665911
35	14.021909	0.705478
36	14.784945	0.763036
37	15.591293	0.806348
38	16.487694	0.896401
39	17.474583	0.986889
40	18.570604	1.096021
41	19.787507	1.216903
42	21.149326	1.361819
43	22.659647	1.510321
44	24.350666	1.691019
45	26.218719	1.868053
46	28.269868	2.051149
47	30.510770	2.240902
48	32.956286	2.445516
49	35.591615	2.635329
50	38.386858	2.795243
51	41.340510	2.953652
52	44.442486	3.101976
53	47.649017	3.206531
54	50.911719	3.262702
55	54.228948	3.317229
56	57.545325	3.316377
57	60.827028	3.281703
58	64.051272	3.224244
59	67.200423	3.149151
60	70.243097	3.042674
61	73.120447	2.877350
62	75.828967	2.708520
63	78.366715	2.537748
64	80.720574	2.353859
65	82.872454	2.151880
66	84.828538	1.956084
67	86.584744	1.756206
68	88.157517	1.572773
69	89.547213	1.389696
70	90.765364	1.218151
71	91.822511	1.057147
72	92.730701	0.908190
73	93.524924	0.794223
74	94.195154	0.670230
75	94.772063	0.576909
76	95.260168	0.488105
77	95.667176	0.407008
78	96.005966	0.338790
79	96.297561	0.291595
80	96.535441	0.237880
81	96.739183	0.203742
82	96.909064	0.169881
83	97.053147	0.144083
84	97.174207	0.121060
85	97.279278	0.105071
86	97.370143	0.090865
87	97.449337	0.079194
88	97.521042	0.071705
89	97.585971	0.064929
90	97.642063	0.056092
91	97.694925	0.052862
92	97.743389	0.048464
93	97.789178	0.045789
94	97.832827	0.043649
95	97.873544	0.040717
96	97.912160	0.038616
97	97.950182	0.038022
98	97.986520	0.036338
99	98.022303	0.035783
100	98.056957	0.034654
101	98.089709	0.032752
102	98.120856	0.031147
103	98.151646	0.030790
104	98.182714	0.031068
105	98.212613	0.029899
106	98.241442	0.028829
107	98.270191	0.028749
108	98.298069	0.027878
109	98.324560	0.026491
110	98.351784	0.027224
111	98.377660	0.025876
112	98.403358	0.025698
113	98.428065	0.024707
114	98.452753	0.024688
115	98.478788	0.026035
116	98.501356	0.022568
117	98.523924	0.022568
118	98.545006	0.021082
119	98.564938	0.019932
120	98.585247	0.020309
121	98.604942	0.019695
122	98.626420	0.021478
123	98.644569	0.018149
124	98.664006	0.019437
125	98.681462	0.017456
126	98.699710	0.018248
127	98.716888	0.017178
128	98.733511	0.016623
129	98.750432	0.016921
130	98.766877	0.016445
131	98.783699	0.016822
132	98.798658	0.014959
133	98.814687	0.016029
134	98.829527	0.014840
135	98.843713	0.014186
136	98.857959	0.014246
137	98.872086	0.014127
138	98.884806	0.012720
139	98.897962	0.013156
140	98.910841	0.012879
141	98.923541	0.012700
142	98.937173	0.013632
143	98.949537	0.012364
144	98.962356	0.012819
145	98.974977	0.012621
146	98.986390	0.011413
147	98.998357	0.011967
148	99.009988	0.011631
