# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084498	0.084498
2	0.411817	0.327319
3	0.714560	0.302743
4	1.030678	0.316118
5	1.349185	0.318507
6	1.675799	0.326614
7	2.007152	0.331353
8	2.342461	0.335309
9	2.688481	0.346020
10	3.044762	0.356281
11	3.412049	0.367287
12	3.789616	0.377567
13	4.164462	0.374846
14	4.563864	0.399402
15	4.962150	0.398286
16	5.367485	0.405335
17	5.783630	0.416145
18	6.196269	0.412639
19	6.622832	0.426563
20	7.057835	0.435003
21	7.501904	0.444069
22	7.958486	0.456582
23	8.433965	0.475479
24	8.925365	0.491400
25	9.437326	0.511961
26	9.972140	0.534814
27	10.535662	0.563522
28	11.131964	0.596302
29	11.771896	0.639932
30	12.468891	0.696995
31	13.223380	0.754489
32	14.059860	0.836480
33	14.980290	0.920430
34	16.008618	1.028328
35	17.162646	1.154028
36	18.470650	1.308004
37	19.938309	1.467659
38	21.590962	1.652653
39	23.446332	1.855370
40	25.514973	2.068641
41	27.794144	2.279171
42	30.304602	2.510458
43	33.028097	2.723495
44	35.946534	2.918437
45	39.053021	3.106487
46	42.333517	3.280496
47	45.733485	3.399968
48	49.212369	3.478884
49	52.767370	3.555001
50	56.328794	3.561424
51	59.868501	3.539707
52	63.336126	3.467625
53	66.706602	3.370476
54	69.947600	3.240998
55	73.025261	3.077661
56	75.900598	2.875337
57	78.572239	2.671641
58	81.021052	2.448813
59	83.261391	2.240339
60	85.274771	2.013380
61	87.074390	1.799619
62	88.666005	1.591615
63	90.053258	1.387253
64	91.270909	1.217651
65	92.318369	1.047460
66	93.222800	0.904431
67	93.984573	0.761773
68	94.628363	0.643790
69	95.176924	0.548561
70	95.627534	0.450610
71	96.006668	0.379134
72	96.321102	0.314434
73	96.582664	0.261562
74	96.802966	0.220302
75	96.992817	0.189851
76	97.150357	0.157540
77	97.281148	0.130791
78	97.395646	0.114498
79	97.494713	0.099067
80	97.579896	0.085183
81	97.655073	0.075177
82	97.722456	0.067383
83	97.781516	0.059060
84	97.838305	0.056789
85	97.890903	0.052598
86	97.939546	0.048643
87	97.985839	0.046293
88	98.028646	0.042807
89	98.069005	0.040359
90	98.109756	0.040751
91	98.148509	0.038753
92	98.185030	0.036521
93	98.220082	0.035052
94	98.254704	0.034622
95	98.288738	0.034034
96	98.321773	0.033035
97	98.353516	0.031743
98	98.384045	0.030529
99	98.414006	0.029961
100	98.443987	0.029981
101	98.473145	0.029158
102	98.500972	0.027827
103	98.527565	0.026593
104	98.554197	0.026632
105	98.579204	0.025007
106	98.603995	0.024791
107	98.626221	0.022226
108	98.649798	0.023577
109	98.671809	0.022011
110	98.693017	0.021208
111	98.714342	0.021325
112	98.735334	0.020992
113	98.756522	0.021188
114	98.776222	0.019700
115	98.796039	0.019817
116	98.813604	0.017565
117	98.832481	0.018877
118	98.849459	0.016978
119	98.866437	0.016978
120	98.884296	0.017859
121	98.901587	0.017291
122	98.917899	0.016312
123	98.933349	0.015450
124	98.948682	0.015333
125	98.964054	0.015372
126	98.978858	0.014804
127	98.992918	0.014060
128	99.006469	0.013551
