# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.075659	0.075659
2	0.391380	0.315721
3	0.683826	0.292446
4	0.970402	0.286576
5	1.261851	0.291449
6	1.559816	0.297965
7	1.863041	0.303225
8	2.180700	0.317659
9	2.506315	0.325615
10	2.833775	0.327460
11	3.176149	0.342374
12	3.527457	0.351308
13	3.896687	0.369230
14	4.268483	0.371796
15	4.647459	0.378976
16	5.041663	0.394204
17	5.445871	0.404208
18	5.844726	0.398855
19	6.258366	0.413640
20	6.690002	0.431636
21	7.129557	0.439555
22	7.582715	0.453158
23	8.061105	0.478390
24	8.560574	0.499469
25	9.079424	0.518850
26	9.627031	0.547607
27	10.204724	0.577693
28	10.814755	0.610031
29	11.468605	0.653850
30	12.169246	0.700641
31	12.930871	0.761625
32	13.764796	0.833925
33	14.688906	0.924110
34	15.703939	1.015033
35	16.845094	1.141155
36	18.121674	1.276580
37	19.555884	1.434210
38	21.153778	1.597894
39	22.945645	1.791867
40	24.935196	1.989551
41	27.126971	2.191775
42	29.542307	2.415336
43	32.165829	2.623522
44	34.989175	2.823346
45	37.994072	3.004897
46	41.165219	3.171147
47	44.495823	3.330604
48	47.909284	3.413461
49	51.405990	3.496706
50	54.937397	3.531407
51	58.460092	3.522695
52	61.937454	3.477362
53	65.342757	3.405303
54	68.620645	3.277888
55	71.748047	3.127402
56	74.708479	2.960432
57	77.486788	2.778309
58	80.054198	2.567410
59	82.399025	2.344827
60	84.527139	2.128114
61	86.432633	1.905494
62	88.126286	1.693653
63	89.617641	1.491355
64	90.919933	1.302292
65	92.038976	1.119043
66	93.009655	0.970679
67	93.836049	0.826394
68	94.535010	0.698961
69	95.123076	0.588066
70	95.625941	0.502865
71	96.039119	0.413178
72	96.383874	0.344755
73	96.670413	0.286539
74	96.907153	0.236740
75	97.102492	0.195339
76	97.268797	0.166305
77	97.404462	0.135665
78	97.520433	0.115971
79	97.619312	0.098879
80	97.705455	0.086143
81	97.780357	0.074902
82	97.845310	0.064953
83	97.905833	0.060523
84	97.959416	0.053583
85	98.008606	0.049190
86	98.054437	0.045831
87	98.096004	0.041567
88	98.135375	0.039371
89	98.172401	0.037026
90	98.209501	0.037100
91	98.242061	0.032560
92	98.275064	0.033003
93	98.306664	0.031600
94	98.336953	0.030289
95	98.365526	0.028573
96	98.394708	0.029182
97	98.422985	0.028277
98	98.449767	0.026782
99	98.477269	0.027502
100	98.502390	0.025121
101	98.528582	0.026192
102	98.554054	0.025472
103	98.578381	0.024327
104	98.604628	0.026247
105	98.628014	0.023386
106	98.650588	0.022574
107	98.673217	0.022629
108	98.696511	0.023294
109	98.719436	0.022925
110	98.740921	0.021485
111	98.760800	0.019879
112	98.782045	0.021245
113	98.803068	0.021023
114	98.822264	0.019196
115	98.841755	0.019491
116	98.860065	0.018310
117	98.877342	0.017277
118	98.895855	0.018513
119	98.913814	0.017959
120	98.930851	0.017037
121	98.947961	0.017110
122	98.964795	0.016834
123	98.981241	0.016446
124	98.998167	0.016926
125	99.012896	0.014729
