# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.075440	0.075440
2	0.365709	0.290269
3	0.653406	0.287697
4	0.958160	0.304754
5	1.281377	0.323217
6	1.622234	0.340857
7	1.979444	0.357210
8	2.357930	0.378486
9	2.756165	0.398235
10	3.175596	0.419431
11	3.622109	0.446513
12	4.094921	0.472812
13	4.596080	0.501159
14	5.128018	0.531938
15	5.689027	0.561009
16	6.273803	0.584776
17	6.896752	0.622949
18	7.525487	0.628735
19	8.188416	0.662929
20	8.887729	0.699313
21	9.618905	0.731176
22	10.381563	0.762658
23	11.193001	0.811438
24	12.039618	0.846617
25	12.926075	0.886457
26	13.880377	0.954302
27	14.892440	1.012063
28	15.971887	1.079447
29	17.146623	1.174736
30	18.408552	1.261929
31	19.782245	1.373693
32	21.279093	1.496848
33	22.908881	1.629788
34	24.677454	1.768573
35	26.618987	1.941533
36	28.726529	2.107542
37	30.994132	2.267603
38	33.453520	2.459388
39	36.083758	2.630238
40	38.868754	2.784996
41	41.822511	2.953757
42	44.897956	3.075445
43	48.076647	3.178691
44	51.339377	3.262730
45	54.662780	3.323403
46	57.972301	3.309521
47	61.281842	3.309541
48	64.514818	3.232976
49	67.675648	3.160830
50	70.738276	3.062628
51	73.648396	2.910120
52	76.407555	2.759159
53	78.981700	2.574145
54	81.368300	2.386600
55	83.551463	2.183163
56	85.551922	2.000459
57	87.341671	1.789749
58	88.940419	1.598748
59	90.343987	1.403568
60	91.577930	1.233943
61	92.652454	1.074524
62	93.574611	0.922157
63	94.362644	0.788033
64	95.035076	0.672432
65	95.606251	0.571175
66	96.091037	0.484786
67	96.491543	0.400506
68	96.828201	0.336658
69	97.101714	0.273513
70	97.333419	0.231705
71	97.526389	0.192970
72	97.689263	0.162874
73	97.827205	0.137942
74	97.940134	0.112929
75	98.035705	0.095571
76	98.119844	0.084139
77	98.190101	0.070257
78	98.251458	0.061357
79	98.306205	0.054747
80	98.355126	0.048921
81	98.401053	0.045927
82	98.442701	0.041648
83	98.481978	0.039277
84	98.518623	0.036645
85	98.553601	0.034978
86	98.588920	0.035319
87	98.621567	0.032647
88	98.651301	0.029734
89	98.681517	0.030216
90	98.711613	0.030096
91	98.739418	0.027805
92	98.766641	0.027223
93	98.792638	0.025997
94	98.817269	0.024631
95	98.841056	0.023787
96	98.864522	0.023466
97	98.886682	0.022160
98	98.908721	0.022039
99	98.930117	0.021396
100	98.951493	0.021376
101	98.970559	0.019066
102	98.991654	0.021095
103	99.011805	0.020151
