# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.074187	0.074187
2	0.372688	0.298501
3	0.648644	0.275956
4	0.928782	0.280138
5	1.221348	0.292566
6	1.524967	0.303619
7	1.843105	0.318138
8	2.180004	0.336899
9	2.539229	0.359225
10	2.918410	0.379181
11	3.319757	0.401347
12	3.747811	0.428054
13	4.196598	0.448787
14	4.669643	0.473045
15	5.172602	0.502959
16	5.698424	0.525822
17	6.249758	0.551334
18	6.812425	0.562667
19	7.402655	0.590230
20	8.032996	0.630341
21	8.695581	0.662585
22	9.397122	0.701541
23	10.146342	0.749220
24	10.944197	0.797855
25	11.802696	0.858499
26	12.716940	0.914244
27	13.698241	0.981301
28	14.756716	1.058475
29	15.906287	1.149571
30	17.154582	1.248295
31	18.499489	1.344907
32	19.949433	1.449944
33	21.514691	1.565258
34	23.211215	1.696524
35	25.043586	1.832371
36	27.048370	2.004784
37	29.209733	2.161363
38	31.513894	2.304161
39	33.982382	2.468488
40	36.604641	2.622259
41	39.374099	2.769458
42	42.267295	2.893196
43	45.287317	3.020022
44	48.382163	3.094846
45	51.563385	3.181222
46	54.770517	3.207132
47	57.997764	3.227247
48	61.185837	3.188073
49	64.321829	3.135992
50	67.377819	3.055990
51	70.335165	2.957346
52	73.170067	2.834902
53	75.851377	2.681310
54	78.376745	2.525368
55	80.733604	2.356859
56	82.916994	2.183390
57	84.892163	1.975169
58	86.691852	1.799689
59	88.308274	1.616422
60	89.749435	1.441161
61	91.021290	1.271855
62	92.147858	1.126568
63	93.113405	0.965547
64	93.954935	0.841530
65	94.683721	0.728786
66	95.291955	0.608234
67	95.822915	0.530960
68	96.269392	0.446477
69	96.648393	0.379001
70	96.964878	0.316485
71	97.225160	0.260282
72	97.449135	0.223975
73	97.632721	0.183586
74	97.791013	0.158292
75	97.921323	0.130310
76	98.034386	0.113063
77	98.125860	0.091474
78	98.206321	0.080461
79	98.277302	0.070981
80	98.338842	0.061540
81	98.393711	0.054869
82	98.442605	0.048894
83	98.486301	0.043696
84	98.527567	0.041266
85	98.565148	0.037581
86	98.600101	0.034953
87	98.631927	0.031826
88	98.661901	0.029974
89	98.692671	0.030770
90	98.722346	0.029675
91	98.749790	0.027444
92	98.775980	0.026190
93	98.801353	0.025373
94	98.826666	0.025313
95	98.850884	0.024218
96	98.873409	0.022525
97	98.894918	0.021509
98	98.915571	0.020653
99	98.937319	0.021748
100	98.957633	0.020314
101	98.977688	0.020055
102	98.997584	0.019896
103	99.017500	0.019916
