# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.089487	0.089487
2	0.440718	0.351231
3	0.756641	0.315923
4	1.084918	0.328277
5	1.418196	0.333278
6	1.769866	0.351670
7	2.141641	0.371775
8	2.530293	0.388652
9	2.929685	0.399392
10	3.348086	0.418401
11	3.785078	0.436992
12	4.245323	0.460245
13	4.722067	0.476744
14	5.222821	0.500754
15	5.750834	0.528013
16	6.295824	0.544990
17	6.863071	0.567247
18	7.462378	0.599307
19	8.117159	0.654781
20	8.813066	0.695907
21	9.574728	0.761662
22	10.410335	0.835607
23	11.346109	0.935774
24	12.377467	1.031358
25	13.537146	1.159679
26	14.831603	1.294457
27	16.284789	1.453186
28	17.911010	1.626221
29	19.733500	1.822490
30	21.761504	2.028004
31	24.014191	2.252687
32	26.496583	2.482392
33	29.181022	2.684439
34	32.081875	2.900853
35	35.206594	3.124719
36	38.520787	3.314193
37	41.992632	3.471845
38	45.613442	3.620810
39	49.325652	3.712210
40	53.108020	3.782368
41	56.898697	3.790677
42	60.660482	3.761785
43	64.344756	3.684274
44	67.913201	3.568445
45	71.304626	3.391425
46	74.516061	3.211435
47	77.508592	2.992531
48	80.258846	2.750254
49	82.764969	2.506123
50	85.009746	2.244777
51	87.021491	2.011745
52	88.784104	1.762613
53	90.319025	1.534921
54	91.633249	1.314224
55	92.752599	1.119350
56	93.705828	0.953229
57	94.500089	0.794261
58	95.156244	0.656155
59	95.701692	0.545448
60	96.152831	0.451139
61	96.521697	0.368866
62	96.819527	0.297830
63	97.063558	0.244031
64	97.263812	0.200254
65	97.427721	0.163909
66	97.566663	0.138942
67	97.678108	0.111445
68	97.775326	0.097218
69	97.859692	0.084366
70	97.931485	0.071793
71	97.995726	0.064241
72	98.055244	0.059518
73	98.105955	0.050711
74	98.154215	0.048260
75	98.199287	0.045072
76	98.241550	0.042263
77	98.280784	0.039234
78	98.318025	0.037241
79	98.354908	0.036883
80	98.390137	0.035229
81	98.424170	0.034033
82	98.458323	0.034153
83	98.490663	0.032340
84	98.521548	0.030885
85	98.552034	0.030486
86	98.580647	0.028613
87	98.609440	0.028793
88	98.636419	0.026979
89	98.664156	0.027737
90	98.691116	0.026960
91	98.716262	0.025146
92	98.741528	0.025266
93	98.766256	0.024728
94	98.789709	0.023453
95	98.813341	0.023632
96	98.836196	0.022855
97	98.857258	0.021062
98	98.878539	0.021281
99	98.898186	0.019647
100	98.917056	0.018870
101	98.935069	0.018013
102	98.954377	0.019308
103	98.971633	0.017256
104	98.989227	0.017594
105	99.006662	0.017435
