# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.096059	0.096059
2	0.442821	0.346762
3	0.766041	0.323220
4	1.103075	0.337034
5	1.441265	0.338190
6	1.794605	0.353340
7	2.158430	0.363825
8	2.535032	0.376602
9	2.922398	0.387366
10	3.318594	0.396196
11	3.727349	0.408755
12	4.147246	0.419897
13	4.577150	0.429904
14	5.016064	0.438914
15	5.465283	0.449219
16	5.923134	0.457851
17	6.396253	0.473119
18	6.861858	0.465605
19	7.343908	0.482050
20	7.841406	0.497498
21	8.356824	0.515418
22	8.883365	0.526541
23	9.435700	0.552335
24	10.013709	0.578009
25	10.628575	0.614866
26	11.275175	0.646600
27	11.963555	0.688380
28	12.697822	0.734267
29	13.477657	0.779835
30	14.323093	0.845436
31	15.240947	0.917854
32	16.245890	1.004943
33	17.322513	1.076623
34	18.509647	1.187134
35	19.798242	1.288595
36	21.219713	1.421471
37	22.756260	1.536547
38	24.446713	1.690453
39	26.273630	1.826917
40	28.245224	1.971594
41	30.370245	2.125021
42	32.654076	2.283831
43	35.095879	2.441803
44	37.664419	2.568540
45	40.373011	2.708592
46	43.192094	2.819083
47	46.119136	2.927042
48	49.099958	2.980822
49	52.140700	3.040742
50	55.204266	3.063566
51	58.279473	3.075207
52	61.330301	3.050828
53	64.350631	3.020330
54	67.282836	2.932205
55	70.106583	2.823747
56	72.820557	2.713974
57	75.409090	2.588533
58	77.850096	2.441006
59	80.142458	2.292362
60	82.258549	2.116091
61	84.193346	1.934797
62	85.968775	1.775429
63	87.571561	1.602786
64	89.010654	1.439093
65	90.294645	1.283991
66	91.428437	1.133792
67	92.422536	0.994099
68	93.286231	0.863695
69	94.036584	0.750353
70	94.675908	0.639324
71	95.222821	0.546913
72	95.686652	0.463831
73	96.084044	0.397392
74	96.418088	0.334044
75	96.701780	0.283692
76	96.941061	0.239281
77	97.143345	0.202284
78	97.310826	0.167481
79	97.453031	0.142205
80	97.576817	0.123786
81	97.681428	0.104611
82	97.770112	0.088684
83	97.846736	0.076624
84	97.914948	0.068212
85	97.977300	0.062352
86	98.031658	0.054358
87	98.080435	0.048777
88	98.124966	0.044531
89	98.166148	0.041182
90	98.207211	0.041063
91	98.243231	0.036020
92	98.277656	0.034425
93	98.310845	0.033189
94	98.340805	0.029960
95	98.372081	0.031276
96	98.400865	0.028784
97	98.428812	0.027947
98	98.458154	0.029342
99	98.483669	0.025515
100	98.509662	0.025993
101	98.535276	0.025614
102	98.560671	0.025395
103	98.586106	0.025435
104	98.609129	0.023023
105	98.631813	0.022684
106	98.654657	0.022844
107	98.677301	0.022644
108	98.698709	0.021408
109	98.719280	0.020571
110	98.739473	0.020193
111	98.760264	0.020791
112	98.780995	0.020731
113	98.798257	0.017262
114	98.816695	0.018438
115	98.834914	0.018219
116	98.853053	0.018139
117	98.870036	0.016983
118	98.886800	0.016764
119	98.902547	0.015747
120	98.918773	0.016226
121	98.935118	0.016345
122	98.951184	0.016066
123	98.967091	0.015907
124	98.982001	0.014910
125	98.996313	0.014312
126	99.011143	0.014830
