# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.079362	0.079362
2	0.418014	0.338652
3	0.755686	0.337672
4	1.117925	0.362239
5	1.497228	0.379303
6	1.892676	0.395448
7	2.312650	0.419974
8	2.750449	0.437799
9	3.213495	0.463046
10	3.703248	0.489753
11	4.220229	0.516981
12	4.767898	0.547669
13	5.345255	0.577357
14	5.955081	0.609826
15	6.592615	0.637534
16	7.269559	0.676944
17	7.980152	0.710593
18	8.715652	0.735500
19	9.488522	0.772870
20	10.305924	0.817402
21	11.172520	0.866596
22	12.093111	0.920591
23	13.080980	0.987869
24	14.137628	1.056648
25	15.295183	1.157555
26	16.569210	1.274027
27	17.999599	1.430389
28	19.576068	1.576469
29	21.351891	1.775823
30	23.330770	1.978879
31	25.525207	2.194437
32	27.960710	2.435503
33	30.616033	2.655323
34	33.519003	2.902970
35	36.635011	3.116008
36	39.961456	3.326445
37	43.466730	3.505274
38	47.108601	3.641871
39	50.841417	3.732816
40	54.608222	3.766805
41	58.392292	3.784070
42	62.121387	3.729095
43	65.741712	3.620325
44	69.227261	3.485549
45	72.533801	3.306540
46	75.622062	3.088261
47	78.482601	2.860539
48	81.106195	2.623594
49	83.478741	2.372546
50	85.607861	2.129120
51	87.485792	1.877931
52	89.134041	1.648249
53	90.568391	1.434350
54	91.801267	1.232876
55	92.842951	1.041684
56	93.740655	0.897704
57	94.482597	0.741942
58	95.108567	0.625970
59	95.640872	0.532305
60	96.076451	0.435579
61	96.438770	0.362319
62	96.737871	0.299101
63	96.985598	0.247727
64	97.189413	0.203815
65	97.364361	0.174948
66	97.508460	0.144099
67	97.628673	0.120213
68	97.730781	0.102108
69	97.820425	0.089644
70	97.899366	0.078941
71	97.969685	0.070319
72	98.033742	0.064057
73	98.092258	0.058516
74	98.145913	0.053655
75	98.195446	0.049533
76	98.241158	0.045712
77	98.284790	0.043632
78	98.326281	0.041491
79	98.366372	0.040091
80	98.403502	0.037130
81	98.440452	0.036950
82	98.474801	0.034349
83	98.508830	0.034029
84	98.540519	0.031689
85	98.572628	0.032109
86	98.604057	0.031429
87	98.633345	0.029288
88	98.661673	0.028328
89	98.690521	0.028848
90	98.716808	0.026287
91	98.742455	0.025647
92	98.767062	0.024607
93	98.791589	0.024527
94	98.814675	0.023086
95	98.838562	0.023887
96	98.860428	0.021866
97	98.883034	0.022606
98	98.903860	0.020826
99	98.924986	0.021126
100	98.944651	0.019665
101	98.963896	0.019245
102	98.982941	0.019045
103	99.001526	0.018585
