# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.087967	0.087967
2	0.418294	0.330327
3	0.749983	0.331689
4	1.107822	0.357839
5	1.475540	0.367718
6	1.872253	0.396713
7	2.280267	0.408014
8	2.702548	0.422281
9	3.156509	0.453961
10	3.622353	0.465844
11	4.118214	0.495861
12	4.639924	0.521710
13	5.191511	0.551587
14	5.765200	0.573689
15	6.364798	0.599598
16	6.993170	0.628372
17	7.652020	0.658850
18	8.324696	0.672676
19	9.030796	0.706100
20	9.768636	0.737840
21	10.543426	0.774790
22	11.359755	0.816329
23	12.237681	0.877926
24	13.179288	0.941607
25	14.205375	1.026087
26	15.338224	1.132849
27	16.590861	1.252637
28	17.997490	1.406629
29	19.580914	1.583424
30	21.360050	1.779136
31	23.373751	2.013701
32	25.635062	2.261311
33	28.094248	2.459186
34	30.800763	2.706515
35	33.744589	2.943826
36	36.919854	3.175265
37	40.304556	3.384702
38	43.841868	3.537312
39	47.489369	3.647501
40	51.212092	3.722723
41	54.979120	3.767028
42	58.724527	3.745407
43	62.399239	3.674712
44	65.974382	3.575143
45	69.403408	3.429026
46	72.655939	3.252531
47	75.705926	3.049987
48	78.521408	2.815482
49	81.104469	2.583061
50	83.438698	2.334229
51	85.523394	2.084696
52	87.392480	1.869086
53	89.026420	1.633940
54	90.453187	1.426767
55	91.680275	1.227088
56	92.733634	1.053359
57	93.632980	0.899346
58	94.390457	0.757477
59	95.027967	0.637510
60	95.558273	0.530306
61	95.998548	0.440275
62	96.363981	0.365433
63	96.666315	0.302334
64	96.920537	0.254222
65	97.128672	0.208135
66	97.302442	0.173770
67	97.452006	0.149564
68	97.577484	0.125478
69	97.684908	0.107424
70	97.777744	0.092836
71	97.858036	0.080292
72	97.930674	0.072638
73	97.996319	0.065645
74	98.055692	0.059373
75	98.109715	0.054023
76	98.158628	0.048913
77	98.205898	0.047270
78	98.249721	0.043823
79	98.290238	0.040517
80	98.329533	0.039295
81	98.366483	0.036950
82	98.402912	0.036429
83	98.438399	0.035487
84	98.472724	0.034325
85	98.505306	0.032582
86	98.535964	0.030658
87	98.567103	0.031139
88	98.595817	0.028714
89	98.623970	0.028153
90	98.651803	0.027833
91	98.678514	0.026711
92	98.704283	0.025769
93	98.729310	0.025027
94	98.754858	0.025548
95	98.777401	0.022543
96	98.799984	0.022583
97	98.822647	0.022663
98	98.844789	0.022142
99	98.865749	0.020960
100	98.886629	0.020880
101	98.906306	0.019677
102	98.925322	0.019016
103	98.944819	0.019497
104	98.963294	0.018475
105	98.980647	0.017353
106	98.997980	0.017333
107	99.015273	0.017293
