# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.081876	0.081876
2	0.422758	0.340882
3	0.773938	0.351180
4	1.149180	0.375242
5	1.541896	0.392716
6	1.969641	0.427745
7	2.419502	0.449861
8	2.892878	0.473376
9	3.402722	0.509844
10	3.949845	0.547123
11	4.533963	0.584118
12	5.164158	0.630195
13	5.833030	0.668872
14	6.549134	0.716104
15	7.312248	0.763114
16	8.110573	0.798325
17	8.969631	0.859058
18	9.861021	0.891390
19	10.821983	0.960962
20	11.861962	1.039979
21	13.011082	1.149120
22	14.314892	1.303810
23	15.782292	1.467400
24	17.456946	1.674654
25	19.387140	1.930194
26	21.605754	2.218614
27	24.157628	2.551874
28	27.041486	2.883858
29	30.284490	3.243004
30	33.845247	3.560757
31	37.718122	3.872875
32	41.852841	4.134719
33	46.176610	4.323769
34	50.630927	4.454317
35	55.133692	4.502765
36	59.582353	4.448661
37	63.929434	4.347081
38	68.094824	4.165390
39	72.016856	3.922032
40	75.658212	3.641356
41	78.971294	3.313082
42	81.927784	2.956490
43	84.545459	2.617675
44	86.829833	2.284374
45	88.793778	1.963945
46	90.450937	1.657159
47	91.843353	1.392416
48	92.997642	1.154289
49	93.939994	0.942352
50	94.712331	0.772337
51	95.332491	0.620160
52	95.832138	0.499647
53	96.231138	0.399000
54	96.554607	0.323469
55	96.817425	0.262818
56	97.028713	0.211288
57	97.200472	0.171759
58	97.342919	0.142447
59	97.464040	0.121121
60	97.568721	0.104681
61	97.657813	0.089092
62	97.732817	0.075004
63	97.802611	0.069794
64	97.866770	0.064159
65	97.923631	0.056861
66	97.977573	0.053942
67	98.028961	0.051388
68	98.079011	0.050050
69	98.126405	0.047394
70	98.170455	0.044050
71	98.213856	0.043401
72	98.256547	0.042691
73	98.296421	0.039874
74	98.338525	0.042104
75	98.378155	0.039630
76	98.414724	0.036569
77	98.451557	0.036833
78	98.485147	0.033590
79	98.517378	0.032231
80	98.548616	0.031238
81	98.579084	0.030468
82	98.608376	0.029292
83	98.638580	0.030204
84	98.668176	0.029596
85	98.696576	0.028400
86	98.723699	0.027123
87	98.749646	0.025947
88	98.774438	0.024792
89	98.800162	0.025724
90	98.824467	0.024305
91	98.848124	0.023657
92	98.871618	0.023494
93	98.893187	0.021569
94	98.914634	0.021447
95	98.935797	0.021163
96	98.956494	0.020697
97	98.976157	0.019663
98	98.995050	0.018893
99	99.012625	0.017575
