# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.067162	0.067162
2	0.371302	0.304140
3	0.655470	0.284168
4	0.958106	0.302636
5	1.267314	0.309208
6	1.587903	0.320589
7	1.917360	0.329457
8	2.257308	0.339948
9	2.610776	0.353468
10	2.984117	0.373341
11	3.371097	0.386980
12	3.771002	0.399905
13	4.186525	0.415523
14	4.620378	0.433853
15	5.073649	0.453271
16	5.541350	0.467701
17	6.034427	0.493077
18	6.539955	0.505528
19	7.065455	0.525500
20	7.612373	0.546918
21	8.202977	0.590604
22	8.821590	0.618613
23	9.476328	0.654738
24	10.163825	0.687497
25	10.893029	0.729204
26	11.657131	0.764102
27	12.473628	0.816497
28	13.337216	0.863588
29	14.250468	0.913252
30	15.236365	0.985897
31	16.285644	1.049279
32	17.407212	1.121568
33	18.590657	1.183445
34	19.859376	1.268719
35	21.213567	1.354191
36	22.655051	1.441484
37	24.207265	1.552214
38	25.864844	1.657579
39	27.627234	1.762390
40	29.497820	1.870586
41	31.499841	2.002021
42	33.615105	2.115264
43	35.868296	2.253191
44	38.246291	2.377995
45	40.742992	2.496701
46	43.354421	2.611429
47	46.061655	2.707234
48	48.850877	2.789222
49	51.709221	2.858344
50	54.615527	2.906306
51	57.538064	2.922537
52	60.468460	2.930396
53	63.382505	2.914045
54	66.238216	2.855711
55	69.040087	2.801871
56	71.745064	2.704977
57	74.329850	2.584786
58	76.782390	2.452540
59	79.086413	2.304023
60	81.233031	2.146618
61	83.215356	1.982325
62	85.045304	1.829948
63	86.698805	1.653501
64	88.181560	1.482755
65	89.515739	1.334179
66	90.705518	1.189779
67	91.752144	1.046626
68	92.659893	0.907749
69	93.447134	0.787241
70	94.133365	0.686231
71	94.714963	0.581598
72	95.210376	0.495413
73	95.633738	0.423362
74	95.995460	0.361722
75	96.298690	0.303230
76	96.555581	0.256891
77	96.769974	0.214393
78	96.956991	0.187017
79	97.110932	0.153941
80	97.243792	0.132860
81	97.354205	0.110413
82	97.450505	0.096300
83	97.534215	0.083710
84	97.609928	0.075713
85	97.676378	0.066450
86	97.735662	0.059284
87	97.790037	0.054375
88	97.840691	0.050654
89	97.886634	0.045943
90	97.929984	0.043350
91	97.970780	0.040796
92	98.008033	0.037253
93	98.045860	0.037827
94	98.081648	0.035788
95	98.113675	0.032027
96	98.146474	0.032799
97	98.177314	0.030840
98	98.208173	0.030859
99	98.237429	0.029256
100	98.264765	0.027336
101	98.291468	0.026703
102	98.317834	0.026366
103	98.342735	0.024901
104	98.366825	0.024090
105	98.392518	0.025693
106	98.416331	0.023813
107	98.439411	0.023080
108	98.462293	0.022882
109	98.484126	0.021833
110	98.507048	0.022922
111	98.529515	0.022467
112	98.550754	0.021239
113	98.570806	0.020052
114	98.589908	0.019102
115	98.609445	0.019537
116	98.628923	0.019478
117	98.648698	0.019775
118	98.667780	0.019082
119	98.686149	0.018369
120	98.702400	0.016251
121	98.720650	0.018250
122	98.737495	0.016845
123	98.753627	0.016132
124	98.769542	0.015915
125	98.786209	0.016667
126	98.802559	0.016350
127	98.818434	0.015875
128	98.834903	0.016469
129	98.850679	0.015776
130	98.865406	0.014727
131	98.880173	0.014767
132	98.893297	0.013124
133	98.908301	0.015004
134	98.923107	0.014806
135	98.936310	0.013203
136	98.949434	0.013124
137	98.962281	0.012847
138	98.975801	0.013520
139	98.988608	0.012807
140	99.002959	0.014351
