# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.081053	0.081053
2	0.397783	0.316730
3	0.699056	0.301273
4	1.005389	0.306333
5	1.323270	0.317881
6	1.653988	0.330718
7	1.997742	0.343754
8	2.359651	0.361909
9	2.735151	0.375500
10	3.126624	0.391473
11	3.538573	0.411949
12	3.962566	0.423993
13	4.406678	0.444112
14	4.868687	0.462009
15	5.346311	0.477624
16	5.839491	0.493180
17	6.354437	0.514946
18	6.875772	0.521335
19	7.425064	0.549292
20	8.004039	0.578975
21	8.626864	0.622825
22	9.297209	0.670345
23	10.024459	0.727250
24	10.819647	0.795188
25	11.697554	0.877907
26	12.687347	0.989793
27	13.776447	1.089100
28	15.000707	1.224260
29	16.393342	1.392635
30	17.941693	1.548351
31	19.683419	1.741726
32	21.613857	1.930438
33	23.756679	2.142822
34	26.106467	2.349788
35	28.676655	2.570188
36	31.447857	2.771202
37	34.414577	2.966720
38	37.556398	3.141821
39	40.844808	3.288410
40	44.254251	3.409443
41	47.749965	3.495714
42	51.299013	3.549048
43	54.848815	3.549802
44	58.379252	3.530437
45	61.844212	3.464960
46	65.213933	3.369721
47	68.454466	3.240533
48	71.533906	3.079440
49	74.443205	2.909299
50	77.155894	2.712689
51	79.671022	2.515128
52	81.981366	2.310344
53	84.074624	2.093258
54	85.962066	1.887442
55	87.665796	1.703730
56	89.161944	1.496148
57	90.482138	1.320194
58	91.642350	1.160212
59	92.656012	1.013662
60	93.528819	0.872807
61	94.280276	0.751457
62	94.925998	0.645722
63	95.470905	0.544907
64	95.931367	0.460462
65	96.319467	0.388100
66	96.653637	0.334170
67	96.928204	0.274567
68	97.160786	0.232582
69	97.358110	0.197324
70	97.520790	0.162680
71	97.662498	0.141708
72	97.788849	0.126351
73	97.893969	0.105120
74	97.986272	0.092303
75	98.066094	0.079822
76	98.136432	0.070338
77	98.200718	0.064286
78	98.257028	0.056310
79	98.309171	0.052143
80	98.356017	0.046846
81	98.400799	0.044782
82	98.442149	0.041350
83	98.484054	0.041905
84	98.522289	0.038235
85	98.558599	0.036310
86	98.593242	0.034643
87	98.626397	0.033155
88	98.659929	0.033532
89	98.692509	0.032580
90	98.721319	0.028810
91	98.749593	0.028274
92	98.777946	0.028353
93	98.804653	0.026707
94	98.832213	0.027560
95	98.857630	0.025417
96	98.883900	0.026270
97	98.909793	0.025893
98	98.934059	0.024266
99	98.958186	0.024127
100	98.981897	0.023711
101	99.005112	0.023215
