# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.064084	0.064084
2	0.366711	0.302627
3	0.661786	0.295075
4	0.976229	0.314443
5	1.292944	0.316715
6	1.621017	0.328073
7	1.949927	0.328910
8	2.295157	0.345230
9	2.656269	0.361112
10	3.025072	0.368803
11	3.411670	0.386598
12	3.809726	0.398056
13	4.221930	0.412204
14	4.654698	0.432768
15	5.105918	0.451220
16	5.574375	0.468457
17	6.062779	0.488404
18	6.559193	0.496414
19	7.079878	0.520685
20	7.627544	0.547666
21	8.203864	0.576320
22	8.805212	0.601348
23	9.426806	0.621594
24	10.074025	0.647219
25	10.753087	0.679062
26	11.457297	0.704210
27	12.197853	0.740556
28	12.975732	0.777879
29	13.807433	0.831701
30	14.693534	0.886101
31	15.652606	0.959072
32	16.699376	1.046770
33	17.836753	1.137377
34	19.086815	1.250062
35	20.477799	1.390984
36	22.015503	1.537704
37	23.726669	1.711166
38	25.604681	1.878012
39	27.674687	2.070006
40	29.930868	2.256181
41	32.380657	2.449789
42	34.998428	2.617771
43	37.808153	2.809725
44	40.779165	2.971012
45	43.889345	3.110180
46	47.100633	3.211288
47	50.388579	3.287946
48	53.733376	3.344797
49	57.087718	3.354342
50	60.417471	3.329753
51	63.716337	3.298866
52	66.922424	3.206087
53	69.996238	3.073814
54	72.939911	2.943673
55	75.714585	2.774674
56	78.312669	2.598084
57	80.705826	2.393157
58	82.886087	2.180261
59	84.879594	1.993507
60	86.661659	1.782065
61	88.253125	1.591466
62	89.662740	1.409615
63	90.894968	1.232228
64	91.967941	1.072973
65	92.885725	0.917784
66	93.674623	0.788898
67	94.346452	0.671829
68	94.914483	0.568031
69	95.389297	0.474814
70	95.788150	0.398853
71	96.125669	0.337519
72	96.412773	0.287104
73	96.649981	0.237208
74	96.852277	0.202296
75	97.017987	0.165710
76	97.159168	0.141181
77	97.280821	0.121653
78	97.386771	0.105950
79	97.480427	0.093656
80	97.560273	0.079846
81	97.630654	0.070381
82	97.692008	0.061354
83	97.748759	0.056751
84	97.802481	0.053722
85	97.853115	0.050634
86	97.900919	0.047804
87	97.945674	0.044755
88	97.986803	0.041129
89	98.027015	0.040212
90	98.065573	0.038558
91	98.100843	0.035270
92	98.136552	0.035709
93	98.170647	0.034095
94	98.203267	0.032620
95	98.234253	0.030986
96	98.265259	0.031006
97	98.295528	0.030269
98	98.325597	0.030069
99	98.354511	0.028914
100	98.383205	0.028694
101	98.410505	0.027300
102	98.438482	0.027977
103	98.465403	0.026921
104	98.491945	0.026542
105	98.516794	0.024849
106	98.541981	0.025187
107	98.565694	0.023713
108	98.588789	0.023095
109	98.611904	0.023115
110	98.634381	0.022477
111	98.656619	0.022238
112	98.677183	0.020564
113	98.698744	0.021561
114	98.719627	0.020883
115	98.740112	0.020485
116	98.760218	0.020106
117	98.779786	0.019568
118	98.799713	0.019927
119	98.818783	0.019070
120	98.836797	0.018014
121	98.855787	0.018990
122	98.874000	0.018213
123	98.891615	0.017615
124	98.908812	0.017197
125	98.925610	0.016798
126	98.942966	0.017356
127	98.959585	0.016619
128	98.975785	0.016200
129	98.992225	0.016440
130	99.006632	0.014407
