# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.104491	0.104491
2	0.479668	0.375177
3	0.847081	0.367413
4	1.237062	0.389981
5	1.653582	0.416520
6	2.094635	0.441053
7	2.557653	0.463018
8	3.037882	0.480229
9	3.538813	0.500931
10	4.068108	0.529295
11	4.622578	0.554470
12	5.196205	0.573627
13	5.791416	0.595211
14	6.419445	0.628029
15	7.076942	0.657497
16	7.762021	0.685079
17	8.495685	0.733664
18	9.273460	0.777775
19	10.112557	0.839097
20	11.039536	0.926979
21	12.087836	1.048300
22	13.267166	1.179330
23	14.613393	1.346227
24	16.181219	1.567826
25	17.989320	1.808101
26	20.077334	2.088014
27	22.473465	2.396131
28	25.197713	2.724248
29	28.230379	3.032666
30	31.614992	3.384613
31	35.304031	3.689039
32	39.247367	3.943336
33	43.403015	4.155648
34	47.705299	4.302284
35	52.112034	4.406735
36	56.513072	4.401038
37	60.850200	4.337128
38	65.068274	4.218074
39	69.098067	4.029793
40	72.887425	3.789358
41	76.391735	3.504310
42	79.575330	3.183595
43	82.456244	2.880914
44	84.991329	2.535085
45	87.213543	2.222214
46	89.122003	1.908460
47	90.766217	1.644214
48	92.138240	1.372023
49	93.279176	1.140936
50	94.224449	0.945273
51	94.989305	0.764856
52	95.613603	0.624298
53	96.114795	0.501192
54	96.522749	0.407954
55	96.847295	0.324546
56	97.107068	0.259773
57	97.316933	0.209865
58	97.491633	0.174700
59	97.633034	0.141401
60	97.750985	0.117951
61	97.849578	0.098593
62	97.937159	0.087581
63	98.010557	0.073398
64	98.074888	0.064331
65	98.133322	0.058434
66	98.188426	0.055104
67	98.237853	0.049427
68	98.286638	0.048785
69	98.332494	0.045856
70	98.375522	0.043028
71	98.416163	0.040641
72	98.456282	0.040119
73	98.495258	0.038976
74	98.529921	0.034663
75	98.565768	0.035847
76	98.597101	0.031333
77	98.627612	0.030511
78	98.658544	0.030932
79	98.689476	0.030932
80	98.719445	0.029969
81	98.747910	0.028465
82	98.775612	0.027702
83	98.801991	0.026379
84	98.827748	0.025757
85	98.851158	0.023410
86	98.874668	0.023510
87	98.898880	0.024212
88	98.921788	0.022908
89	98.944315	0.022527
90	98.966662	0.022347
91	98.988347	0.021685
92	99.009951	0.021604
