# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.075172	0.075172
2	0.386735	0.311563
3	0.678165	0.291430
4	0.975032	0.296867
5	1.266801	0.291769
6	1.562134	0.295333
7	1.864198	0.302064
8	2.168353	0.304155
9	2.486507	0.318154
10	2.814717	0.328210
11	3.150912	0.336195
12	3.497801	0.346889
13	3.853551	0.355750
14	4.220353	0.366802
15	4.591715	0.371362
16	4.968493	0.376778
17	5.358255	0.389762
18	5.741943	0.383688
19	6.138575	0.396632
20	6.543471	0.404896
21	6.966428	0.422957
22	7.399322	0.432894
23	7.843885	0.444563
24	8.303741	0.459856
25	8.786438	0.482697
26	9.283851	0.497413
27	9.800580	0.516729
28	10.337919	0.537339
29	10.909170	0.571251
30	11.513736	0.604566
31	12.160120	0.646384
32	12.858935	0.698815
33	13.620258	0.761323
34	14.465396	0.845138
35	15.393950	0.928554
36	16.428662	1.034712
37	17.601134	1.172472
38	18.913576	1.312442
39	20.404899	1.491323
40	22.073888	1.668989
41	23.937608	1.863720
42	26.014619	2.077011
43	28.313663	2.299044
44	30.825300	2.511637
45	33.550746	2.725446
46	36.462460	2.911714
47	39.580854	3.118394
48	42.839039	3.258185
49	46.235541	3.396502
50	49.721235	3.485694
51	53.239367	3.518132
52	56.786732	3.547365
53	60.294231	3.507499
54	63.767041	3.472810
55	67.101075	3.334034
56	70.311707	3.210632
57	73.362933	3.051226
58	76.210427	2.847494
59	78.865141	2.654714
60	81.299216	2.434075
61	83.521554	2.222338
62	85.520565	1.999011
63	87.310367	1.789802
64	88.885345	1.574978
65	90.257567	1.372222
66	91.456643	1.199076
67	92.491554	1.034911
68	93.372257	0.880703
69	94.120676	0.748419
70	94.757302	0.636626
71	95.289463	0.532161
72	95.732473	0.443010
73	96.104871	0.372398
74	96.412272	0.307401
75	96.666046	0.253774
76	96.877146	0.211100
77	97.053040	0.175894
78	97.200478	0.147438
79	97.325115	0.124637
80	97.431073	0.105958
81	97.521081	0.090008
82	97.599460	0.078379
83	97.668021	0.068561
84	97.729175	0.061154
85	97.785171	0.055996
86	97.835930	0.050759
87	97.885375	0.049445
88	97.930299	0.044924
89	97.971858	0.041559
90	98.011346	0.039488
91	98.051810	0.040464
92	98.090581	0.038771
93	98.125389	0.034808
94	98.160616	0.035227
95	98.193612	0.032996
96	98.225075	0.031463
97	98.256976	0.031901
98	98.287563	0.030587
99	98.318608	0.031045
100	98.348657	0.030049
101	98.378049	0.029392
102	98.407361	0.029312
103	98.436793	0.029432
104	98.464094	0.027301
105	98.489264	0.025170
106	98.515470	0.026206
107	98.541536	0.026066
108	98.566886	0.025350
109	98.591718	0.024832
110	98.615614	0.023896
111	98.638733	0.023119
112	98.660180	0.021447
113	98.682085	0.021905
114	98.704288	0.022203
115	98.725555	0.021267
116	98.746663	0.021108
117	98.767831	0.021168
118	98.788043	0.020212
119	98.807040	0.018997
120	98.826535	0.019495
121	98.844736	0.018201
122	98.862837	0.018101
123	98.880201	0.017364
124	98.897008	0.016807
125	98.914452	0.017444
126	98.932912	0.018460
127	98.949460	0.016548
128	98.965251	0.015791
129	98.981122	0.015871
130	98.995698	0.014576
131	99.011051	0.015353
