# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084534	0.084534
2	0.420086	0.335552
3	0.731400	0.311314
4	1.049826	0.318426
5	1.376676	0.326850
6	1.713817	0.337141
7	2.056759	0.342942
8	2.406714	0.349955
9	2.772622	0.365908
10	3.144371	0.371749
11	3.530544	0.386173
12	3.921802	0.391258
13	4.329312	0.407510
14	4.746596	0.417284
15	5.164814	0.418218
16	5.596959	0.432145
17	6.044838	0.447879
18	6.494446	0.449608
19	6.956550	0.462104
20	7.427912	0.471362
21	7.919498	0.491586
22	8.430355	0.510857
23	8.960384	0.530029
24	9.518425	0.558041
25	10.107260	0.588835
26	10.731517	0.624257
27	11.394117	0.662600
28	12.105987	0.711870
29	12.884709	0.778722
30	13.731575	0.846866
31	14.660074	0.928499
32	15.693033	1.032959
33	16.827075	1.134042
34	18.093510	1.266435
35	19.491682	1.398172
36	21.043346	1.551664
37	22.780805	1.737459
38	24.687530	1.906725
39	26.773215	2.085685
40	29.055940	2.282725
41	31.521004	2.465064
42	34.168982	2.647978
43	36.995861	2.826879
44	39.980841	2.984980
45	43.091976	3.111135
46	46.319749	3.227773
47	49.631857	3.312108
48	52.980183	3.348326
49	56.342475	3.362292
50	59.682158	3.339683
51	62.980896	3.298738
52	66.183299	3.202403
53	69.275222	3.091923
54	72.221263	2.946041
55	75.001276	2.780013
56	77.608586	2.607310
57	80.043849	2.435263
58	82.262901	2.219052
59	84.293515	2.030614
60	86.107680	1.814165
61	87.745288	1.637608
62	89.192551	1.447263
63	90.462482	1.269931
64	91.575226	1.112744
65	92.538313	0.963087
66	93.365670	0.827357
67	94.082010	0.716340
68	94.686758	0.604748
69	95.201966	0.515208
70	95.637905	0.435939
71	96.002562	0.364657
72	96.315823	0.313261
73	96.577450	0.261627
74	96.795668	0.218218
75	96.984165	0.188497
76	97.143597	0.159432
77	97.281135	0.137538
78	97.396105	0.114970
79	97.497208	0.101103
80	97.584503	0.087295
81	97.660792	0.076289
82	97.732313	0.071521
83	97.796205	0.063892
84	97.852110	0.055905
85	97.902572	0.050462
86	97.949299	0.046727
87	97.996225	0.046926
88	98.039217	0.042992
89	98.081255	0.042038
90	98.120790	0.039535
91	98.156590	0.035800
92	98.192390	0.035800
93	98.226203	0.033813
94	98.260334	0.034131
95	98.291028	0.030694
96	98.321663	0.030635
97	98.350510	0.028847
98	98.379238	0.028728
99	98.409654	0.030416
100	98.438382	0.028728
101	98.465739	0.027357
102	98.492182	0.026443
103	98.517314	0.025132
104	98.542307	0.024993
105	98.566922	0.024615
106	98.591319	0.024397
107	98.615080	0.023761
108	98.636437	0.021357
109	98.659264	0.022827
110	98.680621	0.021357
111	98.702594	0.021973
112	98.722858	0.020264
113	98.744275	0.021417
114	98.764201	0.019926
115	98.783075	0.018874
116	98.801412	0.018337
117	98.820464	0.019052
118	98.839258	0.018794
119	98.856920	0.017662
120	98.873410	0.016490
121	98.889383	0.015973
122	98.905992	0.016609
123	98.922164	0.016172
124	98.939011	0.016847
125	98.954547	0.015536
126	98.969785	0.015238
127	98.984367	0.014582
128	98.999148	0.014781
129	99.013154	0.014006
