# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.072242	0.072242
2	0.394711	0.322469
3	0.721082	0.326371
4	1.066404	0.345322
5	1.425154	0.358750
6	1.800494	0.375340
7	2.195365	0.394871
8	2.608427	0.413062
9	3.050386	0.441959
10	3.517519	0.467133
11	4.011588	0.494069
12	4.534554	0.522966
13	5.084336	0.549782
14	5.681406	0.597070
15	6.312295	0.630889
16	6.974102	0.661807
17	7.679795	0.705693
18	8.396475	0.716680
19	9.158261	0.761786
20	9.966294	0.808033
21	10.823876	0.857582
22	11.730987	0.907111
23	12.711521	0.980534
24	13.761436	1.049915
25	14.908247	1.146811
26	16.171967	1.263720
27	17.554857	1.382890
28	19.100162	1.545305
29	20.826433	1.726271
30	22.751060	1.924627
31	24.886690	2.135630
32	27.249573	2.362883
33	29.851196	2.601623
34	32.681053	2.829857
35	35.754912	3.073859
36	39.016661	3.261749
37	42.456895	3.440234
38	46.063286	3.606391
39	49.769916	3.706630
40	53.548488	3.778572
41	57.339948	3.791460
42	61.088943	3.748995
43	64.778663	3.689720
44	68.326940	3.548277
45	71.719186	3.392246
46	74.921120	3.201934
47	77.884875	2.963755
48	80.605368	2.720493
49	83.077715	2.472347
50	85.303298	2.225583
51	87.270330	1.967032
52	88.987575	1.717245
53	90.481470	1.493895
54	91.771245	1.289775
55	92.870268	1.099023
56	93.788786	0.918518
57	94.560278	0.771492
58	95.197391	0.637113
59	95.724179	0.526788
60	96.154871	0.430692
61	96.507758	0.352887
62	96.797328	0.289570
63	97.032886	0.235558
64	97.228601	0.195715
65	97.388515	0.159914
66	97.521393	0.132878
67	97.632138	0.110745
68	97.728274	0.096136
69	97.811463	0.083189
70	97.884606	0.073143
71	97.947423	0.062817
72	98.007278	0.059855
73	98.059949	0.052671
74	98.109178	0.049229
75	98.156386	0.047208
76	98.201132	0.044746
77	98.245138	0.044006
78	98.284901	0.039763
79	98.323644	0.038743
80	98.360245	0.036601
81	98.397007	0.036762
82	98.430447	0.033440
83	98.465407	0.034960
84	98.496965	0.031558
85	98.530224	0.033259
86	98.560442	0.030218
87	98.589519	0.029077
88	98.617976	0.028457
89	98.645712	0.027736
90	98.671907	0.026195
91	98.697562	0.025655
92	98.724298	0.026736
93	98.748772	0.024474
94	98.772266	0.023494
95	98.795139	0.022873
96	98.818693	0.023554
97	98.839325	0.020632
98	98.861078	0.021753
99	98.880329	0.019251
100	98.900281	0.019952
101	98.920833	0.020552
102	98.941705	0.020872
103	98.961577	0.019872
104	98.980388	0.018811
105	98.998439	0.018051
106	99.016890	0.018451
