# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.071886	0.071886
2	0.370798	0.298912
3	0.661027	0.290229
4	0.964731	0.303704
5	1.276255	0.311524
6	1.595559	0.319304
7	1.923566	0.328007
8	2.266351	0.342785
9	2.618079	0.351728
10	2.990280	0.372201
11	3.367534	0.377254
12	3.769732	0.402198
13	4.183320	0.413588
14	4.619205	0.435885
15	5.071513	0.452308
16	5.544995	0.473482
17	6.037787	0.492792
18	6.544335	0.506548
19	7.074604	0.530269
20	7.626529	0.551925
21	8.199528	0.572999
22	8.793862	0.594334
23	9.419417	0.625555
24	10.063380	0.643963
25	10.743175	0.679795
26	11.462893	0.719718
27	12.213270	0.750377
28	13.012513	0.799243
29	13.860542	0.848029
30	14.779555	0.919013
31	15.792490	1.012935
32	16.897403	1.104913
33	18.101412	1.204009
34	19.434414	1.333002
35	20.904931	1.470517
36	22.532854	1.627923
37	24.346777	1.813923
38	26.328253	1.981476
39	28.504050	2.175797
40	30.856143	2.352093
41	33.394557	2.538414
42	36.096914	2.702357
43	38.967124	2.870210
44	41.954477	2.987353
45	45.082212	3.127735
46	48.297353	3.215141
47	51.569200	3.271847
48	54.858994	3.289794
49	58.141128	3.282134
50	61.392964	3.251836
51	64.577626	3.184662
52	67.667263	3.089637
53	70.631436	2.964173
54	73.460300	2.828864
55	76.120849	2.660549
56	78.604822	2.483973
57	80.905161	2.300339
58	83.016592	2.111431
59	84.937852	1.921260
60	86.670545	1.732693
61	88.233320	1.562775
62	89.612922	1.379602
63	90.830425	1.217503
64	91.901370	1.070945
65	92.841497	0.940127
66	93.648140	0.806643
67	94.343495	0.695355
68	94.946672	0.603177
69	95.460198	0.513526
70	95.889526	0.429328
71	96.257255	0.367729
72	96.569421	0.312166
73	96.834024	0.264603
74	97.057962	0.223938
75	97.249015	0.191053
76	97.408727	0.159712
77	97.547285	0.138558
78	97.665911	0.118626
79	97.770441	0.104530
80	97.861677	0.091236
81	97.940440	0.078763
82	98.009298	0.068858
83	98.070356	0.061058
84	98.126782	0.056426
85	98.178776	0.051994
86	98.226740	0.047964
87	98.271776	0.045036
88	98.314506	0.042730
89	98.352284	0.037778
90	98.389360	0.037076
91	98.424431	0.035071
92	98.456474	0.032043
93	98.487855	0.031381
94	98.519076	0.031221
95	98.547910	0.028834
96	98.575561	0.027651
97	98.603232	0.027671
98	98.629961	0.026729
99	98.656590	0.026629
100	98.681635	0.025045
101	98.707021	0.025386
102	98.731183	0.024162
103	98.753821	0.022638
104	98.777723	0.023902
105	98.799760	0.022037
106	98.822599	0.022839
107	98.843974	0.021375
108	98.865449	0.021475
109	98.884979	0.019530
110	98.905031	0.020052
111	98.925704	0.020673
112	98.944813	0.019109
113	98.963481	0.018668
114	98.980726	0.017245
115	98.998773	0.018047
116	99.016198	0.017425
