# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077538	0.077538
2	0.400233	0.322695
3	0.694707	0.294474
4	0.994759	0.300052
5	1.287863	0.293104
6	1.588189	0.300326
7	1.893466	0.305277
8	2.205123	0.311657
9	2.530968	0.325845
10	2.859788	0.328820
11	3.195242	0.335454
12	3.546314	0.351072
13	3.909774	0.363460
14	4.280494	0.370720
15	4.661567	0.381073
16	5.054930	0.393363
17	5.454301	0.399371
18	5.859778	0.405477
19	6.273572	0.413794
20	6.705195	0.431623
21	7.151339	0.446144
22	7.607836	0.456497
23	8.093199	0.485363
24	8.588288	0.495089
25	9.113379	0.525091
26	9.660917	0.547538
27	10.240393	0.579476
28	10.862611	0.622218
29	11.533579	0.670968
30	12.273962	0.740383
31	13.092118	0.818156
32	13.998164	0.906046
33	15.022512	1.024348
34	16.174517	1.152005
35	17.487743	1.313226
36	18.987552	1.499809
37	20.694317	1.706765
38	22.617118	1.922801
39	24.768030	2.150912
40	27.168738	2.400708
41	29.807636	2.638898
42	32.699891	2.892255
43	35.808535	3.108644
44	39.114251	3.305716
45	42.614203	3.499952
46	46.233181	3.618978
47	49.956586	3.723405
48	53.716646	3.760060
49	57.483889	3.767243
50	61.200053	3.716164
51	64.828934	3.628881
52	68.332291	3.503357
53	71.650474	3.318183
54	74.776574	3.126100
55	77.683604	2.907030
56	80.352757	2.669153
57	82.782996	2.430239
58	84.974086	2.191090
59	86.910684	1.936598
60	88.612850	1.702166
61	90.098549	1.485699
62	91.375041	1.276492
63	92.478395	1.103354
64	93.403091	0.924696
65	94.182948	0.779857
66	94.837594	0.654646
67	95.375816	0.538222
68	95.828027	0.452211
69	96.194207	0.366180
70	96.497370	0.303163
71	96.749396	0.252026
72	96.958426	0.209030
73	97.127944	0.169518
74	97.274232	0.146288
75	97.392906	0.118674
76	97.495220	0.102314
77	97.580605	0.085385
78	97.658397	0.077792
79	97.725210	0.066813
80	97.785487	0.060277
81	97.840303	0.054816
82	97.890481	0.050178
83	97.938096	0.047615
84	97.983558	0.045462
85	98.025556	0.041998
86	98.067945	0.042389
87	98.107027	0.039082
88	98.146168	0.039141
89	98.181434	0.035266
90	98.217541	0.036107
91	98.249852	0.032311
92	98.281732	0.031880
93	98.313612	0.031880
94	98.345375	0.031763
95	98.375122	0.029747
96	98.403929	0.028807
97	98.432913	0.028984
98	98.459607	0.026694
99	98.487651	0.028044
100	98.512564	0.024913
101	98.538064	0.025500
102	98.563055	0.024991
103	98.586715	0.023660
104	98.609475	0.022760
105	98.631903	0.022428
106	98.653606	0.021703
107	98.675818	0.022212
108	98.696465	0.020647
109	98.716975	0.020510
110	98.737446	0.020471
111	98.756958	0.019512
112	98.774297	0.017339
113	98.792439	0.018142
114	98.809309	0.016870
115	98.826022	0.016713
116	98.842167	0.016145
117	98.858723	0.016556
118	98.874262	0.015539
119	98.891425	0.017163
120	98.908980	0.017555
121	98.925223	0.016243
122	98.941349	0.016126
123	98.957338	0.015989
124	98.972251	0.014913
125	98.985931	0.013680
126	99.001607	0.015676
