# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.052862	0.052862
2	0.310331	0.257469
3	0.530196	0.219865
4	0.747678	0.217482
5	0.949755	0.202077
6	1.151070	0.201315
7	1.343839	0.192769
8	1.542024	0.198185
9	1.739171	0.197147
10	1.940388	0.201217
11	2.144913	0.204525
12	2.355973	0.211060
13	2.571460	0.215487
14	2.789509	0.218049
15	3.014433	0.224924
16	3.241336	0.226903
17	3.472374	0.231038
18	3.702909	0.230535
19	3.943060	0.240151
20	4.180470	0.237410
21	4.428031	0.247561
22	4.683295	0.255264
23	4.943439	0.260144
24	5.209486	0.266047
25	5.480770	0.271284
26	5.761265	0.280495
27	6.047338	0.286073
28	6.339492	0.292154
29	6.642915	0.303423
30	6.949776	0.306861
31	7.268815	0.319039
32	7.592751	0.323936
33	7.923838	0.331087
34	8.269649	0.345811
35	8.628578	0.358929
36	9.002895	0.374317
37	9.387201	0.384306
38	9.794971	0.407770
39	10.220091	0.425120
40	10.670913	0.450822
41	11.147696	0.476783
42	11.653115	0.505419
43	12.196397	0.543282
44	12.785666	0.589269
45	13.406069	0.620403
46	14.087799	0.681730
47	14.822164	0.734365
48	15.618051	0.795887
49	16.486842	0.868791
50	17.432997	0.946155
51	18.466132	1.033135
52	19.598668	1.132536
53	20.830961	1.232293
54	22.159768	1.328807
55	23.613077	1.453309
56	25.181695	1.568618
57	26.865799	1.684104
58	28.671049	1.805250
59	30.586207	1.915158
60	32.630537	2.044330
61	34.789105	2.158568
62	37.056025	2.266920
63	39.400698	2.344673
64	41.845420	2.444722
65	44.367814	2.522394
66	46.945259	2.577445
67	49.572891	2.627632
68	52.236797	2.663906
69	54.905081	2.668284
70	57.575554	2.670473
71	60.208229	2.632675
72	62.806900	2.598671
73	65.357363	2.550463
74	67.848396	2.491033
75	70.262438	2.414042
76	72.576917	2.314479
77	74.788639	2.211722
78	76.893031	2.104392
79	78.869289	1.976258
80	80.724758	1.855469
81	82.462632	1.737874
82	84.079701	1.617069
83	85.569901	1.490200
84	86.938550	1.368649
85	88.192118	1.253568
86	89.331740	1.139622
87	90.362232	1.030492
88	91.293388	0.931156
89	92.130608	0.837220
90	92.880329	0.749721
91	93.545146	0.664817
92	94.137172	0.592026
93	94.660153	0.522981
94	95.118856	0.458703
95	95.522248	0.403392
96	95.884420	0.362172
97	96.199583	0.315163
98	96.473348	0.273765
99	96.711050	0.237702
100	96.920521	0.209471
101	97.103058	0.182537
102	97.265926	0.162868
103	97.406854	0.140928
104	97.531291	0.124437
105	97.642853	0.111562
106	97.739497	0.096644
107	97.825374	0.085877
108	97.901927	0.076553
109	97.970226	0.068299
110	98.032218	0.061992
111	98.087886	0.055668
112	98.137749	0.049863
113	98.183655	0.045906
114	98.227096	0.043441
115	98.267116	0.040020
116	98.305871	0.038755
117	98.341091	0.035220
118	98.374122	0.033031
119	98.404510	0.030388
120	98.433844	0.029334
121	98.462026	0.028182
122	98.489073	0.027047
123	98.515002	0.025929
124	98.540882	0.025880
125	98.564135	0.023253
126	98.588912	0.024777
127	98.612214	0.023302
128	98.635013	0.022799
129	98.656547	0.021534
130	98.678292	0.021745
131	98.698545	0.020253
132	98.717631	0.019086
133	98.737738	0.020107
134	98.757018	0.019280
135	98.776120	0.019102
136	98.795481	0.019361
137	98.812313	0.016832
138	98.829177	0.016864
139	98.846317	0.017140
140	98.864365	0.018048
141	98.881343	0.016978
142	98.897088	0.015745
143	98.913822	0.016734
144	98.929616	0.015794
145	98.945377	0.015761
146	98.960555	0.015178
147	98.974241	0.013686
148	98.988089	0.013848
149	99.003299	0.015210
