# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077775	0.077775
2	0.404798	0.327023
3	0.731097	0.326299
4	1.071608	0.340511
5	1.434895	0.363287
6	1.821521	0.386626
7	2.213394	0.391873
8	2.620082	0.406688
9	3.042651	0.422569
10	3.490468	0.447817
11	3.950246	0.459778
12	4.439333	0.489087
13	4.948100	0.508767
14	5.480789	0.532689
15	6.038565	0.557776
16	6.627500	0.588935
17	7.247915	0.620415
18	7.876491	0.628576
19	8.535261	0.658770
20	9.225973	0.690712
21	9.944306	0.718333
22	10.700290	0.755984
23	11.490629	0.790339
24	12.325394	0.834765
25	13.214575	0.889181
26	14.157369	0.942794
27	15.172270	1.014901
28	16.289149	1.116879
29	17.509635	1.220486
30	18.847920	1.338285
31	20.351003	1.503083
32	22.024352	1.673349
33	23.872248	1.847896
34	25.928845	2.056597
35	28.240399	2.311554
36	30.766001	2.525602
37	33.494595	2.728594
38	36.450626	2.956031
39	39.626877	3.176251
40	42.973916	3.347039
41	46.458052	3.484136
42	50.057454	3.599402
43	53.718490	3.661036
44	57.396693	3.678203
45	61.041989	3.645296
46	64.622777	3.580788
47	68.092741	3.469964
48	71.391193	3.298452
49	74.491598	3.100405
50	77.393353	2.901755
51	80.076114	2.682761
52	82.513508	2.437394
53	84.706499	2.192991
54	86.668596	1.962097
55	88.399558	1.730962
56	89.910320	1.510762
57	91.213406	1.303086
58	92.335853	1.122447
59	93.293342	0.957489
60	94.100185	0.806843
61	94.780685	0.680500
62	95.342924	0.562239
63	95.806461	0.463537
64	96.194293	0.387832
65	96.508290	0.313997
66	96.769820	0.261530
67	96.987125	0.217305
68	97.168065	0.180940
69	97.312922	0.144857
70	97.436128	0.123206
71	97.540861	0.104733
72	97.632346	0.091485
73	97.710564	0.078218
74	97.779736	0.069172
75	97.841048	0.061312
76	97.899184	0.058136
77	97.951128	0.051944
78	98.000579	0.049451
79	98.045367	0.044788
80	98.090014	0.044647
81	98.129857	0.039843
82	98.168534	0.038677
83	98.205663	0.037129
84	98.241244	0.035581
85	98.275297	0.034053
86	98.309491	0.034194
87	98.343001	0.033510
88	98.374823	0.031822
89	98.406886	0.032063
90	98.435733	0.028847
91	98.464519	0.028786
92	98.493547	0.029028
93	98.520786	0.027239
94	98.547321	0.026535
95	98.572067	0.024746
96	98.595908	0.023841
97	98.620694	0.024786
98	98.643852	0.023158
99	98.666568	0.022716
100	98.688439	0.021871
101	98.709968	0.021529
102	98.730774	0.020806
103	98.751117	0.020343
104	98.770616	0.019499
105	98.790397	0.019781
106	98.810218	0.019821
107	98.829235	0.019017
108	98.846945	0.017710
109	98.864957	0.018012
110	98.882325	0.017368
111	98.900276	0.017951
112	98.916820	0.016544
113	98.932580	0.015760
114	98.947797	0.015217
115	98.963999	0.016202
116	98.980242	0.016243
117	98.996344	0.016102
118	99.010818	0.014474
