# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077791	0.077791
2	0.409514	0.331723
3	0.723011	0.313497
4	1.036845	0.313834
5	1.351332	0.314487
6	1.668273	0.316941
7	1.984818	0.316545
8	2.303658	0.318840
9	2.640269	0.336611
10	2.981431	0.341162
11	3.333576	0.352145
12	3.686810	0.353234
13	4.056587	0.369777
14	4.433785	0.377198
15	4.822105	0.388320
16	5.216500	0.394395
17	5.616238	0.399738
18	6.020765	0.404527
19	6.431426	0.410661
20	6.858077	0.426651
21	7.297076	0.438999
22	7.747038	0.449962
23	8.209309	0.462271
24	8.687965	0.478656
25	9.179168	0.491203
26	9.693286	0.514118
27	10.230162	0.536876
28	10.790329	0.560167
29	11.385028	0.594699
30	12.028131	0.643103
31	12.712356	0.684225
32	13.441640	0.729284
33	14.227738	0.786098
34	15.091983	0.864245
35	16.046822	0.954839
36	17.110145	1.063323
37	18.290678	1.180533
38	19.603837	1.313159
39	21.063138	1.459301
40	22.694346	1.631208
41	24.497204	1.802858
42	26.481982	1.984778
43	28.652974	2.170992
44	31.011467	2.358493
45	33.561023	2.549556
46	36.283614	2.722591
47	39.166180	2.882566
48	42.183667	3.017487
49	45.336511	3.152844
50	48.566888	3.230377
51	51.868525	3.301637
52	55.198065	3.329540
53	58.527763	3.329698
54	61.805970	3.278207
55	65.029045	3.223075
56	68.134573	3.105528
57	71.132350	2.997777
58	73.954876	2.822526
59	76.615290	2.660414
60	79.098652	2.483362
61	81.384718	2.286066
62	83.485717	2.100999
63	85.392427	1.906710
64	87.105581	1.713154
65	88.644374	1.538793
66	89.995468	1.351094
67	91.175328	1.179860
68	92.208651	1.033323
69	93.105231	0.896580
70	93.868869	0.763638
71	94.520204	0.651335
72	95.080015	0.559811
73	95.557999	0.477984
74	95.959241	0.401242
75	96.295575	0.336334
76	96.575629	0.280054
77	96.816441	0.240812
78	97.020268	0.203827
79	97.186021	0.165753
80	97.328245	0.142224
81	97.450640	0.122395
82	97.555759	0.105119
83	97.644671	0.088912
84	97.723471	0.078800
85	97.793445	0.069974
86	97.856334	0.062889
87	97.914712	0.058378
88	97.966302	0.051590
89	98.014924	0.048622
90	98.058935	0.044011
91	98.102451	0.043516
92	98.142583	0.040132
93	98.182022	0.039439
94	98.220571	0.038549
95	98.257022	0.036451
96	98.290366	0.033344
97	98.325017	0.034651
98	98.357570	0.032553
99	98.390202	0.032632
100	98.419984	0.029782
101	98.448777	0.028793
102	98.477570	0.028793
103	98.506442	0.028872
104	98.534562	0.028120
105	98.562267	0.027705
106	98.587597	0.025330
107	98.613382	0.025785
108	98.637624	0.024242
109	98.663587	0.025963
110	98.688165	0.024578
111	98.711655	0.023490
112	98.734551	0.022896
113	98.756596	0.022045
114	98.778681	0.022085
115	98.799539	0.020858
116	98.820357	0.020818
117	98.840344	0.019987
118	98.860093	0.019749
119	98.878655	0.018562
120	98.897850	0.019195
121	98.917540	0.019690
122	98.936755	0.019215
123	98.953081	0.016326
124	98.969822	0.016741
125	98.985970	0.016148
126	99.003463	0.017493
