# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.057583	0.057583
2	0.309485	0.251902
3	0.547206	0.237721
4	0.784128	0.236922
5	1.019193	0.235065
6	1.258332	0.239139
7	1.504582	0.246250
8	1.753249	0.248667
9	2.011822	0.258573
10	2.281640	0.269818
11	2.562683	0.281043
12	2.851556	0.288873
13	3.144683	0.293127
14	3.456185	0.311502
15	3.779651	0.323466
16	4.114422	0.334771
17	4.456903	0.342481
18	4.807173	0.350270
19	5.170226	0.363053
20	5.545383	0.375157
21	5.942810	0.397427
22	6.353200	0.410390
23	6.786200	0.433000
24	7.231243	0.445043
25	7.707085	0.475842
26	8.195850	0.488765
27	8.702251	0.506401
28	9.232999	0.530748
29	9.778548	0.545549
30	10.349403	0.570855
31	10.945005	0.595602
32	11.568809	0.623804
33	12.199024	0.630215
34	12.863773	0.664749
35	13.559680	0.695907
36	14.280554	0.720874
37	15.049303	0.768749
38	15.852926	0.803623
39	16.690184	0.837258
40	17.572681	0.882497
41	18.503453	0.930772
42	19.495183	0.991730
43	20.545036	1.049853
44	21.654049	1.109013
45	22.824100	1.170051
46	24.061241	1.237141
47	25.377796	1.316555
48	26.754710	1.376914
49	28.227795	1.473085
50	29.772464	1.544669
51	31.390655	1.618191
52	33.089038	1.698383
53	34.872827	1.783789
54	36.722108	1.849281
55	38.653219	1.931111
56	40.649003	1.995784
57	42.715333	2.066330
58	44.824166	2.108833
59	46.986228	2.162062
60	49.187237	2.201009
61	51.421122	2.233885
62	53.659881	2.238759
63	55.898839	2.238958
64	58.160567	2.261728
65	60.410011	2.249444
66	62.636187	2.226176
67	64.844666	2.208479
68	66.996122	2.151456
69	69.073417	2.077295
70	71.104474	2.031057
71	73.078368	1.973894
72	74.973447	1.895079
73	76.783780	1.810333
74	78.510965	1.727185
75	80.159675	1.648710
76	81.713412	1.553737
77	83.160652	1.447240
78	84.519690	1.359038
79	85.795480	1.275790
80	86.980392	1.184912
81	88.068473	1.088081
82	89.075843	1.007370
83	90.007574	0.931731
84	90.852242	0.844668
85	91.616038	0.763796
86	92.317857	0.701819
87	92.958978	0.641121
88	93.539200	0.580222
89	94.065774	0.526574
90	94.534326	0.468552
91	94.960095	0.425769
92	95.342782	0.382687
93	95.681148	0.338366
94	95.983403	0.302255
95	96.251504	0.268101
96	96.495777	0.244273
97	96.709371	0.213594
98	96.904390	0.195019
99	97.078017	0.173627
100	97.232909	0.154892
101	97.371523	0.138614
102	97.496036	0.124513
103	97.610762	0.114726
104	97.712605	0.101843
105	97.804841	0.092236
106	97.888808	0.083967
107	97.965865	0.077057
108	98.035831	0.069966
109	98.100345	0.064514
110	98.162242	0.061897
111	98.215271	0.053029
112	98.264944	0.049673
113	98.310583	0.045639
114	98.353066	0.042483
115	98.393092	0.040026
116	98.430881	0.037789
117	98.466613	0.035732
118	98.501247	0.034634
119	98.532046	0.030799
120	98.563803	0.031757
121	98.591466	0.027663
122	98.618789	0.027323
123	98.644874	0.026085
124	98.669201	0.024327
125	98.692969	0.023768
126	98.716857	0.023888
127	98.739347	0.022490
128	98.762017	0.022670
129	98.783768	0.021751
130	98.804221	0.020453
131	98.825253	0.021032
132	98.845526	0.020273
133	98.864541	0.019015
134	98.884414	0.019873
135	98.902050	0.017636
136	98.920485	0.018435
137	98.937782	0.017297
138	98.954020	0.016238
139	98.970218	0.016198
140	98.986736	0.016518
141	99.001756	0.015020
